,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
10,Hyundai_Livart,2022,Q1,기타제조,-0.1209200095826883,-0.004832000385876389,-0.2602194672474454,0.09183673469387776,0.0020106086880653518,-0.0,-0.09364288108448604,-0.018637728474920623,0.10506976325033823,0.053059004636918816,0.13573040774932488,079430
