,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
34,Hyundai_Livart,2016,Q1,기타제조,0.0,-0.0038272110826311767,0.22660852268380383,-0.05660377358490565,-0.03419121721904106,0.024385333363491912,0.03306613361493349,-0.038799175276764686,-0.02682020522248796,-0.029825407420048577,-0.027413288758880074,079430
