,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
17,Hyundai_Livart,2020,Q2,기타제조,-0.27315476647426373,0.027401632238014395,0.41825270948982285,-0.15887850467289732,-0.11156734453448536,0.14299518707100067,0.9744470971009336,-0.021563322371475513,-0.0037525538503790923,-0.05558474868964103,1.1949006518793657,079430
