,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
19,Hyundai_Livart,2019,Q4,기타제조,-0.2043856389390196,-0.010051895543270017,-0.023897949297593923,0.05357142857142849,-0.03327027789705728,0.024387415722361805,-5.380260221408914,0.015711916865137066,-0.043179960689006425,-0.03846695200556738,-0.08549943719091206,079430
