,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
33,Hyundai_Livart,2016,Q2,기타제조,-0.027413288758880074,-0.012538958150480006,-0.3509743792660007,0.044642857142857095,-0.0495671825736792,-0.00847138817071591,0.027027232119385514,0.03230381641886115,0.019416844722846105,-0.008827556197974484,-0.24154854367579764,079430
