,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
16,Hyundai_Livart,2020,Q3,기타제조,1.1949006518793657,-0.022088428967425466,-0.464159945473134,0.032258064516129115,-0.046186326671525446,-0.12127725647337284,-29.267844017171594,0.026207921096291442,0.07787595867902608,0.0150695869552121,-0.16049000850450232,079430
