video_id,published_at,view_count
TZE6WbwBu9I,2021-08-10T06:49:16Z,11728
zuXrDuobIA4,2021-08-10T06:50:38Z,19609
lXd2iAqLudk,2021-08-10T02:27:06Z,7557
oQpG9wswe3Q,2021-08-10T02:27:01Z,9109
ftU68Jaqg4Q,2021-08-10T02:27:03Z,2792
_iuCPtkSmRE,2021-08-10T01:06:49Z,5097
n0KHakg65sU,2021-08-10T00:58:20Z,9512
WtfbNv_iD7w,2021-08-10T00:11:04Z,1854
KbIbtbloQOU,2021-08-09T08:14:14Z,2791
VBJJJKtW--E,2021-08-09T08:11:53Z,16425
7KFEIMzD05w,2021-08-09T08:10:05Z,2827
XiJ1WSN3wIY,2021-08-09T07:46:10Z,23977
Y6psFE-RS9M,2021-08-09T06:32:03Z,5312
u9Mzr5xr7kk,2021-08-09T06:33:03Z,7874
nyfULVL8Rxs,2021-08-09T06:30:40Z,24048
z6VfQH_hXUI,2021-08-09T06:31:10Z,12838
AH_LW1sKc-o,2021-08-09T06:14:14Z,4821
uAqGcxQsWlY,2021-08-09T06:01:43Z,4370
XyrhsLR4BC4,2021-08-09T05:59:04Z,9787
mHcL6FbsEeM,2021-08-09T02:39:18Z,4420
jQjePda3Glc,2021-08-09T02:39:15Z,7275
QnIL00HeS-I,2021-08-09T02:39:21Z,12438
HMYujUQfORk,2021-08-09T02:37:51Z,4334
j6jB_ZZA_dk,2021-08-09T01:27:15Z,3580
Cm4FPthgn9s,2021-08-09T01:27:13Z,2861
Tqop-mxN7zc,2021-08-09T01:09:15Z,3383
uuMUy15pizo,2021-08-09T01:08:49Z,4025
LjvAuagySbg,2021-08-08T23:53:07Z,2114
jr3wdOpwFVI,2021-08-08T23:53:47Z,1938
Oh5PEd70UtQ,2021-08-06T10:04:14Z,71992
RkxZUcHoPXI,2021-08-06T08:45:01Z,12663
fjufdH8WAXg,2021-08-06T08:44:23Z,1739
JBYSAoKPTh8,2021-08-06T08:18:07Z,1593
H_8H9QBzC6Y,2021-08-06T08:13:10Z,5554
XF5VeiBz8rc,2021-08-06T08:10:48Z,4854
vMlhRb6LyNs,2021-08-06T07:44:06Z,31991
kutY-s-39xo,2021-08-06T06:21:25Z,9735
1yc8oGPogsw,2021-08-06T06:22:28Z,4110
AqvTM_661Yk,2021-08-06T05:58:30Z,8683
-sM__T18X-E,2021-08-06T05:56:58Z,16646
mlnVJuQIa4w,2021-08-06T05:27:57Z,1345
2NTC0I4pVaw,2021-08-06T03:09:02Z,27999
zL_ddLV5SeU,2021-08-06T03:09:56Z,4259
55z2DlnXrmY,2021-08-06T03:07:40Z,8198
u0PpC5EH6ms,2021-08-06T03:08:22Z,4287
B2rvyeY_W9k,2021-08-06T01:07:24Z,24373
tEp6E8N6U98,2021-08-06T00:59:18Z,6743
PdIlqjr5XiI,2021-08-06T00:05:17Z,1175
h3PhQXDHN38,2021-08-06T00:03:43Z,1822
FiX0CArsZgs,2021-08-05T08:12:32Z,2289
dlfowcVSEPw,2021-08-05T08:10:45Z,1674
G6cvsH_s-5k,2021-08-05T07:43:49Z,35690
ZN2e0YNfboI,2021-08-05T06:25:32Z,15283
fENXyRhhxZc,2021-08-05T06:22:50Z,3589
a-MOEXGkDUI,2021-08-05T06:19:22Z,5596
EWbCyDwjuYk,2021-08-05T04:56:39Z,7579
hOfZD8ch-Cc,2021-08-05T02:41:47Z,1060
TQFCnWcIH5Q,2021-08-05T02:41:44Z,20557
W7VrpXA8ZmY,2021-08-05T02:41:42Z,1864
1XuYJTEy-YU,2021-08-05T01:40:29Z,8959
qKPgInUf7EQ,2021-08-05T01:39:28Z,2505
KDjWD05LksQ,2021-08-05T01:36:59Z,4467
bsLHQ5DLVA0,2021-08-05T00:19:35Z,14825
j7VDgOcz0gQ,2021-08-05T00:18:03Z,1706
tUA5BCj_hXw,2021-08-04T09:30:07Z,2762
u3Qdn2G-eyk,2021-08-04T08:07:49Z,1723
S4POp6Vj_V4,2021-08-04T07:55:31Z,9569
FUlMddqVBV8,2021-08-04T07:45:22Z,33017
4ouiX4uxwVI,2021-08-04T06:18:55Z,3748
LFU0VWE3h3c,2021-08-04T06:18:22Z,2744
1Aa7ITKgeRk,2021-08-04T06:17:55Z,19531
Jq5GqZOSO0U,2021-08-04T02:21:19Z,1856
nOL8FpQ_lFc,2021-08-04T02:19:05Z,5882
1FHJyyeTntU,2021-08-04T02:17:25Z,20574
ZzBq55FVub0,2021-08-04T01:16:56Z,1233
DWwCehNBjm0,2021-08-04T01:14:34Z,5316
WBz9YkG_9k8,2021-08-04T00:13:17Z,4978
xYSzjLaDZbs,2021-08-03T09:32:14Z,12292
FDe57RdFQ9c,2021-08-03T08:12:04Z,3617
cL_Vy-KaunI,2021-08-03T08:09:07Z,6230
T8RyYY1AdnU,2021-08-03T07:45:41Z,42062
R-SzDlDNAaw,2021-08-03T06:22:23Z,4972
y1QxwweZ91o,2021-08-03T06:10:17Z,21200
uWryZg8B9So,2021-08-03T06:10:42Z,1648
99x7hNrtcBo,2021-08-03T06:00:33Z,21784
LeR3HXh_5co,2021-08-03T04:16:25Z,4673
QufJJ9WbAWU,2021-08-03T04:16:52Z,6049
Fb-BtOQDdnw,2021-08-03T01:00:32Z,4438
avE1HY072NY,2021-08-03T01:00:21Z,1899
H_BbsAqYHCQ,2021-08-02T23:53:35Z,2485
sID-EfHUSOg,2021-08-02T08:25:17Z,9991
ZkK2bJ7e3JE,2021-08-02T08:25:28Z,1246
5YSh9Hrji4g,2021-08-02T08:25:22Z,7576
rRHzpwWl7BA,2021-08-02T07:42:45Z,20077
i63Bt1g2iE4,2021-08-02T06:21:19Z,3028
yU5mUSTuNGE,2021-08-02T06:18:47Z,5908
cfCRhoHucOM,2021-08-02T06:20:42Z,12841
2osZ1HVdz6o,2021-08-02T04:50:51Z,3942
pGLILLNKxSg,2021-08-02T02:42:12Z,83964
_6-FR8oWovU,2021-08-02T02:39:25Z,1417
PR8R72haPXA,2021-08-02T02:37:06Z,139546
DJsYX97XToA,2021-08-02T02:35:13Z,3266
C5bdbt7waGI,2021-08-02T01:32:14Z,3374
Krm2TxmSRXg,2021-08-02T00:27:27Z,1251
GvrgTTY9I5w,2021-08-01T04:00:12Z,3668
59K-PsoSArU,2021-07-30T08:36:31Z,2925
2FH3ccao-1Q,2021-07-30T08:19:18Z,1318
pWDfAR9a7zQ,2021-07-30T08:19:57Z,11678
oq8oCm4d8lo,2021-07-30T08:17:17Z,1761
BkD4uKnYfGQ,2021-07-30T07:41:30Z,20031
VYpWkXeitlQ,2021-07-30T06:25:09Z,21161
FHQlN8nmivE,2021-07-30T06:26:08Z,3066
yKJibfRUuKE,2021-07-30T06:24:53Z,21573
K8kHzvAZhr0,2021-07-30T06:08:29Z,2608
IQWheQaexRI,2021-07-30T02:44:26Z,4557
6QX9ykuJOvw,2021-07-30T02:38:42Z,1332
cJ0FlTT3kck,2021-07-30T01:47:55Z,3625
lQzEtUUYi9U,2021-07-30T01:44:08Z,2434
D0-b52-yc9I,2021-07-30T01:35:58Z,2256
pU-v9rzB4BY,2021-07-30T00:18:34Z,2292
bIrnagClVZU,2021-07-30T00:15:05Z,2469
BshwPl54Xzw,2021-07-29T08:08:42Z,3441
_5iY18sA7uM,2021-07-29T07:42:55Z,35592
YXA9wEyDd-k,2021-07-29T06:27:21Z,12703
zw-9d4QBAK0,2021-07-29T06:24:10Z,30372
AsP6cJXDU1M,2021-07-29T02:29:28Z,13054
4ZfmkC17SbY,2021-07-29T02:26:08Z,1906
nwlRQSCGtBU,2021-07-29T02:27:54Z,13296
E2KN6z60fOE,2021-07-29T01:20:10Z,2053
sQTYXc4vuMU,2021-07-29T01:18:44Z,1647
XQW96z4wRCs,2021-07-29T01:14:46Z,6859
_78imT05Tn8,2021-07-28T09:30:04Z,1015
Qc1vH7AOOIs,2021-07-28T08:45:25Z,2273
_M6jFvhVQOA,2021-07-28T07:48:08Z,21249
HTHO6PYfoyM,2021-07-28T06:22:12Z,2813
aF_zQJt2z5s,2021-07-28T06:08:40Z,10524
aS-N1L3dHeE,2021-07-28T05:53:56Z,19284
6SOw9JLogJs,2021-07-28T02:41:00Z,1610
ag-IjeddMzo,2021-07-28T02:38:02Z,9376
sDTNBNpYcCA,2021-07-28T01:22:58Z,4142
GSIL6ZUlXT4,2021-07-28T01:07:30Z,1256
X3QnxnVgWk8,2021-07-28T00:09:24Z,5403
8xIRIxhkt4c,2021-07-27T09:30:01Z,8819
SreqZ408PQs,2021-07-27T08:07:36Z,1170
3OWiqSyCRoA,2021-07-27T07:42:17Z,37925
ojQuRddebi0,2021-07-27T06:27:44Z,4869
0clUW3Zl3dg,2021-07-27T06:14:30Z,11875
vx3Hj45FoM8,2021-07-27T06:08:02Z,7600
g9XqZ9vXWS0,2021-07-27T02:30:27Z,14757
CYuEU2whPYw,2021-07-27T02:30:40Z,9521
fJJRPBDIDWw,2021-07-27T02:30:13Z,7432
Q5ZISVWN9T4,2021-07-27T01:49:07Z,1828
osFCj_OI3Ek,2021-07-27T01:44:13Z,8554
HWL4ZxPn0ss,2021-07-27T01:42:13Z,2411
z6Iy_mvCRQ8,2021-07-27T01:36:00Z,4536
E6gBUT9lwB4,2021-07-27T00:23:46Z,4558
