,name,sector,year,quarter,영업이익변화율,매출액변화율,비유동자산변화율,이익잉여금변화율,비유동부채변화율,1인평균급여변화율,Relative Return,전체 주주 수변화율,보유 주식 수변화율,주주 수변화율,Label,Code
20,Hyundai_E&C,Construction_&_Real_Estate,2019,Q3,-0.017616106154198174,0.1090789080029918,-0.006996744834302904,-0.015687917863351775,-0.005693120036222243,0.0055794114689475816,0.0014120303622121855,0.01391992239629014,0.009035507893475403,0.00424678455339178,-0.15159739353684196,000720
20,Hyundai_Development_Company,Construction_&_Real_Estate,2019,Q3,0.09409634753847995,0.2551885155392586,0.003749084390301527,-0.022191991907262176,0.09128941292236259,-0.024588046548988274,-0.19725914372976805,-0.010428781035182189,-0.013993871783903433,-0.008196301555607466,-0.13525968347208706,012630
21,Samsung_C&T,Construction_&_Real_Estate,2019,Q3,0.5926909521771802,0.08315571408537681,0.01141470159307234,-0.022959185589199738,0.006270139014798004,0.022260997837601937,-0.10649888110474505,-0.0138592299184499,-0.01803205256631779,-0.013859389026953384,-0.04982550980261927,028260
20,Daewoo_E&C,Construction_&_Real_Estate,2019,Q3,-0.11815840346615825,0.08919844545583289,0.03604867909939358,22.894710350654474,0.1381842844485871,0.05316673475484979,-0.024290494362390166,0.051478527288463805,0.05016237632446541,0.03830370081557144,-0.012396938374047844,047040
20,KEPCO_E&C,Construction_&_Real_Estate,2019,Q3,1.7025910347047553,0.18043048181301535,-0.010303840481905802,0.006627303422144237,-0.07046718104684246,0.059919862521352174,-0.14230105949744448,0.019920282936594313,0.004833930462246894,0.02748442302846621,0.11027301236486842,052690
