,name,sector,year,quarter,영업이익변화율,매출액변화율,비유동자산변화율,이익잉여금변화율,비유동부채변화율,1인평균급여변화율,Relative Return,전체 주주 수변화율,보유 주식 수변화율,주주 수변화율,Label,Code
7,Hyundai_E&C,Construction_&_Real_Estate,2022,Q4,0.524351486401605,-0.11415858132429668,0.016637171740887746,0.01871486622447127,0.0719168863318348,-0.2270193020650515,-0.018518861289008953,-0.6589702493003933,-0.06614893957560186,-0.5719113678707972,-0.09972903958822289,000720
7,Hyundai_Development_Company,Construction_&_Real_Estate,2022,Q4,0.056133406404385466,-0.14172281519456176,-0.05074827327774001,-0.00020505161469719368,-0.07317327813314445,0.27038901772799884,-0.011679955513932971,-0.17827662458888316,-0.11988382800422892,-0.22538325565187134,-0.08957836657618325,012630
8,Samsung_C&T,Construction_&_Real_Estate,2022,Q4,0.17453956903233636,0.05258028462932729,-0.037990068303826785,-0.0070569657272694375,0.01591175562133007,-0.42783123361119824,-0.0766985847913131,-0.8500089970225482,-0.782520442096188,-0.8499964909173707,0.07440292240510572,028260
7,Daewoo_E&C,Construction_&_Real_Estate,2022,Q4,0.7032133090605249,-0.12439276111343678,0.045845851819046435,0.03499466153746733,-0.10932240173149554,-0.13476690278118109,-0.21307091940038914,-0.4393523186953512,-0.07718217123300009,-0.6895650885464157,-0.018137974571275115,047040
7,KEPCO_E&C,Construction_&_Real_Estate,2022,Q4,12.631681855914112,-0.7986728481496872,-0.02057230774187091,-0.031212421217380548,-0.43128156796611683,-0.48460079564104297,-0.12220221497236265,-0.7267336961006812,-0.10580707529000533,-0.953062365997358,-0.04713861332381898,052690
