,name,sector,year,quarter,영업이익변화율,매출액변화율,비유동자산변화율,이익잉여금변화율,비유동부채변화율,1인평균급여변화율,Relative Return,전체 주주 수변화율,보유 주식 수변화율,주주 수변화율,Label,Code
29,Hyundai_E&C,Construction_&_Real_Estate,2017,Q2,-0.07576430856736582,-0.02483817375675601,0.010912913880520403,-0.020234314661815356,0.05732587376051723,0.017400616294241056,0.072059354550716,0.018952443486224158,0.012318238583253205,0.017031208338304182,-0.177158473141319,000720
29,Hyundai_Development_Company,Construction_&_Real_Estate,2017,Q2,0.006472172177458546,-0.25732773025263445,-0.028497051679339247,-0.042100998414696056,-0.0004288214772367738,-0.022944695335245235,-0.1873818534430859,-0.019477789496015196,-0.02024014992916978,-0.018785707457601886,0.04896873288633517,012630
30,Samsung_C&T,Construction_&_Real_Estate,2017,Q2,-2.6614844820665975,-0.16203747689609238,-0.10359231936667301,-0.02787428239352585,-0.07400868743509625,-0.09404858789295134,-0.06586160177730205,-0.12505189024067187,-0.12827412800109284,-0.12505204418508886,0.05332809547391833,028260
29,Daewoo_E&C,Construction_&_Real_Estate,2017,Q2,-0.11926966279908191,-0.18032059611451712,-0.017909831764996165,0.8867422946878254,0.017343779117713898,0.017038583364261894,0.3342177682426183,0.005184992598942895,0.03658531925847719,0.032297797505917325,-0.061938976872261534,047040
29,KEPCO_E&C,Construction_&_Real_Estate,2017,Q2,5.346505713826979,-0.16236956298973726,0.017003077976747383,-0.010054016844260438,-0.032285541295199005,-0.0782947553319111,0.08944950053648719,-0.041722740794384094,-0.009820492811521753,-0.057194799567468646,-0.3929107637061173,052690
