,name,sector,year,quarter,영업이익변화율,매출액변화율,비유동자산변화율,이익잉여금변화율,비유동부채변화율,1인평균급여변화율,Relative Return,전체 주주 수변화율,보유 주식 수변화율,주주 수변화율,Label,Code
5,Hyundai_E&C,Construction_&_Real_Estate,2023,Q2,-0.11600808358773707,-0.10578181037309875,0.02858626732875591,-0.02182887648691967,-0.18622622603188166,-0.005225150045523819,-0.062469385703469535,-0.008748019115967232,-0.013206169012999425,-0.00479330673912437,-0.014578946147557108,000720
5,Hyundai_Development_Company,Construction_&_Real_Estate,2023,Q2,0.8984556868644227,0.7112142747995045,9.416807492657053e-05,-0.0015550190908573125,0.001826022351274048,0.00042188592898340094,0.13412290385847042,-0.0026419177486187717,-0.002079153359888286,-0.002992308249137432,-0.08885684742985622,012630
6,Samsung_C&T,Construction_&_Real_Estate,2023,Q2,-0.17429005639127948,-0.0327356137224859,-0.07755309784004294,-0.05496766518298646,-0.11111255813651999,-0.05506776953031123,-0.15447557253843136,-0.11282427872020206,-0.11954438095144959,-0.11282451480986033,-0.06880744596871724,028260
5,Daewoo_E&C,Construction_&_Real_Estate,2023,Q2,-0.03449928013155912,-0.2541601446852624,-9.903782344955481e-05,-0.08359313375911293,-0.0831057774817201,-0.03326109197285354,-0.13992992895348647,-0.03920160333902212,-0.012974595827732083,-0.009363400177659464,-0.04323599427971824,047040
5,KEPCO_E&C,Construction_&_Real_Estate,2023,Q2,-0.11094009471512578,-0.10722658725771783,0.016494431465306048,-0.024454617774912757,-0.4936255311410611,-0.04293185044862846,0.26170778602361144,-0.11671075123068864,-0.05188266047646817,-0.09808725001791552,-0.11903541885842765,052690
