,name,year,quarter,sector,Relative Return,매출액 변화율,실업률 변화율,국제유가 변화율,이익잉여금 변화율,차입부채 변화율,유동부채 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,총포괄손익 변화율,Label,Code
26,Hanwha_Corp,2018,Q1,에너지_화학,-0.06755614440649763,0.07557793275756608,-0.01834862385321112,-0.08575762500677153,-0.013154294722015125,0.00013324174743543012,-0.06756822909370808,-0.009076335166371408,-0.024308828411396588,-0.02430882841139681,-0.03149375439942608,000880
26,Korea_Shell_Petroleum,2018,Q1,에너지_화학,-0.026122577972931202,-0.09090699734378616,-0.01834862385321112,-0.08575762500677153,0.16407646808680243,-6.712255862112754e-07,-0.605558856977259,-2.4886409494548607,0.0,-0.024297824170210758,-0.08174671283220253,002960
26,Taekwang_Industrial,2018,Q1,에너지_화학,0.18219682002037985,0.046997676234878716,-0.01834862385321112,-0.08575762500677153,-0.02224347500190027,-0.00016556549902381116,-0.005033334724802607,-0.011492378274756465,-0.02428609681753202,-0.024286096817532243,-0.011419382725900332,003240
26,Samsung_Fine Chemicals,2018,Q1,에너지_화학,0.549358191257838,-0.40322139935798607,-0.01834862385321112,-0.08575762500677153,-0.06464334501170499,3.2076284859094736e-05,-0.05859398898532708,-0.011533931445798506,-0.024304325587573006,-0.024304325587573006,0.13026273484221607,004000
26,Hyosung,2018,Q1,에너지_화학,-0.055256195080765895,0.10601265147248773,-0.01834862385321112,-0.08575762500677153,-0.009515249572968454,2.286606011526071e-05,-0.07994881651645946,-0.13553733616346797,-0.024093537571728163,-0.02370890287361105,-0.08137201096034716,004800
26,SK_Chemicals,2018,Q1,에너지_화학,0.2095755641177764,1.1101891669185144,-0.01834862385321112,-0.08575762500677153,-0.00220536477939115,2.1905734168604126e-05,-0.6277647331886722,0.001603223179126756,0.0,-0.02429714339021327,0.0,006120
27,Korea_Petrochemical_Ind,2018,Q1,에너지_화학,0.04962421044991356,-0.03084851464420235,-0.01834862385321112,-0.08575762500677153,-0.04957293254015571,-9.464220930910433e-07,-0.08778199360845629,0.021893992429697806,-0.024301642527281064,-0.024301642527281286,0.1502435727483218,006650
27,Kukdo_Chemical,2018,Q1,에너지_화학,0.12417567039831122,-0.14072615250602039,-0.01834862385321112,-0.08575762500677153,-0.008726405289354977,-1.4495325418177162e-05,-0.5560654364088431,0.007140018378618107,-0.02430353575648425,-0.02430353575648425,-0.0059109444899049166,007690
26,Hanwha_Solutions,2018,Q1,에너지_화학,-0.05459914806633518,-0.00043377056535209846,-0.01834862385321112,-0.08575762500677153,-0.08090027556156687,0.0019012772568643029,0.03336790098048181,0.007972866503061615,-0.024233096173752022,-0.023820590236075745,-0.03459869861527486,009830
26,OCI,2018,Q1,에너지_화학,0.3032674114678807,-0.02410795161670065,-0.01834862385321112,-0.08575762500677153,-0.007760222461335564,-2.9542039303276252e-06,-0.09535157539154349,0.14467369048418655,-0.024249688195265406,-0.024249688195265184,0.1718254139072332,010060
26,S-Oil,2018,Q1,에너지_화학,-0.1037612184022693,0.06938507488561885,-0.01834862385321112,-0.08575762500677153,0.06858060090853768,6.824545173791564e-06,-0.223628562894983,-0.0607817491021152,-0.02502581147719951,-0.02502581147719951,0.059779729475489776,010950
26,Lotte_Chemical,2018,Q1,에너지_화학,-0.048645591049092086,-0.014528005394293775,-0.01834862385321112,-0.08575762500677153,-0.015847087855024755,-6.3760639929088135e-06,-0.13243440069347412,-0.0013862160861544126,-0.024313236088257417,-0.024313236088257195,0.210769557247374,011170
26,Kumho_Petrochemical,2018,Q1,에너지_화학,0.3654722725430811,-0.003609274272908136,-0.01834862385321112,-0.08575762500677153,-0.04503592023197389,-8.141508595872222e-06,0.007287855292393175,0.0961639940183342,-0.02427044426707381,-0.02427044426707403,0.003957617315349448,011780
26,SKC,2018,Q1,에너지_화학,0.1272765652567205,-0.0638893715194444,-0.01834862385321112,-0.08575762500677153,-0.0013756692534256931,4.5270894891323864e-05,0.07293947589023753,-0.11788940008894899,-0.02428716917420659,-0.02428716917420659,-0.1631330695128601,011790
27,Hansol_Chemical,2018,Q1,에너지_화학,-0.014858841709194937,-0.03756350080770332,-0.01834862385321112,-0.08575762500677153,-0.024855581540935034,-1.7517416391610965e-05,-0.6507577732805385,0.1615606838114294,-0.024299396261015627,-0.024299396261015405,0.009311117627567585,014680
26,Dongwon_Systems,2018,Q1,에너지_화학,-0.10515029399486688,-0.18480591793649137,-0.01834862385321112,-0.08575762500677153,-0.040030684130948346,1.7006512760038242e-05,-0.05961839786116552,0.02590767981451947,-0.024296398467820834,-0.024296398467820834,0.017117427238719455,014820
26,UNID,2018,Q1,에너지_화학,-0.0750476507784972,0.020628218881995286,-0.01834862385321112,-0.08575762500677153,-0.021046565627700353,-0.024296853170355348,-0.022117822810020504,-0.021462472170614255,-0.02429685317035557,-0.024296853170355348,0.12233131351704515,014830
26,Namhae_Chemical,2018,Q1,에너지_화학,0.2051711283207751,-0.22956924433383974,-0.01834862385321112,-0.08575762500677153,-0.013596892071118916,3.220260482196495e-05,-0.21312757353100564,0.48304097929248857,0.0,-0.0242995314183303,0.301995846691607,025860
26,LG_Chem,2018,Q1,에너지_화학,0.01069961622631218,-0.005281190676674541,-0.01834862385321112,-0.08575762500677153,0.0027647582229815004,-4.088904320058837e-06,0.0234851448020712,-0.8220239764560393,-0.02420299936003789,-0.022926956110246532,-0.01868684899108869,051910
26,Huchems,2018,Q1,에너지_화학,0.02077464245370099,-0.20795979741002002,-0.01834862385321112,-0.08575762500677153,0.06595330692059775,-7.023278055473367e-06,-0.4593498859684062,-0.008023941416646085,-0.024298846392697637,-0.024298846392697637,0.03822033648752536,069260
26,GS_Holdings,2018,Q1,에너지_화학,-0.06256723088099875,0.9089060950970673,-0.01834862385321112,-0.08575762500677153,-0.062247399546796034,1.4039326019470168e-05,-0.8133329554839441,0.23389836632338645,-0.024299648049886047,-0.02429964804988627,0.034138703834464136,078930
26,Huvepharma,2018,Q1,에너지_화학,0.266126765603846,0.08560900999387788,-0.01834862385321112,-0.08575762500677153,0.014512161248124822,3.3474146403727485e-05,-0.023113466340672018,-0.05663898306601878,-0.0243007822552479,-0.0243007822552479,0.14688380187367983,079980
26,Huvis,2018,Q1,에너지_화학,-0.020528172378525607,-0.19901013622101416,-0.01834862385321112,-0.08575762500677153,-0.11404005362122693,-4.6522682867063804e-05,-0.11812679666298909,-0.015223513223997509,-0.02429810611237926,-0.02429810611237926,0.02921951901366301,093370
26,SK_Innovation,2018,Q1,에너지_화학,0.004151125808080943,-4.43468671346947,-0.01834862385321112,-0.08575762500677153,-0.1404678937508681,0.00033745689535199207,-0.35054447667631927,0.004989536140002082,-0.025514290385598715,-0.025514290385598715,0.0608990721789909,096770
26,Kolon_Industries,2018,Q1,에너지_화학,0.2375088817314598,0.10689468688781001,-0.01834862385321112,-0.08575762500677153,-0.21782670998330733,0.0011128618769256572,0.010030036153113375,0.01350025787540432,-0.02429738277081195,-0.024297382770811726,-0.2102559149996166,120110
