,name,year,quarter,sector,Relative Return,매출액 변화율,실업률 변화율,국제유가 변화율,이익잉여금 변화율,차입부채 변화율,유동부채 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,총포괄손익 변화율,Label,Code
8,Hanwha_Corp,2022,Q3,에너지_화학,-0.018147012256829353,0.03951173868662805,0.023255813953488302,0.11299650647329962,-0.010248470889103078,-1.9573048462009197e-05,-0.07002652483919136,0.02824601545351768,-0.02775174334596553,-0.02775174334596553,0.0308205276457557,000880
8,Korea_Shell_Petroleum,2022,Q3,에너지_화학,0.1245402088181344,0.09720802903509329,0.023255813953488302,0.11299650647329962,-0.06454512783678124,6.0847515178305674e-06,0.16561338328430197,-0.08006487900060688,0.0,-0.027791357752031676,0.09474644483344002,002960
8,Taekwang_Industrial,2022,Q3,에너지_화학,0.02712823964781555,0.07526682353546499,0.023255813953488302,0.11299650647329962,0.0009482048599185333,-0.00014058088450339784,0.07604417162950705,-0.016308901306610002,-0.027754456739601086,-0.027754456739601086,-0.13026489303504069,003240
8,Samsung_Fine Chemicals,2022,Q3,에너지_화학,-0.02425088810803311,0.08505280841499374,0.023255813953488302,0.11299650647329962,-0.12189794173881863,-5.392502589314539e-06,0.22075255988586562,0.08638763375650971,-0.027801226488928243,-0.027801226488928243,-0.05705126970002132,004000
8,Hyosung,2022,Q3,에너지_화학,0.09965954228036605,0.39985876896421424,0.023255813953488302,0.11299650647329962,0.006156450567915361,2.8897854139518853e-05,0.08691086213220611,-0.0065325285198210015,-0.02779462017810963,-0.027874593601259434,-0.053535440344627774,004800
8,SK_Chemicals,2022,Q3,에너지_화학,0.003247120766696643,-0.0277954816218986,0.023255813953488302,0.11299650647329962,-0.055827825073285764,6.72327324187044e-05,-0.1771068135263112,0.3197025091652316,0.0,-0.0277954816218986,-0.05010432784557377,006120
9,Korea_Petrochemical_Ind,2022,Q3,에너지_화학,-0.10607379927711494,0.31820071700109187,0.023255813953488302,0.11299650647329962,0.024839139079270156,-6.724981029391958e-06,0.26841112993023064,0.12013371289165897,-0.027770855896040558,-0.027770855896040558,-0.06991258951200548,006650
9,Kukdo_Chemical,2022,Q3,에너지_화학,0.010923198954720242,0.17752972468187134,0.023255813953488302,0.11299650647329962,-0.031888585229191024,8.765933051346248e-06,0.004027296515821677,-0.09037319907412433,-0.027790590171672402,-0.02779059017167218,-0.04837600414615183,007690
8,Hanwha_Solutions,2022,Q3,에너지_화학,0.21316707783864586,-0.15441458674367103,0.023255813953488302,0.11299650647329962,-0.056437263448809505,-3.772443994704247e-06,-0.10460118654076989,0.001983471860313335,-0.028135206891302555,-0.029594748764586454,0.31461916574059035,009830
8,OCI,2022,Q3,에너지_화학,0.5357841800483472,-0.09912274476828431,0.023255813953488302,0.11299650647329962,-0.022191526211879253,-1.1472121604574224e-05,-0.08742227489580112,0.10748703318440889,-0.027775879677843784,-0.027775879677843562,-0.2859413982752968,010060
8,S-Oil,2022,Q3,에너지_화학,0.22593324123059488,0.025985614608989294,0.023255813953488302,0.11299650647329962,0.043699033774354246,1.4175280130855179e-05,-0.15766006816974665,0.14933123361755474,-0.02774322067052104,-0.027743220670521263,-0.12113210170712742,010950
8,Lotte_Chemical,2022,Q3,에너지_화학,0.023443846300769455,0.005686633473179548,0.023255813953488302,0.11299650647329962,-0.005977507795562831,-2.390340787846637e-05,-0.20542379139391942,-0.12598602478241916,-0.02809093510067817,-0.028090935100678394,-0.12233255990113363,011170
8,Kumho_Petrochemical,2022,Q3,에너지_화학,0.058571796091371975,0.15271981819307678,0.023255813953488302,0.11299650647329962,0.009026745770124744,3.6389748480207917e-06,0.180341665659698,-0.2613705622179945,-0.027735554844629196,-0.027735554844628973,-0.08931194720665005,011780
8,SKC,2022,Q3,에너지_화학,0.028105541034952997,0.9717882451028904,0.023255813953488302,0.11299650647329962,-0.01838689889029954,-3.8653800725834885e-05,-0.09966280256115412,0.13845099595658483,-0.0277259534157841,-0.0277259534157841,-0.2852566011610772,011790
