,name,year,quarter,sector,Relative Return,매출액 변화율,실업률 변화율,국제유가 변화율,이익잉여금 변화율,차입부채 변화율,유동부채 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,총포괄손익 변화율,Label,Code
31,Hanwha_Corp,2016,Q4,에너지_화학,-0.04187915123085505,-0.09140746932666088,0.06896551724137923,-0.07425742574257432,0.026737906710132986,2.0660362393163552e-05,-0.039698076906849344,0.1718460628398517,-0.08813712888199077,-0.08813712888199077,-0.0004981365980942106,000880
31,Korea_Shell_Petroleum,2016,Q4,에너지_화학,-0.03990261443478939,0.024364612942405772,0.06896551724137923,-0.07425742574257432,-0.07368824119957407,-2.8458322565082954e-07,-0.0831267855422726,0.7566340845019369,0.0,-0.08866212305699328,-0.011982573948453349,002960
31,Taekwang_Industrial,2016,Q4,에너지_화학,-0.08571342034211549,-0.08129223350205872,0.06896551724137923,-0.07425742574257432,0.000512582775317183,-1.5104639919065247e-05,-0.21737602486677043,-0.0063229333003167465,-0.08858187098558146,-0.08858187098558168,0.13356489868796265,003240
31,Samsung_Fine Chemicals,2016,Q4,에너지_화학,-0.04475120836054866,0.13150000148683805,0.06896551724137923,-0.07425742574257432,-0.01819042408435778,2.000667823171034e-06,0.0678360830753949,0.0037977999201328494,-0.08863457817826226,-0.08863457817826226,-0.019554913154870766,004000
31,Hyosung,2016,Q4,에너지_화학,-0.006961269148144468,-0.15410249475058668,0.06896551724137923,-0.07425742574257432,-0.024855412273126376,1.6563760901180158e-05,-0.04490320337649467,0.11014446661445676,-0.08920399770789023,-0.09045683548047734,0.10877507867438428,004800
31,SK_Chemicals,2016,Q4,에너지_화학,-0.12002443523181283,0.01790729864485474,0.06896551724137923,-0.07425742574257432,0.02274520581301398,3.169084174684928e-05,-0.10103819715402218,0.0703732547551168,0.0,-0.08862230872130739,-0.004890492031870333,006120
32,Korea_Petrochemical_Ind,2016,Q4,에너지_화학,-0.16525909217797605,-0.21180776890937603,0.06896551724137923,-0.07425742574257432,-0.0957836441215334,-5.9997660698716886e-06,-0.2720375412932261,-0.009780311556540022,-0.08866595509460051,-0.08866595509460051,0.28545646954342785,006650
32,Kukdo_Chemical,2016,Q4,에너지_화학,-0.12339645167298222,0.05449131022459541,0.06896551724137923,-0.07425742574257432,-0.007415536268364775,1.4174523313810739e-05,0.17304684760565126,-0.03409987241552859,-0.08865551435134966,-0.08865551435134988,-0.010897721168617359,007690
31,Hanwha_Solutions,2016,Q4,에너지_화학,-0.03855648845466306,-0.0884873402874613,0.06896551724137923,-0.07425742574257432,-0.02067036543324563,1.29159691534303e-05,-0.03501689571116651,-0.05573427158844746,-0.08775885073588441,-0.08437807808013842,0.014578311541141064,009830
31,OCI,2016,Q4,에너지_화학,-0.015698221195533407,-0.20851831810391142,0.06896551724137923,-0.07425742574257432,-0.057352355119914655,5.0060348524269996e-05,-0.17011099156078036,0.14012466880811436,-0.08853787787440459,-0.08853787787440459,-0.1673478674160112,010060
