,name,year,quarter,sector,Relative Return,매출액 변화율,실업률 변화율,국제유가 변화율,이익잉여금 변화율,차입부채 변화율,유동부채 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,총포괄손익 변화율,Label,Code
2,Hanwha_Corp,2024,Q1,에너지_화학,-0.030003449979552885,0.1529583637691746,0.011764705882352788,0.008599753155233536,-0.018300451107621685,-0.00015841880357292322,-0.1704656480758675,0.009656091152948965,-64.93257876026641,-0.8771012710127102,0.0035189770946552276,000880
2,Korea_Shell_Petroleum,2024,Q1,에너지_화학,-0.12491856487247022,-0.018212698076889522,0.011764705882352788,0.008599753155233536,0.18522340442191343,-1.5695407812258048e-05,-0.5034258015051427,-0.36763709172051007,0.0,0.5923296442045101,0.0728318857182299,002960
2,Taekwang_Industrial,2024,Q1,에너지_화학,-0.037611781194343635,-0.10288947713446062,0.011764705882352788,0.008599753155233536,-0.01655287949464701,1.0722060095366619e-05,0.012751576641953144,0.0029385993468032945,-0.023672280725668626,1.4064170255445312,0.1374626705724298,003240
2,Samsung_Fine Chemicals,2024,Q1,에너지_화학,-0.1027235757657164,0.018830361696497433,0.011764705882352788,0.008599753155233536,-0.002667343249447063,0.00015306191272247945,-0.07775938372193236,-7.35916281874224,0.3148482733849466,0.5497293193686064,-0.2419082062927136,004000
2,Hyosung,2024,Q1,에너지_화학,-0.08703941043309146,-0.19386173091312475,0.011764705882352788,0.008599753155233536,0.008882592703908343,7.193088234001742e-06,-0.6138092319357691,-0.0029023718165204215,-0.0,2.129236341858184,-0.044745525678211474,004800
2,SK_Chemicals,2024,Q1,에너지_화학,-0.13454364210070813,2.2830238291510607,0.011764705882352788,0.008599753155233536,0.0009549649106359581,0.00014697214134791188,-0.169168852513492,-0.19976949309327918,0.0,-0.0887490914351381,0.07648910081665866,006120
3,Korea_Petrochemical_Ind,2024,Q1,에너지_화학,0.0287248369326963,0.01079675594658236,0.011764705882352788,0.008599753155233536,0.010359401718702532,-3.0283928473605147e-06,-0.17814403606830043,0.7253855061162535,0.4610736043526572,0.8360986925345593,-0.18766322678104708,006650
3,Kukdo_Chemical,2024,Q1,에너지_화학,-0.3206506791696984,0.00895573805824057,0.011764705882352788,0.008599753155233536,0.008908034993081015,-1.822652348409776e-05,-0.20140188634499068,-0.17449723071841605,-0.04709849546236744,0.8851232887189253,-0.1316480001775852,007690
2,Hanwha_Solutions,2024,Q1,에너지_화학,0.24307170581723642,-0.0367628930000814,0.011764705882352788,0.008599753155233536,0.014336031891338807,7.046140163912295e-06,-0.2641345920072544,0.04306915557454072,-3.3561808776311093,0.9054817711271307,-0.33334040060416287,009830
2,OCI,2024,Q1,에너지_화학,0.0012106408777052546,-1.8581606198136935,0.011764705882352788,0.008599753155233536,-0.09891788767930776,-0.0005655959153052598,-18.168770156544515,0.0021055380710448546,-0.00732340570328649,0.21061187494340927,-0.1723889338095141,010060
2,S-Oil,2024,Q1,에너지_화학,-0.21736032790246856,0.05177487600192621,0.011764705882352788,0.008599753155233536,0.0008066067835412749,-9.635790658208501e-06,-0.08487251844786292,0.007264224236423145,-0.0,0.5530538535273029,0.08661923982878525,010950
2,Lotte_Chemical,2024,Q1,에너지_화학,0.01680256802513326,-0.030116721587059914,0.011764705882352788,0.008599753155233536,0.01518776258101473,-4.5616530051886203e-07,-0.3560922826678421,0.18372970797393118,-0.0,0.8410598629210818,-0.2723412929596508,011170
2,Kumho_Petrochemical,2024,Q1,에너지_화학,-0.10284983839197903,-0.09834197354524465,0.011764705882352788,0.008599753155233536,-0.01547985841574162,-5.6710184122725425e-05,-0.12174956750254262,-0.10613508543398775,0.4447761194029851,0.5098761004831539,-0.015211423786775397,011780
2,SKC,2024,Q1,에너지_화학,0.09994479687929174,3.51787131147575,0.011764705882352788,0.008599753155233536,-6.37268774712485e-05,-4.3364234419386016e-05,0.29876586036764763,0.19010632826837515,1.0,0.9542232467925187,0.1983762826556864,011790
3,Hansol_Chemical,2024,Q1,에너지_화학,0.24961341691558764,-0.05189692493362208,0.011764705882352788,0.008599753155233536,-0.010130857232359514,-1.931226916855599e-05,-0.17477539424349264,-0.17349043159542799,-0.1672247161681819,0.6579453677679534,-0.13811549102007603,014680
2,Dongwon_Systems,2024,Q1,에너지_화학,0.07183882910490764,-0.0757807361312115,0.011764705882352788,0.008599753155233536,0.01678396631603496,-2.6338905616922647e-05,-0.05653638393561544,-0.06378827416899568,-0.0,0.6157534369181663,0.2080888856793592,014820
2,UNID,2024,Q1,에너지_화학,0.018451780122617847,-0.1107641488538933,0.011764705882352788,0.008599753155233536,-0.032597969637015556,-0.0236810808309591,-0.04915466339136687,0.11654558589306785,-0.0,-0.06532506622458545,0.1530800922428149,014830
2,Namhae_Chemical,2024,Q1,에너지_화학,-0.10695799310988985,-0.0762393164550963,0.011764705882352788,0.008599753155233536,-0.028098184657200376,-5.3925781566749914e-05,0.1202964465242391,-0.32948936417351793,0.0,-7.760710896394711,-0.06457543310501812,025860
2,LG_Chem,2024,Q1,에너지_화학,-0.10564387534094556,-0.1960281506765631,0.011764705882352788,0.008599753155233536,0.004397636652924031,0.00017786307376201933,-0.10444473859093595,-0.006209049964829294,0.0,-20.380522875816993,-0.16239795198016857,051910
2,Huchems,2024,Q1,에너지_화학,-0.08095988623886899,-0.3599093563938489,0.011764705882352788,0.008599753155233536,0.011760719841644285,9.890048863726015e-05,-0.1813118218888985,-0.014466264389824346,-0.008101584543350748,0.6915808929627314,-0.12068808781580367,069260
2,GS_Holdings,2024,Q1,에너지_화학,-0.07291263364488836,-2.2508515401609244,0.011764705882352788,0.008599753155233536,-0.03959195087222622,-5.03998748522205e-05,-0.279347491873847,-0.02501186126739996,-0.0,0.42747888172377324,0.1402961050998534,078930
2,Huvepharma,2024,Q1,에너지_화학,-0.34811533998834937,-0.007758314675848199,0.011764705882352788,0.008599753155233536,0.19082316794356557,5.464026835482784e-06,0.0584060565352118,-0.12303262058456887,-0.0,0.858112469432679,-0.09717842444587355,079980
2,Huvis,2024,Q1,에너지_화학,0.0848189629445099,-0.1615946937135071,0.011764705882352788,0.008599753155233536,0.0001558854852883318,5.61715290781005e-06,0.005941712244855624,-0.05801377843236044,-0.08763992722835612,0.9983739251721571,-0.3597380343512696,093370
2,SK_Innovation,2024,Q1,에너지_화학,-0.1487091161005718,0.3965602261596457,0.011764705882352788,0.008599753155233536,0.037896515208425074,2.5762430423520464e-06,0.3145669964762774,-0.003338974470776357,-1.8470540758676348,0.6765453885505048,-0.22130512416947312,096770
2,Kolon_Industries,2024,Q1,에너지_화학,-0.12732806436027122,0.1396256067738727,0.011764705882352788,0.008599753155233536,0.030253179567908295,3.5999226032373894e-05,-0.037691111447965,-0.10142102040532963,-0.7381161109055967,-2.5572337978985162,-0.2010619195915046,120110
