,name,year,quarter,sector,Relative Return,매출액 변화율,실업률 변화율,국제유가 변화율,이익잉여금 변화율,차입부채 변화율,유동부채 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,총포괄손익 변화율,Label,Code
30,Hanwha_Corp,2017,Q1,에너지_화학,-0.0004981365980942106,0.17391001909626624,-0.0277777777777779,-0.09135267010029824,-0.013435380816118503,1.7632793239571434e-05,0.007729360926911455,0.07411156914108163,-0.0570619837682258,-0.0570619837682258,-0.067673562972071,000880
30,Korea_Shell_Petroleum,2017,Q1,에너지_화학,-0.011982573948453349,-0.05953096628321797,-0.0277777777777779,-0.09135267010029824,0.1793857554883146,3.3137391601313747e-06,-0.9119434834229525,-2.486834961357773,0.0,-0.05748696174213941,-0.1845066603691199,002960
30,Taekwang_Industrial,2017,Q1,에너지_화학,0.13356489868796265,-0.06531313365252922,-0.0277777777777779,-0.09135267010029824,-0.015496854646565916,0.023050392671187747,-0.10062362471855146,-0.011997570252182843,-0.05745801936782047,-0.05745801936782069,-0.13388119009071506,003240
30,Samsung_Fine Chemicals,2017,Q1,에너지_화학,-0.019554913154870766,-0.16040944361337695,-0.0277777777777779,-0.09135267010029824,-0.02765793759449031,-4.488773804993362e-05,-0.08268375343542522,-0.003939114722949499,-0.05747817023466251,-0.05747817023466273,0.19800346774592953,004000
30,Hyosung,2017,Q1,에너지_화학,0.10877507867438428,0.10587190507232114,-0.0277777777777779,-0.09135267010029824,-0.030374043137052054,-0.0007469483581783217,-0.06709555822964908,0.09575357229866033,-0.057809626973162054,-0.0585136574894487,-0.14730367361340507,004800
30,SK_Chemicals,2017,Q1,에너지_화학,-0.004890492031870333,0.10685999968967341,-0.0277777777777779,-0.09135267010029824,-0.042817111136041364,-1.9879027371943316e-07,0.017431976191935483,0.07183463109655641,0.0,-0.05746631908546429,-0.11743136813796977,006120
31,Korea_Petrochemical_Ind,2017,Q1,에너지_화학,0.28545646954342785,0.0038278275966319164,-0.0277777777777779,-0.09135267010029824,-0.054633895332561355,-6.195635372120434e-08,-0.10017846100876437,0.04235911299177364,-0.05748254700276201,-0.05748254700276201,-0.18106256263973466,006650
31,Kukdo_Chemical,2017,Q1,에너지_화학,-0.010897721168617359,-0.20716509040779973,-0.0277777777777779,-0.09135267010029824,0.006320525563557111,-5.337039240354359e-06,-0.27913544945580293,0.028487130893446122,-0.05748634911368966,-0.05748634911368966,-0.1830204427977577,007690
30,Hanwha_Solutions,2017,Q1,에너지_화학,0.014578311541141064,-0.017497762716941256,-0.0277777777777779,-0.09135267010029824,-0.08108832170399083,-9.409574328555868e-05,-0.02259651247324901,0.03262889239154254,-0.056992599481947126,-0.05494891196760765,-0.015073275247809076,009830
30,OCI,2017,Q1,에너지_화학,-0.1673478674160112,0.002242912638893202,-0.0277777777777779,-0.09135267010029824,-0.00964460023921232,2.818970165950452e-06,0.2879464422250143,-0.04147351877648142,-0.05732292880315337,-0.05732292880315337,-0.008270790503274741,010060
30,S-Oil,2017,Q1,에너지_화학,0.042462934390103776,-0.14110080908218947,-0.0277777777777779,-0.09135267010029824,0.056209944993868,-1.8947354325359682e-05,-0.17905094395959598,-0.15710402510678279,-0.058032789684813624,-0.05803278968481318,0.11037296174795634,010950
30,Lotte_Chemical,2017,Q1,에너지_화학,0.22602792953499848,-0.16647612737199546,-0.0277777777777779,-0.09135267010029824,-0.0527820021954859,-5.914550466060178e-06,-0.13003927672924487,-0.025829297800463946,-0.05766414282846277,-0.05766414282846277,-0.0804443849745728,011170
30,Kumho_Petrochemical,2017,Q1,에너지_화학,0.17117772688034438,-0.27762604541713376,-0.0277777777777779,-0.09135267010029824,-0.036864562615012364,1.7170971266294476e-05,-0.0042187636926096506,-0.24253859913128228,-0.05747236141602796,-0.05747236141602774,-0.11729357279165345,011780
30,SKC,2017,Q1,에너지_화학,0.16828605793078116,-0.14559257231135003,-0.0277777777777779,-0.09135267010029824,0.0024503515096414574,0.00011124234495873789,-0.05284947647319527,-0.06174783980300691,-0.057452197883536726,-0.05745219788353695,-0.1484645234240484,011790
