,name,year,quarter,sector,Relative Return,매출액 변화율,실업률 변화율,국제유가 변화율,이익잉여금 변화율,차입부채 변화율,유동부채 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,총포괄손익 변화율,Label,Code
6,Hanwha_Corp,2023,Q1,에너지_화학,0.009056768558951885,-0.01687639891214676,0.05813953488372092,0.08337411073888668,0.010222303682339895,9.170087328998994e-06,-0.05400120975204592,0.03887419192546315,0.06451487481417106,0.06451487481417117,-0.07805296026717926,000880
6,Korea_Shell_Petroleum,2023,Q1,에너지_화학,-0.06968156815504406,0.017001596121830054,0.05813953488372092,0.08337411073888668,0.129843142269761,-8.889347055103176e-06,-0.2392511666610575,-0.10576070079316802,0.0,0.06497613254266066,-0.11654775557131308,002960
6,Taekwang_Industrial,2023,Q1,에너지_화학,0.05335805980715848,0.0449905641098679,0.05813953488372092,0.08337411073888668,-0.013788769267533585,1.4952211055717823e-05,-0.06627633764989671,-0.032388953645046126,0.06489347643178989,0.06489347643178989,-0.13036771697191965,003240
6,Samsung_Fine Chemicals,2023,Q1,에너지_화학,-0.015176446988751294,-0.062328175221395554,0.05813953488372092,0.08337411073888668,-0.0013133690257265407,2.73169187047011e-05,-0.1388555841841328,0.021810649791139336,0.0649480393395615,0.06494803933956139,-0.06947137516159935,004000
6,Hyosung,2023,Q1,에너지_화학,-0.059721801414566136,-0.050347850175162634,0.05813953488372092,0.08337411073888668,0.014919934398721635,1.7759529961131566e-05,-0.5301593008315182,-0.012126735683885004,0.09457832177002612,0.06517637725717473,-0.09499797781529727,004800
6,SK_Chemicals,2023,Q1,에너지_화학,-0.015287602301975267,0.3522124074523394,0.05813953488372092,0.08337411073888668,-0.007085177521413355,4.260278612471024e-05,-0.11362225090747335,-0.7899828515063771,0.0,0.06494639876278585,-0.04436191877779683,006120
7,Korea_Petrochemical_Ind,2023,Q1,에너지_화학,0.6242050939178035,-0.4598642490960472,0.05813953488372092,0.08337411073888668,0.01714995664450858,9.078816517170727e-06,-0.4352223831043751,0.2483665627848447,0.06495154915526247,0.06495154915526247,-0.028108709237529908,006650
7,Kukdo_Chemical,2023,Q1,에너지_화학,-0.03531292145252917,-0.017134444615589217,0.05813953488372092,0.08337411073888668,-0.009636234445653757,6.239088917028187e-05,-0.20831524617060304,-0.0095300274045107,0.06496613790897299,0.06496613790897288,0.0023006474876162836,007690
6,Hanwha_Solutions,2023,Q1,에너지_화학,-0.12296066215977364,0.19824758289205913,0.05813953488372092,0.08337411073888668,-0.004550456961804672,9.360618558911926e-06,0.19990374759914786,0.03977476443365435,-0.32010847991631897,0.06934145389196245,-0.1076724105615143,009830
6,OCI,2023,Q1,에너지_화학,-0.1546163132713171,0.9979475558694915,0.05813953488372092,0.08337411073888668,-0.01378549000561513,8.444483087036156e-05,-2.08281546562506,0.8396707132731227,0.06497919313385758,0.06497919313385747,0.17136493931976193,010060
6,S-Oil,2023,Q1,에너지_화학,-0.03229151951660891,0.14320023187296682,0.05813953488372092,0.08337411073888668,0.012287398547428552,2.6412572335072633e-05,-0.06564190095900524,0.030023842604504414,0.06339095248192794,0.06339095248192794,-0.139022083801037,010950
6,Lotte_Chemical,2023,Q1,에너지_화학,0.2754767435070017,0.07421065450113284,0.05813953488372092,0.08337411073888668,-0.0031132361959054222,1.7444103833972732e-05,-0.0906213109184093,-0.6330249241879635,0.06080373587802557,0.06080373587802557,-0.03353195076779879,011170
6,Kumho_Petrochemical,2023,Q1,에너지_화학,0.05997984548202881,-0.0954700924696299,0.05813953488372092,0.08337411073888668,0.002729799072356487,-1.1691755914427495e-05,-0.32429531008056944,0.09799882163361062,0.06485055472815271,0.06485055472815282,0.050146261522704016,011780
6,SKC,2023,Q1,에너지_화학,0.031634967611084586,1.2864472804184033,0.05813953488372092,0.08337411073888668,-3.106995121093803e-05,-0.004318182985590294,0.42484220215238366,-8.671149603856065e-05,0.06497807516412701,0.0649780751641269,0.1733747693178042,011790
7,Hansol_Chemical,2023,Q1,에너지_화학,0.0584190873995316,0.10183966338392147,0.05813953488372092,0.08337411073888668,-0.03617519773057509,-3.341066366790154e-05,-0.09225096471760352,0.00031600100761275396,0.06497091642518626,0.06497091642518626,0.1812949246243083,014680
