,name,year,quarter,sector,Relative Return,매출액 변화율,실업률 변화율,국제유가 변화율,이익잉여금 변화율,차입부채 변화율,유동부채 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,총포괄손익 변화율,Label,Code
34,Hanwha_Corp,2016,Q1,에너지_화학,0.0,0.7723819499780248,-0.05660377358490565,0.22660852268380383,-0.01998306374264991,-8.746604339905795e-06,0.0066788905749451954,-0.03968003368066508,0.024346491575327756,0.024346491575327645,-0.11831280701512563,000880
34,Korea_Shell_Petroleum,2016,Q1,에너지_화학,0.0,0.7607602731740402,-0.05660377358490565,0.22660852268380383,0.17900404422239447,1.1641823957215595e-05,-0.6109330319925301,-1.097098924066211,0.0,0.024377903258634426,0.016064972110685142,002960
34,Taekwang_Industrial,2016,Q1,에너지_화학,0.0,0.7715782282577724,-0.05660377358490565,0.22660852268380383,-0.0009353057370362627,1.7568947021677575e-05,0.054836679867870775,-0.021836684544982443,0.024381728814770853,0.024381728814770742,-0.1647045689073031,003240
34,Samsung_Fine Chemicals,2016,Q1,에너지_화학,0.0,0.7541098404776907,-0.05660377358490565,0.22660852268380383,0.11881159969335375,3.5297081839908823e-05,0.20773665744222392,0.01423659849374359,0.02440635256325374,0.02440635256325374,0.12230422536541372,004000
34,Hyosung,2016,Q1,에너지_화학,0.0,0.7645539979174539,-0.05660377358490565,0.22660852268380383,-0.05562448194294589,5.9976217602619485e-06,-0.06089166390713974,0.061464459481702094,0.02330174566006371,0.021641391714058544,0.1929127759707316,004800
34,SK_Chemicals,2016,Q1,에너지_화학,0.0,0.7638875686695009,-0.05660377358490565,0.22660852268380383,-0.0071270390944271345,1.1979348796819752e-05,-0.1285642965618803,0.11863004751938067,0.0,0.024372646922808494,0.07313091679023224,006120
35,Korea_Petrochemical_Ind,2016,Q1,에너지_화학,0.0,0.7722536815769717,-0.05660377358490565,0.22660852268380383,-0.05988834564225187,1.0780178231819086e-05,-0.056461997378109974,0.03571692433947615,0.024389716050473687,0.024389716050473687,0.4652980815035106,006650
35,Kukdo_Chemical,2016,Q1,에너지_화학,0.0,0.7583774979334995,-0.05660377358490565,0.22660852268380383,-0.008450313512221586,1.1900077268510657e-05,-0.17423416586655915,0.03845115759940387,0.024379070586348472,0.024379070586348472,0.13498741733114641,007690
34,Hanwha_Solutions,2016,Q1,에너지_화학,0.0,0.7612143015441271,-0.05660377358490565,0.22660852268380383,-0.03931890268611005,-1.0892834317072369e-05,-0.11211741761407512,0.01821187873282859,0.023936741757878854,0.02194090613277211,-0.10330915399624609,009830
34,OCI,2016,Q1,에너지_화학,0.0,0.7371666979452385,-0.05660377358490565,0.22660852268380383,-0.1402278348683239,3.683827041137598e-05,-0.2782960212404395,0.26601143534485694,0.024327307772809115,0.024327307772809115,0.4030941495944927,010060
