,name,year,quarter,sector,Relative Return,매출액 변화율,실업률 변화율,국제유가 변화율,이익잉여금 변화율,차입부채 변화율,유동부채 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,총포괄손익 변화율,Label,Code
14,Hanwha_Corp,2021,Q1,에너지_화학,-0.15387976552789134,0.37119150601161777,-0.016000000000000014,-0.3732219462632649,0.024309973372858673,1.8928663320731146e-05,-0.31774172029009207,-0.01830424213874582,-0.0724131062914819,-0.07241310629148212,0.04418485237483949,000880
14,Korea_Shell_Petroleum,2021,Q1,에너지_화학,-0.1618546226329893,-0.13685548448926377,-0.016000000000000014,-0.3732219462632649,0.10497558223264447,6.121275249178229e-05,-0.3518855375758352,-0.11986553335044303,0.0,-0.07231819254405569,-0.08882705913962449,002960
14,Taekwang_Industrial,2021,Q1,에너지_화학,-0.02298713418922968,-0.41258837567702034,-0.016000000000000014,-0.3732219462632649,-0.02651498556485654,7.898836398828433e-05,-0.29196475623776497,-0.025563184027246555,-0.07228188326470186,-0.07228188326470164,0.0730426162000025,003240
14,Samsung_Fine Chemicals,2021,Q1,에너지_화학,-0.16195551044574152,-0.13876535187441452,-0.016000000000000014,-0.3732219462632649,-0.007871355489874166,-1.9392284336779846e-05,-0.2900756337945285,0.00473464347757202,-0.07230344889975537,-0.07230344889975515,-0.015481799747853471,004000
14,Hyosung,2021,Q1,에너지_화학,-0.22196053620274617,-0.6907453065929343,-0.016000000000000014,-0.3732219462632649,0.004750984003699443,-5.002508326266093e-05,-1.2973542478474345,-0.011351932432649203,-0.07210406343437392,-0.07195123689034877,0.09805677717466112,004800
14,SK_Chemicals,2021,Q1,에너지_화학,-0.23063110568383677,-0.0723017222382496,-0.016000000000000014,-0.3732219462632649,-0.004742887398900608,5.2750258331837985e-05,0.1255327446506036,-0.03859609082037885,0.0,-0.0723017222382496,-0.15946096202667265,006120
15,Korea_Petrochemical_Ind,2021,Q1,에너지_화학,0.13253449099290038,-0.0913063426695584,-0.016000000000000014,-0.3732219462632649,-0.034279130184842854,-4.801365589711724e-06,-1.7576723613648517,-0.011900632297692448,-0.07231088750767478,-0.07231088750767478,0.3314244629683703,006650
15,Kukdo_Chemical,2021,Q1,에너지_화학,-0.03956058670607451,-0.2893823123820307,-0.016000000000000014,-0.3732219462632649,-0.03950323359927488,-5.531451074377136e-05,-0.7586247647461475,0.014627114182033663,-0.07232854589954041,-0.07232854589954041,0.20570319690308198,007690
14,Hanwha_Solutions,2021,Q1,에너지_화학,-0.04141020763577294,-0.1201464519780171,-0.016000000000000014,-0.3732219462632649,-0.07130362726068284,0.0010620760475550056,0.04196291207061109,-0.014863841426375979,-0.07297073014669553,-0.0749884985176621,0.0001394843836921844,009830
14,OCI,2021,Q1,에너지_화학,0.3518068515237137,-0.05086334105182022,-0.016000000000000014,-0.3732219462632649,-0.024687812547268706,6.039623180726426e-06,-0.2261843892640416,0.22019745333483276,-0.07225020632087586,-0.07225020632087586,0.21204847666483845,010060
14,S-Oil,2021,Q1,에너지_화학,0.0838916656339927,-0.24103268630151642,-0.016000000000000014,-0.3732219462632649,-0.08599572571568403,-5.5968582396622604e-05,-0.30876920492059834,0.05927936203323869,-0.07407670322768567,-0.07407670322768567,0.09942158121271609,010950
14,Lotte_Chemical,2021,Q1,에너지_화학,0.12974796056851096,-0.34555809746780564,-0.016000000000000014,-0.3732219462632649,-0.023290046377433704,0.0001304762255698274,-0.3912999415116716,0.004073864595952381,-0.07194733304085243,-0.07194733304085243,0.017167920058051858,011170
14,Kumho_Petrochemical,2021,Q1,에너지_화학,0.07921192427008028,-0.30315422894226307,-0.016000000000000014,-0.3732219462632649,-0.10847083269252789,-2.261800528972092e-05,-0.22106770527335096,0.055493514886803985,-0.0723732260761083,-0.0723732260761083,0.7494972479645489,011780
14,SKC,2021,Q1,에너지_화학,-0.12192790520074498,-0.09073987840776554,-0.016000000000000014,-0.3732219462632649,-0.009380801012584428,5.1488946164235474e-05,0.21466245651186422,-0.25450882589631707,-0.07226252561688029,-0.07226252561688029,0.27576487172409353,011790
15,Hansol_Chemical,2021,Q1,에너지_화학,0.018780420290189226,-0.1368096346461214,-0.016000000000000014,-0.3732219462632649,-0.05081905801661035,-2.117117960935453e-05,-0.599648654128982,-0.1206395598325416,-0.07232095391925775,-0.07232095391925752,0.15160047198558108,014680
14,Dongwon_Systems,2021,Q1,에너지_화학,0.26519445401765573,-0.05435222083540281,-0.016000000000000014,-0.3732219462632649,0.03854123724247438,4.010496259257142e-06,-0.10288701356994356,0.0001980964944598984,-0.07231521408039687,-0.07231521408039687,0.27839546771261564,014820
14,UNID,2021,Q1,에너지_화학,-0.18384514763569404,-0.26462005616085116,-0.016000000000000014,-0.3732219462632649,-0.0010007866346413152,-0.07231399850287512,-0.11129519508553476,0.07182707237962971,-0.07231399850287512,-0.07231399850287512,0.334020350278424,014830
14,Namhae_Chemical,2021,Q1,에너지_화학,-0.2535261240212451,-0.42877850261832684,-0.016000000000000014,-0.3732219462632649,0.0025233437738970688,3.1387138359942735e-05,-0.26774073164215917,0.07571950889009338,0.0,-0.07231828129967854,0.01746124578859312,025860
14,LG_Chem,2021,Q1,에너지_화학,-0.027342859415180054,0.06672893512945499,-0.016000000000000014,-0.3732219462632649,-0.01885478726211054,8.802898286687426e-05,-0.2559497820486307,-0.26408944209288054,-0.0723561453653323,-0.0713194151513763,-0.1173969224535095,051910
14,Huchems,2021,Q1,에너지_화학,-0.044427648237028244,-0.1607153584293608,-0.016000000000000014,-0.3732219462632649,0.031786842653877545,8.259170044929226e-05,-0.46795486956196797,0.0035760800651873925,-0.07231495163710688,-0.07231495163710688,-0.22710970672459768,069260
14,GS_Holdings,2021,Q1,에너지_화학,-0.04394643282438604,-2.4872084721561163,-0.016000000000000014,-0.3732219462632649,0.025025666863545792,-1.4237488022735422e-05,-0.9663581375253414,-0.24651711168121238,-0.07205878569168078,-0.07205878569168056,-0.028435966671547262,078930
14,Huvepharma,2021,Q1,에너지_화학,-0.1758287762875113,0.05126206135047506,-0.016000000000000014,-0.3732219462632649,0.018626094362616197,5.6327750395455935e-05,0.06403832294077005,-0.07679643597725305,-0.07231346731471966,-0.07231346731471988,0.006030696561436691,079980
14,Huvis,2021,Q1,에너지_화학,-0.008385629957785606,-0.03439533323998578,-0.016000000000000014,-0.3732219462632649,-0.04634512730213425,-0.0012927537642637515,-0.057079892011918654,0.06639841995859641,-0.07231743028087823,-0.07231743028087823,-0.1942252220726079,093370
14,SK_Innovation,2021,Q1,에너지_화학,0.09994562177400446,-3.337350202621823,-0.016000000000000014,-0.3732219462632649,0.023522908275130594,1.5562554201325582e-06,-0.16202855254996895,-0.3244779005360343,-0.07059358506799107,-0.07059358506799107,0.01325082940045351,096770
14,Kolon_Industries,2021,Q1,에너지_화학,-0.17693044778909991,0.06311029958183534,-0.016000000000000014,-0.3732219462632649,-0.013786572279291809,-3.3410334998407866e-05,-0.06997530981510192,0.0088339924159887,-0.07226779598866151,-0.07226779598866151,0.3823706434337186,120110
