,name,year,quarter,sector,Relative Return,매출액 변화율,실업률 변화율,국제유가 변화율,이익잉여금 변화율,차입부채 변화율,유동부채 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,총포괄손익 변화율,Label,Code
3,Hanwha_Corp,2023,Q4,에너지_화학,-0.16449644819195325,-0.05440937778861166,-0.0625,0.03388722209400741,-0.019852553975776788,3.471199807012883e-05,0.17313229057685064,0.02142225924939034,-0.20755596247786445,-2.0296568500595207,-0.030003449979552885,000880
3,Korea_Shell_Petroleum,2023,Q4,에너지_화학,0.05756084788689701,0.0028176699955114737,-0.0625,0.03388722209400741,-0.04786591632577886,1.798697285565757e-05,-0.2095174077631894,-0.023843458278438368,0.0,-1.4819384056831355,-0.12491856487247022,002960
3,Taekwang_Industrial,2023,Q4,에너지_화학,-0.059703577665587725,0.15356494467974569,-0.0625,0.03388722209400741,0.04934960181004233,9.407483936119977e-06,0.06583970823245344,0.08005801191072881,-0.058913047632724425,-10.896880402752068,-0.037611781194343635,003240
3,Samsung_Fine Chemicals,2023,Q4,에너지_화학,-0.13039027727232363,-0.029940236049679658,-0.0625,0.03388722209400741,0.01759269056390056,-0.0026582923375346895,-0.2048365022204861,-0.04366938458124503,-9847.395735129068,-2.1136381608217474,-0.1027235757657164,004000
3,Hyosung,2023,Q4,에너지_화학,0.01617287158368577,0.23047504504785288,-0.0625,0.03388722209400741,0.0024286892373591717,1.2733306957317113e-06,-0.03380207503225674,-0.037853011791972424,-0.0,1.9485749452487715,-0.08703941043309146,004800
3,SK_Chemicals,2023,Q4,에너지_화학,0.17612290593129842,2.8196029269858176,-0.0625,0.03388722209400741,-0.0019876445886428673,1.4712040330950149e-05,-0.06981510107807098,-0.01550252024887211,0.0,-1.8294135131138645,-0.13454364210070813,006120
4,Korea_Petrochemical_Ind,2023,Q4,에너지_화학,0.01620044144102869,-0.008957018472211864,-0.0625,0.03388722209400741,0.0048740254647062775,0.00021543670786193617,-0.17263881604143494,0.1711285180538208,-0.00019008171981038657,4.846511858766101,0.0287248369326963,006650
4,Kukdo_Chemical,2023,Q4,에너지_화학,-0.01300082643327391,0.06088556844941684,-0.0625,0.03388722209400741,-0.006478796811057785,0.0011385504241974182,0.06065730777395062,0.3000063454497707,-3282.2928462709283,-12.416896853868286,-0.3206506791696984,007690
3,Hanwha_Solutions,2023,Q4,에너지_화학,-0.26589513091814404,0.1314721406884689,-0.0625,0.03388722209400741,0.05671961305326967,-0.0016780787774572422,-0.11127363983646466,0.11211808328767259,0.48005935818957524,-7.340197383404739,0.24307170581723642,009830
3,OCI,2023,Q4,에너지_화학,-0.09428053085306512,0.0002661248394584259,-0.0625,0.03388722209400741,0.013602227659507693,1.5502297421615658e-05,0.8309412473688236,0.013920935903735443,-0.5315169745924602,-2.415120245183395,0.0012106408777052546,010060
3,S-Oil,2023,Q4,에너지_화학,0.2343926244317295,-0.0954810283017582,-0.0625,0.03388722209400741,-0.01849835092435015,1.5664990440290548e-05,0.005963350576965176,0.07521465388557769,0.2770967741935483,0.30564779166528777,-0.21736032790246856,010950
3,Lotte_Chemical,2023,Q4,에너지_화학,-0.07049548665556468,-0.005851396416190813,-0.0625,0.03388722209400741,-0.004737882024725026,-0.0003337753924743049,0.08726217118682345,-0.01932839321111479,0.9652123402099388,-6.712704891194189,0.01680256802513326,011170
3,Kumho_Petrochemical,2023,Q4,에너지_화학,0.05037260172204857,-0.015362997390445665,-0.0625,0.03388722209400741,0.00869545069294686,5.9374920428652056e-05,0.023011524976055964,-0.07045113234643918,-0.0,-6.062873307510849,-0.10284983839197903,011780
3,SKC,2023,Q4,에너지_화학,-0.18251357688864733,1.3396146792253236,-0.0625,0.03388722209400741,0.033116856691833285,9.062834232445282e-05,-0.3622438722811938,-0.024053201204328634,0.671951219512195,1.2718518291101828,0.09994479687929174,011790
4,Hansol_Chemical,2023,Q4,에너지_화학,-0.26101084464821017,-0.01706989437852524,-0.0625,0.03388722209400741,-0.01731699463169778,2.790972338950389e-05,0.07769222382635688,-0.001567530318739463,0.10778122012406821,-2.346350258129024,0.24961341691558764,014680
3,Dongwon_Systems,2023,Q4,에너지_화학,-0.15155217438765312,0.05493853290886053,-0.0625,0.03388722209400741,-0.030492860326799986,2.054145019502441e-05,-0.08641991365717572,0.26079746453532116,-0.0,-1.194453736878852,0.07183882910490764,014820
3,UNID,2023,Q4,에너지_화학,-0.0448729050741636,0.06954595450926504,-0.0625,0.03388722209400741,-0.005653035434752596,-0.05902557430168054,0.10190426324513446,-0.07434162298397018,-1.905306940702252,35.334808908902296,0.018451780122617847,014830
3,Namhae_Chemical,2023,Q4,에너지_화학,-0.10187321398618926,-0.16223973021829052,-0.0625,0.03388722209400741,0.009118941438947092,2.073185189096961e-05,0.3586741783043125,-0.04362161739416437,0.0,0.03626526231259364,-0.10695799310988985,025860
3,LG_Chem,2023,Q4,에너지_화학,-0.22787662635912465,0.1467754296264504,-0.0625,0.03388722209400741,0.004111721602204854,-8.50451337617791e-05,-0.6066955095604947,0.2893055259521905,1.0,0.9286832979080434,-0.10564387534094556,051910
3,Huchems,2023,Q4,에너지_화학,-0.009727060864426373,0.06660590285635482,-0.0625,0.03388722209400741,-0.02921767713425183,2.232837574635658e-05,-0.17987474321627261,0.016616418440469682,-0.24055941234582834,-1.748982799328005,-0.08095988623886899,069260
3,GS_Holdings,2023,Q4,에너지_화학,0.12849915989931143,0.2548094393850965,-0.0625,0.03388722209400741,-0.021950335469085536,3.4461781355189935e-05,-0.44485829317149594,0.22794531547490937,-0.0,-3.6069430323492364,-0.07291263364488836,078930
3,Huvepharma,2023,Q4,에너지_화학,0.20330444197599365,0.033758969464065314,-0.0625,0.03388722209400741,0.4986266077828735,2.6941435045630754e-05,-0.1434685944473182,0.12186794886341135,-0.0,-4.3887099528747715,-0.34811533998834937,079980
3,Huvis,2023,Q4,에너지_화학,-0.1634632597796667,0.1550567623462612,-0.0625,0.03388722209400741,0.41502446830611606,-9.362792983708919e-05,-0.07452298929568513,-0.13189967058469265,-0.0,-22.957937401053304,0.0848189629445099,093370
3,SK_Innovation,2023,Q4,에너지_화학,-0.017952137084234238,-2.8252809393619382,-0.0625,0.03388722209400741,-0.062933024781884,-0.007370870048245783,0.5351161918804949,-0.0075295783470243904,0.9997737940280614,-2.961386904750303,-0.1487091161005718,096770
