,name,year,quarter,sector,Relative Return,매출액 변화율,실업률 변화율,국제유가 변화율,이익잉여금 변화율,차입부채 변화율,유동부채 변화율,비유동부채 변화율,특정 증권 등 소유 수 변화율,총포괄손익 변화율,Label,Code
19,Hanwha_Corp,2019,Q4,에너지_화학,-0.039735228336873124,-0.3887360452610691,0.05357142857142849,-0.023897949297593923,-0.025841260887770723,-0.00010251855826648249,0.09415477331291655,0.03200278994652195,0.0244271784872635,0.0244271784872635,-0.07238431806376888,000880
19,Korea_Shell_Petroleum,2019,Q4,에너지_화학,0.018609049649904254,-0.006361284546680501,0.05357142857142849,-0.023897949297593923,-0.04451572461157882,2.53752397692988e-05,-0.04734990001270001,-5.245103405133333,0.0,0.024390243965699,-0.09708121564107175,002960
19,Taekwang_Industrial,2019,Q4,에너지_화학,-0.12941121335526498,0.10311436095097826,0.05357142857142849,-0.023897949297593923,0.045093798622407255,2.311259806239495e-05,0.14023577422219535,-0.1571108628591087,0.0244132517735538,0.0244132517735538,-0.12711397397971158,003240
19,Samsung_Fine Chemicals,2019,Q4,에너지_화학,-0.126060489775917,-0.014350095588093748,0.05357142857142849,-0.023897949297593923,-0.024191058413755018,2.5047916884915663e-06,-0.013107880571260555,0.3268026393804303,0.024379393091265245,0.024379393091265356,-0.07989493400931637,004000
19,Hyosung,2019,Q4,에너지_화학,0.1711302799602649,0.11994936074294538,0.05357142857142849,-0.023897949297593923,0.0014027329988469672,-1.4879635214736169e-05,-0.040444336735296904,-0.010676907493731846,0.024377287027956163,0.0244190009756049,-0.1259557388370154,004800
19,SK_Chemicals,2019,Q4,에너지_화학,-0.17583752338318862,0.024401759595323647,0.05357142857142849,-0.023897949297593923,-0.012366150957090705,-0.00013898162260955694,0.01222882754031318,0.25601713052850916,0.0,0.024401759595323647,0.10886959247223524,006120
20,Korea_Petrochemical_Ind,2019,Q4,에너지_화학,-0.005114495625956238,0.035353410081998105,0.05357142857142849,-0.023897949297593923,-0.0043008905409667175,1.3156989303825254e-05,0.18456653752303775,0.29230667914553987,0.02438733485659028,0.024387334856590392,-0.1418486435401184,006650
20,Kukdo_Chemical,2019,Q4,에너지_화학,-0.012876815828441378,0.07052771291402793,0.05357142857142849,-0.023897949297593923,-0.014127595222700906,1.0512005366716647e-05,0.1845102730639172,-0.011897222884352576,0.024391765895282358,0.024391765895282358,-0.03914165619426032,007690
19,Hanwha_Solutions,2019,Q4,에너지_화학,-0.19621907731898874,0.0707118238350325,0.05357142857142849,-0.023897949297593923,0.07077552770064455,5.674432516566791e-05,0.051434232402983726,-0.4422945256170512,0.023727567583607168,0.020688115663674678,-0.015340707032181898,009830
19,OCI,2019,Q4,에너지_화학,-0.23902320181166914,0.07211890035563329,0.05357142857142849,-0.023897949297593923,0.28240761898713185,-0.0001304010898856582,-0.052275638954902615,0.03036460023227361,0.024597850767293483,0.024597850767293372,-0.17364957037617235,010060
19,S-Oil,2019,Q4,에너지_화학,0.2035293398661424,-0.038753915666998706,0.05357142857142849,-0.023897949297593923,-0.0072388751770315896,3.93945349689147e-06,0.10797838499013757,-0.017124124784668293,0.02456485417112364,0.02456485417112364,-0.11078873052873928,010950
19,Lotte_Chemical,2019,Q4,에너지_화학,-0.06010645739820693,0.10684003266540365,0.05357142857142849,-0.023897949297593923,0.015113639242177679,7.1239202323333255e-06,0.19874774309612997,-0.1035961236561802,0.024311298961423256,0.024311298961423256,-0.12119875679116046,011170
19,Kumho_Petrochemical,2019,Q4,에너지_화학,-0.24252849027538392,0.053604758280792364,0.05357142857142849,-0.023897949297593923,-0.02430019925583804,1.1884050625745832e-05,0.08924495573834479,-0.062467961740859446,0.02437631142947283,0.024376311429472608,0.014094819987614776,011780
19,SKC,2019,Q4,에너지_화학,0.024121953313609588,0.20567863847835255,0.05357142857142849,-0.023897949297593923,0.03062240916481407,4.380715465955e-05,-0.12609394094037674,0.09011966702134622,0.024387314947060146,0.024387314947060146,0.19743212279800454,011790
20,Hansol_Chemical,2019,Q4,에너지_화학,0.01536086437251895,0.02941409126959027,0.05357142857142849,-0.023897949297593923,-0.01937711495313632,7.83837835326426e-06,-0.056343282051297905,-0.004917281705040466,0.024388369081984385,0.024388369081984274,0.25393247592521156,014680
19,Dongwon_Systems,2019,Q4,에너지_화학,-0.06424380612346779,0.07270294427607138,0.05357142857142849,-0.023897949297593923,0.02120521146336307,1.581258603788828e-05,0.14886944292424997,0.007333760606592077,0.02439109965468944,0.02439109965468933,-0.3176315693230442,014820
19,UNID,2019,Q4,에너지_화학,-0.0722671615081848,0.09784934519897792,0.05357142857142849,-0.023897949297593923,-0.00113287950806229,0.0243912666797248,0.18775017134688254,0.016780417014491178,0.024391266679724688,0.0243912666797248,-0.04577773844916877,014830
19,Namhae_Chemical,2019,Q4,에너지_화학,-0.1905708514175261,-0.09940066173660078,0.05357142857142849,-0.023897949297593923,0.0021847837760211597,-4.271762290362213e-05,-0.22687981737015872,-0.31922357258192213,0.0,0.024387710956556008,-0.16772165941313427,025860
19,LG_Chem,2019,Q4,에너지_화학,-0.1464524939296034,0.06407131118608123,0.05357142857142849,-0.023897949297593923,0.018050794231327827,3.842376520864275e-05,-0.1572709198786144,0.04120753557242329,0.023528792713962687,0.026692644704975566,-0.012515416380804292,051910
19,Huchems,2019,Q4,에너지_화학,-0.01659918556505908,0.08358556988924526,0.05357142857142849,-0.023897949297593923,-0.0009004511315717778,2.7233711147657213e-05,-0.34567597454343013,0.02727784486624285,0.024386401311580097,0.024386401311579986,-0.09973394819961662,069260
19,GS_Holdings,2019,Q4,에너지_화학,0.00020228341583542614,-0.5395088591855766,0.05357142857142849,-0.023897949297593923,-0.0045101706257653085,-1.6464845911793947e-06,0.11268393751039729,-0.008255529717427823,0.0242921742835005,0.02429217428350039,-0.044448206319321906,078930
19,Huvepharma,2019,Q4,에너지_화학,-0.15020901891096058,-0.0034629881574066435,0.05357142857142849,-0.023897949297593923,0.01414337319143566,0.013747092356529832,-0.08629433167028999,0.16602478668541398,0.024389031497890845,0.024389031497890956,-0.08895143287591745,079980
19,Huvis,2019,Q4,에너지_화학,0.11307531679927495,0.10041133837043104,0.05357142857142849,-0.023897949297593923,0.02685982627051553,1.2075197693223913e-05,0.01922743221803591,0.025795411721909467,0.02439034268284146,0.024390342682841237,-0.10629805672770194,093370
19,SK_Innovation,2019,Q4,에너지_화학,0.05587271031772795,-0.09392778631354637,0.05357142857142849,-0.023897949297593923,0.055550463321490606,-0.0005114057928494117,-1.3049662109932152,0.018169168503589406,0.02399048739572973,0.02399048739572973,-0.1653018965932532,096770
19,Kolon_Industries,2019,Q4,에너지_화학,-0.028396938374047845,-0.0664966904414881,0.05357142857142849,-0.023897949297593923,0.09368393963615751,1.8276410931077746e-05,0.03350823645213041,0.020685590263913145,0.024406568708009724,0.024406568708009946,0.12440685464309062,120110
