,name,year,quarter,sector,Relative Return,이익잉여금 변화율,영업이익 변화율,매출액 변화율,자본총계 변화율,비유동부채 변화율,비유동자산 변화율,Label,Code
0,한화,2025,Q2,에너지_화학,0.37035742952663775,-0.010134939096386186,-0.1460179031333777,0.02510487575907372,0.02170352230856487,-0.030020279431777652,0.0012652441763487676,0.37035742952663775,000880
0,한국쉘석유,2025,Q2,에너지_화학,-0.07166661728105214,0.11601499867217191,-0.0070344110758022715,0.00621224533390885,0.10725867125715238,0.28411264314706974,0.08988868701222885,-0.07166661728105214,002960
0,태광산업,2025,Q2,에너지_화학,-0.14802015295162116,-0.006222740096595625,-3.477868727563751,-0.10607012607798905,0.003078946997100651,-0.1322411536978093,0.07865668004251813,-0.14802015295162116,003240
0,삼성정밀화학,2025,Q2,에너지_화학,-0.08495555658074844,0.0072820628487135775,-0.5520994065944422,-0.04720025635056435,0.0057580748089354206,-0.06626835877116921,0.0060409106019312375,-0.08495555658074844,004000
0,효성,2025,Q2,에너지_화학,0.37891104018498933,0.010596245183951192,0.04267540291251315,0.10144774674349022,0.01868267108815269,0.18123520420177686,0.06026064419852406,0.37891104018498933,004800
0,SK케미칼,2025,Q2,에너지_화학,0.01102179605155143,-0.01627125954113373,-1.3403089690246541,-1.0,-0.044301865380230954,-0.04205377181352943,0.1101433634832607,0.01102179605155143,006120
0,대한유화,2025,Q2,에너지_화학,-0.06302938579653794,-0.0210191692572812,0.7745829796421728,-0.03302260068528773,-0.01722429375195289,-0.05960786448332789,-0.02299965447976382,-0.06302938579653794,006650
0,국도화학,2025,Q2,에너지_화학,-0.10529559867493418,0.015213733050116085,0.24575667696709425,0.14362473258926944,0.012777961479110367,-0.023223559445488817,-0.014473736397850545,-0.10529559867493418,007690
0,현대중공업,2025,Q2,중공업,0.08874260535887615,-0.0008012714430095658,-1.0221235854305324,-0.7457812754374555,0.001874597346961604,0.0003618248608139307,-0.007275925196840505,0.08874260535887615,009540
0,한화케미칼,2025,Q2,에너지_화학,-0.4676966582944925,-0.03393236288013901,-0.22701576062128825,0.08443491885265164,-0.025271348524232407,-0.03625622524970551,-0.024882289755313147,-0.4676966582944925,009830
0,OCI,2025,Q2,에너지_화학,0.04399542346640642,3.9251711827503755e-06,-1.0782483586191711,-0.8781793890751268,-0.0011548677378597771,-0.013729453493924182,-0.02081251228130776,0.04399542346640642,010060
0,삼성중공업,2025,Q2,중공업,0.06362675018207767,-0.09999548640525713,0.6488710109011762,0.07558227326987166,-0.048500096588728,-0.4066065319951795,-0.08361460254608,0.06362675018207767,010140
