,Feature,Average_Importance
0,F_이익잉여금 변화율,0.096093212558063
1,F_영업이익 변화율,0.07374451265128844
2,F_매출액 변화율,0.07284207564721637
3,F_자본총계 변화율,0.06744222534284774
4,F_비유동부채 변화율,0.06743279353896986
5,F_비유동자산 변화율,0.05925640982056037
