,name,year,quarter,sector,Relative Return,이익잉여금 변화율,영업이익 변화율,매출액 변화율,자본총계 변화율,비유동부채 변화율,비유동자산 변화율,Label,Code
4,대우조선해양,2024,Q2,중공업,0.0032120668975538433,0.15077608273236542,-1.5758037287767053,0.12859632533848764,-0.011712034424319562,0.02859071878738839,0.043436746982739693,0.19865574478690715,042660
4,두산인프라코어,2024,Q2,중공업,-0.09410343025277107,0.035048841467313574,-0.14608301059848805,-0.10793187990608188,0.0037275646243526417,-0.21164502879872915,-0.0020052128817958925,0.11017816569474759,042670
4,LG화학,2024,Q2,에너지_화학,-0.23993208610873132,0.005495880287949895,2.5436175666438823,0.07044540115792564,0.004180014954845879,-0.05413370834080233,-0.005233394301902727,0.10172354717191566,051910
4,현대로템,2024,Q2,중공업,0.42347536927754004,0.3178005189722195,1.6243779088734809,0.4292217062761092,0.06441169664417634,-0.40118832792258463,-0.007779632464360198,0.29508604781721015,064350
4,휴켐스,2024,Q2,에너지_화학,-0.02123740846212225,0.03278567204369964,-0.318188546702596,-0.0667890391870829,0.024446002629107344,0.008238967309109446,-0.01621481183414375,0.09038181990938945,069260
4,GS,2024,Q2,에너지_화학,0.05051795633282552,0.002187011363355529,-0.9652990367211267,-0.90424337469885,0.0015832999360090305,-0.4207963514071873,0.0017587171313580008,0.013343954393894034,078930
4,휴비스,2024,Q2,에너지_화학,-0.10933233090677294,-0.6170913227295232,-0.4631621703240707,0.08447898046498792,-0.12089103647535915,0.2218774895595672,-0.04999495676150145,-0.13919425521309284,079980
4,두산엔진,2024,Q2,중공업,0.040798743906697535,-0.10490481683922936,-0.04139589983213543,-0.02345152482578039,0.03913118259721382,0.11357656724918486,0.04119930923326365,0.269727500512098,082740
4,후성,2024,Q2,에너지_화학,-0.11886519922213967,0.099809722150497,-3.9084564939610433,0.0038895399739178327,0.3685577605148924,-0.0055897574440724185,0.03297276561648621,-0.06854425521309285,093370
4,SK이노베이션,2024,Q2,에너지_화학,-0.026675330624313646,-0.0031516965115366835,-0.9494615861003429,-0.514840111035025,-0.001750584315542203,-0.01795186605350141,0.0005362078319759433,0.12187734555836327,096770
4,한진중공업,2024,Q2,중공업,-0.02599371327836455,0.02742794961419248,-4.202599695097488,0.03684146338854166,-0.11703872962986939,0.0036335280836106154,-0.006555464030752356,0.05589871999351871,097230
4,코오롱인더,2024,Q2,에너지_화학,-0.07580406579956045,0.012032566665970412,0.8143469687761786,0.08733757844174583,0.011120225498210345,0.0819735853025092,0.004476543479258854,-0.08915894447862957,120110
