code,name,year,quarter,sector,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_자본금 변화율,M_소비자물가지수 변화율,M_금리 변화율,M_실업률 변화율,M_국제유가 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,Relative Return,Label,Code
17670,SK텔레콤,2022,Q2,커뮤니케이션서비스,0.060635764212126686,-0.023513939728127875,-0.008138123577059675,0.08274628798980976,-0.041041564945323294,0.0030513311321311853,-0.02537794502162538,0.013270648240247596,0.06707551107886167,-0.03024271543615842,0.0,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09228983719541448,0.01864789207147642,017670
17670,SK텔레콤,2022,Q1,커뮤니케이션서비스,0.01832940901545732,-0.017693964115378713,-0.01130331824943398,0.026602711114411814,-0.03575510716521979,-0.006657338237303301,-0.007505024461338716,0.001395657289828156,1.2433740391806873,0.0019884304123329866,0.0,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08773444544634806,-0.09228983719541448,017670
17670,SK텔레콤,2021,Q4,커뮤니케이션서비스,-0.037495877766419605,-0.2049543440388749,-0.1796338233135375,0.14865886920177762,0.02733944877605521,0.005602681422332445,-0.3832225450904193,0.015095776809364247,-0.5020872972161026,0.47008543290645877,-0.31689777996818924,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,2.5650425014938274,0.3564814814814814,-0.5832947985271627,-0.5833333333333333,0.26552855316894575,-0.5330781677869056,2.0454545454545454,2.4154430877801807,9.089258645753926,1.7101519237349958,-0.8671779692814973,2.0504813783889566,0.0,0.0,0.0,0.08773444544634806,017670
17670,SK텔레콤,2021,Q3,커뮤니케이션서비스,0.005833121883440651,-0.02049939131781786,-0.016606617389115175,-0.003398312425347494,-0.013489194194624132,-0.0013142816658591183,-0.02180949390770548,0.0019188477646814306,-0.026824217322450994,0.04191915300558824,0.0,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07189754101088322,0.0,017670
17670,SK텔레콤,2021,Q2,커뮤니케이션서비스,-0.03619216598109798,0.04126735971743556,0.029041368264357326,-0.04499795311835164,0.04415915788167801,-0.10799386813233736,0.04195937905438485,0.013717164790496783,0.06852542450097943,-0.6201544248663631,0.0,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019158511337185838,0.07189754101088322,017670
17670,SK텔레콤,2021,Q1,커뮤니케이션서비스,-0.005918034362204949,-0.006277029248233923,-0.00622038374935685,-0.02221178613837671,-0.0017004893940903987,-0.011768428926245966,-0.004032021472452407,0.012706059823600624,0.3314760093241709,25.876966500092543,0.0,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22431357743014252,-0.019158511337185838,017670
17670,SK텔레콤,2020,Q4,커뮤니케이션서비스,-0.044609673168170216,0.046756997727463334,0.031196427608877864,0.06114852033193996,0.10662285638020874,0.001323383779075371,-0.013979105961002602,0.0009137488425110529,-0.12598034574820594,-0.8977179149826312,0.0,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,-0.05222539289866124,0.05882352941176472,-0.19999999999999996,-0.20000000000000007,-0.19992601317215242,-0.20000000000000007,0.0,0.0,0.0,0.0,0.2377753272557408,-0.024738622799947874,0.0,0.0,-0.14644010149018505,0.22431357743014252,017670
17670,SK텔레콤,2020,Q3,커뮤니케이션서비스,0.11100086393778974,-0.009536025936180192,0.009109803807259231,0.04898219359569378,-0.007610177505331217,0.0051816725337392455,0.007033160185617282,0.00027246454899465533,-0.023168151282885963,-0.039541448292476744,0.0,29.267844017171594,-0.01328671328671327,-0.032258064516129115,0.464159945473134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09112350064829944,-0.14644010149018505,017670
17670,SK텔레콤,2020,Q2,커뮤니케이션서비스,-0.05536056731941541,0.020334291109052716,0.007841647681435582,-0.03657308988031771,0.005635745500795375,0.010230286418401402,0.021245817659235833,0.0058118032259664165,0.04828677348803301,-0.5496921489802435,0.0,-0.9744470971009336,-0.0835291604358025,0.15887850467289732,-0.41825270948982285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09149328654056599,-0.09112350064829944,017670
17670,SK텔레콤,2020,Q1,커뮤니케이션서비스,0.004444698977104533,-0.014017962828254182,-0.011017800722044613,-0.06403606698832898,0.03150325006106902,-0.01618582934118651,-0.01611875830913856,0.02745593621912734,1.2156579716121936,146.41943270971635,0.0,2.326416414584117,-0.060040160642572116,0.00943396226415083,-0.20454187036744997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07940777204222457,-0.09149328654056599,017670
17670,SK텔레콤,2019,Q4,커뮤니케이션서비스,0.0540035140720625,0.025784161987132848,0.03026650374491524,0.08873784865326373,0.026935151403536528,-0.0017526261261773257,0.015988059419659306,-0.02294654050248146,-0.5395333932054391,-0.9836721421321798,0.0,5.380260221408914,0.191387559808615,-0.05357142857142849,0.023897949297593923,-0.02074746270204031,0.0049261083743843415,0.061904257065486856,0.061855670103092786,0.0,0.0,0.0,0.0,0.0,0.0,-0.14270354848075395,0.01762380730895874,0.0,0.0,-0.10149247594003277,0.07940777204222457,017670
17670,SK텔레콤,2019,Q3,커뮤니케이션서비스,0.033572085846560684,0.029412059311865857,0.03007059641322729,0.051114728517988484,0.07330911524745165,0.005167917927432875,0.005272839815135599,0.022415499854796073,-0.08162049232446178,-0.06715752511742912,0.0,-0.9303677156060576,-0.21649484536082508,-0.05084745762711873,-0.10146539633409102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07615511704422152,-0.10149247594003277,017670
17670,SK텔레콤,2019,Q2,커뮤니케이션서비스,-0.11029912630563865,-0.003648748977655325,-0.02220332698282801,-0.14241104452101316,-0.01145480547824973,0.011504946173900521,0.009620214523502035,0.012626733157718117,-0.09979230379250004,-0.7143266039242049,0.0,0.17798441463015324,-0.10064059339177356,0.017241379310344973,0.09107698802174014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03069438790843103,-0.07615511704422152,017670
17670,SK텔레콤,2019,Q1,커뮤니케이션서비스,0.10494557182599906,0.015735966993598582,0.030206472034496112,0.2334054878953622,-0.010327443684959525,-0.0021061115126019825,-0.0013864703493183805,-0.013154394822742388,0.17899644451985597,2.84855053789521,0.0,-0.6874179652905958,-0.09282764948769218,0.01754385964912264,-0.06709658363690052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06716970112969795,-0.03069438790843103,017670
17670,SK텔레콤,2018,Q4,커뮤니케이션서비스,-0.15189157848700907,0.12163372674857986,0.0658735802080499,0.265780109882952,0.10349797179570941,0.009221490368607643,0.01051178399762187,-0.02593612462793604,-0.16521375225341228,-0.20816161583828818,0.0,0.1528942253920036,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.0,0.06842105263157894,0.49999064568353546,0.5,0.5928563855982303,0.5927835051546393,0.0,0.0,0.0,0.0,-0.12436853521478852,0.01785417076198037,0.0,0.0,-0.07653364974184323,0.06716970112969795,017670
17670,SK텔레콤,2018,Q3,커뮤니케이션서비스,0.03247544295497429,-0.004888432243591478,0.002507384770977561,-0.03503735417546738,0.011892405624494007,0.00574980303912076,0.00630192075598246,-0.005528182239996515,-0.1565090597074501,-0.15548707343693502,0.0,0.0442397512820667,-0.09246405552800974,0.11607142857142883,0.009709172259507959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09907619067919897,-0.07653364974184323,017670
17670,SK텔레콤,2018,Q2,커뮤니케이션서비스,-0.12209372050103517,-0.0021514953556308614,-0.028425972783139297,-0.29334512525508194,0.06711944148177951,0.013493541272320275,0.011678571102223811,-0.015627373652267407,-0.0026485618417524392,-0.38019711985523885,0.0,0.3971853095173552,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25329261677180526,0.09907619067919897,017670
17670,SK텔레콤,2018,Q1,커뮤니케이션서비스,0.6154245457522602,-0.004092260538874237,0.08724679959191661,0.015354487696755514,0.12944612665644084,0.10304683751091126,0.09382436960561624,-0.04026284613603526,-0.01606245919767646,1.7029799375028305,0.0,-0.2528409114579355,0.08530869157626775,0.01834862385321112,0.08575762500677153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06036099655273837,0.25329261677180526,017670
17670,SK텔레콤,2017,Q4,커뮤니케이션서비스,0.037929439711723134,0.020317736934436725,0.022876677739433138,0.053217123202783156,0.026278426737371907,0.010236818087558275,0.01231973225323002,-0.0135030932642618,-0.10790862413235713,-0.686903687896249,0.0,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,-0.00937951982035412,0.03825136612021862,-0.16666666666666663,-0.16666666666666663,-0.16667186350914698,-0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019053309746288723,-0.06036099655273837,017670
17670,SK텔레콤,2017,Q3,커뮤니케이션서비스,0.04984995735995512,0.019482056724001717,0.023784896207182715,0.05645290973579309,-0.01260316816671836,0.02944475190956619,0.028480324168502325,0.01508410968507512,-0.0901225916409285,0.5112554576380146,0.33935999389208193,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14516512165094828,-0.019053309746288723,017670
17670,SK텔레콤,2017,Q2,커뮤니케이션서비스,-0.05072632255985299,-0.006305445592696524,-0.01285058584558374,-0.0642462529516441,-0.06538800873722472,0.02242256388268582,0.026762935124215348,0.007018882393401871,0.05223534124115825,-0.23753096707125543,0.003197927000456957,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1017951925832758,-0.14516512165094828,017670
17670,SK텔레콤,2017,Q1,커뮤니케이션서비스,-0.005001754929850555,-0.032454863139386725,-0.02850536929888492,0.025680979176373686,-0.09240203583521867,-0.01827381256794125,-0.015321224996587612,0.00964902098942444,-0.49732529778656376,-0.31677718055625326,-0.01446699143326724,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1265149732385295,0.1017951925832758,017670
17670,SK텔레콤,2016,Q4,커뮤니케이션서비스,0.12460758233859415,0.037885425998522626,0.049528650685828124,0.2900757314357416,0.005719066125057681,0.0158317790634106,0.011272637202128566,-0.013972599648267026,2.275438172482581,1.7098056482883117,0.046409244223655444,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,0.03176387849821216,0.028089887640449396,-0.00012873417482861527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04982150810956108,-0.1265149732385295,017670
17670,SK텔레콤,2016,Q3,커뮤니케이션서비스,-0.08554314573090449,0.06983629724931584,0.045974956774350595,0.02658651482792207,0.11333649565181214,0.018909219990580706,0.021387877360414587,0.0031685116501098953,-0.44193401680994604,-0.30487047368902953,0.031068692368366735,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01600971733972347,0.04982150810956108,017670
17670,SK텔레콤,2016,Q2,커뮤니케이션서비스,0.13215845161126172,-0.01770561813547422,0.002676648924128555,-0.027738886590991774,-0.01474734601230332,0.02078781277190256,0.018294949240986735,-0.0020246841696035522,0.1124901419329023,-0.18299926558064228,0.002015369700916869,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003591069211464598,-0.01600971733972347,017670
17670,SK텔레콤,2016,Q1,커뮤니케이션서비스,0.15879727100760666,-0.022408740273466843,-0.0011658560483588376,-0.006979623098061327,0.03778104596630394,-0.019388903598981155,-0.016301509638258715,-0.7532638224528367,0.5331823426161442,0.6943036560217184,-0.02276451241929478,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032929691692332404,0.003591069211464598,017670
30000,제일기획,2024,Q4,커뮤니케이션서비스,0.2993049200856277,-0.13242883929203608,0.14156555001869853,0.3472651482805591,-0.06031112338234135,-0.030709852620139144,-0.03082291638723167,0.05727746544896717,-0.48564492702846485,-0.8102918541239094,0.0,-0.99456069156849,-0.995931375758169,-0.9934543328454217,-0.995712021542047,-0.9953769108227482,-0.9958962855318544,-0.9945604389691668,-0.994562926834614,-0.9945568332935183,-0.9945574935194036,-0.9950898616004479,-0.9950898616004479,0.0,-0.9950898616004479,-0.9950898616004479,-0.9950898616004479,-0.9950898616004479,-0.9950898616004479,-0.07174559595334251,-0.07174559595334251,030000
30000,제일기획,2024,Q3,커뮤니케이션서비스,0.019957069056848464,-0.023913105525204537,0.0034787408108447604,-0.044648762288098776,-0.11785662488479332,0.0442610613555523,0.055086593650148785,-0.03084957707970004,0.3232092108282014,0.08475369630907514,0.0,-0.2377021247854798,-0.11983510689291532,-0.09523809523809512,-0.05674568795778523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14019050476377237,-0.07174559595334251,030000
30000,제일기획,2024,Q2,커뮤니케이션서비스,-0.10442260320081476,0.01432360956832901,-0.0632299250303392,-0.1679893938911874,0.2246163064497455,0.0424512655515219,0.05415895897610734,0.20776368592727157,3.355280056921444,0.9174121917872942,0.0,-0.110334699467731,0.02546205269366908,-3.3306690738754696e-16,0.01979840167061564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05285491260701005,0.14019050476377237,030000
30000,제일기획,2024,Q1,커뮤니케이션서비스,-0.15846026658595225,-0.01795677429789866,-0.114512244246884,-0.07349167177832172,-0.15602727270641892,-0.13277631799308598,-0.15850796286100288,-0.1496869789609433,-0.7094246593806505,-1.4254494172974719,0.0,-0.11265192787422551,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03465818367887934,-0.05285491260701005,030000
30000,제일기획,2023,Q4,커뮤니케이션서비스,0.27254319590224907,-0.11227460018553848,0.1206005913372068,0.4276508779626098,-0.14611202184982097,-0.07283682502893873,-0.08685851950533419,0.21478620181307329,-0.2593973654058588,-2.147089454443573,0.0,0.10965773361610065,0.00757180156657955,0.0625,-0.03388722209400741,-0.009848034820749363,-0.003937007874015741,-0.1397463008675779,-0.13895421566174626,-0.14288681969688743,-0.14315600717274368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22514020518944383,0.03465818367887934,030000
30000,제일기획,2023,Q3,커뮤니케이션서비스,0.19333946784640532,-0.03462633401029647,0.09156297767869992,0.1662498094438305,0.05413660886702765,0.03660892562807083,0.045498562585777336,-0.07373510307417508,0.06914010929744885,-0.15797891835698108,0.0,-0.028955398190522508,0.11207897793263655,0.03896103896103886,0.106533304958502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10887430073332618,-0.22514020518944383,030000
30000,제일기획,2023,Q2,커뮤니케이션서비스,-0.08756971420243853,0.007954113520346473,-0.04725870094247164,-0.18009841111671931,-0.008969106596473653,0.04881886590343987,0.06047130699394221,0.10223772615755466,5.5832743116618495,1.4867554972881942,0.0,-0.3075171004307199,0.0022310602386272915,-0.04938271604938271,-0.03519218134034163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021654007406326094,0.10887430073332618,030000
30000,제일기획,2023,Q1,커뮤니케이션서비스,-0.2408839965092454,0.006126323116726562,-0.15314703349718706,-0.16828315398882965,-0.050276122859960304,-0.12269132531253912,-0.14419592461734254,-0.121192904736103,-0.7911847592282029,-2.8347598557485343,0.0,-0.11353477832962133,-0.12061758935426237,-0.05813953488372092,-0.08337411073888668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08124400252393199,-0.021654007406326094,030000
30000,제일기획,2022,Q4,커뮤니케이션서비스,0.09833112622041051,0.0011243776547245066,0.06171406790343914,0.1760886629754297,0.00755461555565784,-0.015176625670299648,-0.017235586433532735,-0.058870403120793724,-0.36290426556176814,-1.2269215710281671,0.0,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.05122823865589887,0.028340080971659853,-0.0008618868700974724,-0.0010496850944716751,0.0036293156544924265,0.004553415061296029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1466436054507237,-0.08124400252393199,030000
30000,제일기획,2022,Q3,커뮤니케이션서비스,0.1189880854043488,0.04545803813005622,0.0901069422358649,0.1261978527667671,0.9106812650167952,0.04135100886677101,0.049771705735969674,0.06328292242083311,0.09199399702363609,0.12859874982248853,0.0,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06391421923812787,-0.1466436054507237,030000
30000,제일기획,2022,Q2,커뮤니케이션서비스,-0.0853386743668183,0.039504957280382724,-0.0400556505457883,-0.14838857637521152,0.2331005967536235,0.03498190674739776,0.04279054587673503,0.12912124102287814,1.1921778872352817,0.8044823073336782,0.0,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05083642078624897,0.06391421923812787,030000
30000,제일기획,2022,Q1,커뮤니케이션서비스,-0.10559891392204301,-0.00788041488060831,-0.07246188589211944,-0.011026302672022426,-0.29501004096888794,-0.09562325610677491,-0.11223097043996388,-0.056999417177961864,-0.09522728146889159,-0.5201557394904961,0.0,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15199566637072034,-0.05083642078624897,030000
30000,제일기획,2021,Q4,커뮤니케이션서비스,0.19106938571835563,-0.059907613707981144,0.09219154680740549,0.25867686911420007,-0.16489745294566327,0.0014701417902929226,0.0026574838961159752,0.172430466255999,-0.39869773904664585,0.38862961558222264,0.0,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,0.03617820501313296,0.1542056074766356,0.005840753687303746,0.005629838142153343,-0.0008618868700974724,-0.0010496850944716751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053170724149639484,0.15199566637072034,030000
30000,제일기획,2021,Q3,커뮤니케이션서비스,-0.04733319342278597,-0.0033254684378952737,-0.03046754859409928,-0.12904180288434608,0.2941167944549572,0.025481375185991917,0.030220739722238044,0.01764023978494622,-0.045546423509974066,-0.5118867825914024,0.0,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06907797004025064,0.053170724149639484,030000
30000,제일기획,2021,Q2,커뮤니케이션서비스,0.07211221069232643,0.005300448741417663,0.045483612118683237,-0.00611021268251144,-0.1427418317682173,0.07520321783527661,0.08900687748166147,0.2915962481673817,2.013867402893098,4.284326876545034,0.0,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020513327195747593,0.06907797004025064,030000
