,name,year,quarter,sector,Relative Return,매출액 변화율,국제유가 변화율,이익잉여금 변화율,유동자산 변화율,영업이익 변화율,자산총계 변화율,Label,Code
25,SK텔레콤,2018,Q3,커뮤니케이션서비스,0.09907619067919897,-0.005528182239996515,0.009709172259507959,0.00574980303912076,0.03247544295497429,-0.1565090597074501,0.002507384770977561,-0.07653364974184323,017670
25,제일기획,2018,Q3,커뮤니케이션서비스,0.1817587279625133,-0.16516160011991254,0.009709172259507959,0.03435573133410097,0.04485568634754,-0.5645843098024066,0.03156426141783264,0.05476177228069047,030000
25,KT,2018,Q3,커뮤니케이션서비스,0.11044707413812602,0.017543654842482992,0.009709172259507959,0.01902775971371784,0.11321522783200044,-0.08793234023604213,0.01765290926566987,-0.10303644801752983,030200
25,LG유플러스,2018,Q3,커뮤니케이션서비스,0.011272667533378855,0.003954509513635296,0.009709172259507959,0.047672426133804846,-0.033062583834241766,0.09573929086963595,-0.014644517949649827,-0.012480616478091733,032640
25,SBS,2018,Q3,커뮤니케이션서비스,0.08764858807709541,-0.2691153052239228,0.009709172259507959,-0.018723760127521194,-0.09585607122089823,1.8725695860776752,-0.033530761255491925,0.3415740686822057,034120
25,NAVER,2018,Q3,커뮤니케이션서비스,-0.16782385035637076,-0.006556821466819018,0.009709172259507959,0.03613233243189584,-0.376614223009079,0.015492633976244008,0.10143634730507878,0.04799770301662121,035420
25,엔씨소프트,2018,Q3,커뮤니케이션서비스,0.2947537311917189,-0.09496916947718059,0.009709172259507959,0.02994324918180058,-0.05221869945732027,-0.10634357833416075,-0.0923127779260321,0.07296498379785547,036570
