,name,year,quarter,sector,Relative Return,이익잉여금 변화율,유동자산 변화율,금리 변화율,법인세차감전 순이익 변화율,자본총계 변화율,비유동자산 변화율,Label,Code
7,조선내화,2023,Q1,철강_소재,0.06836339716957847,0.008909039258360174,-0.03707116297506263,-0.12061758935426237,-1.3006376883211392,-0.013126194350429832,-0.05403856715841404,0.01859796740924216,000480
7,영풍,2023,Q1,철강_소재,-0.08632504545940695,0.04194689292381737,0.09304450210501547,-0.12061758935426237,-1.6616865226516435,0.04185602828769941,0.0481824005384337,-0.008138775911639778,000670
7,동국제강,2023,Q1,철강_소재,-0.0896062855049913,0.058012714921399366,0.07511664564897602,-0.12061758935426237,122.62314326654231,0.020941471493535424,0.0008244605112717185,0.20365198402539958,001230
7,세아베스틸,2023,Q1,철강_소재,0.005019466384008388,0.005840820022078086,2.239767872895408,-0.12061758935426237,-0.1221568230761445,0.004637818107064762,0.003675255868306193,-0.01517141271331833,001430
7,고려제강,2023,Q1,철강_소재,-0.12670927147250136,0.0056693784658230495,0.09908976607149111,-0.12061758935426237,36.51452740282365,0.007128601560533632,-0.003909896931557522,0.19543682499953216,002240
7,세아제강,2023,Q1,철강_소재,0.028680810714708974,0.03433322742626976,4.296959297798642,-0.12061758935426237,71.62036145654875,0.028871763888753232,0.02266132277438926,0.21341076251411584,003030
7,현대제철,2023,Q1,철강_소재,-0.018297440196015237,0.009673225735137514,-0.000824349760699894,-0.12061758935426237,-1.8552901791882697,0.009279890113622624,-0.010290621912178444,-0.048063175218814744,004020
7,삼광글라스,2023,Q1,철강_소재,-0.10419097835919167,-0.08144915079026549,-0.19311129512764658,-0.12061758935426237,-0.754024031598815,-0.01920639199105134,4.7078706602921017e-05,-0.14846349759528193,005090
7,POSCO,2023,Q1,철강_소재,0.07761034656793306,0.00844201762208141,0.08320077118828206,-0.12061758935426237,1.5571264488261822,0.011127608628743069,0.008991777432878267,0.5378390778086102,005490
7,현대중공업,2023,Q1,중공업,0.13813599448168395,0.0021118736831537976,-0.18439085555699442,-0.12061758935426237,-0.8284515645261324,0.012372028274898472,0.04640868505652773,0.33762832626216044,009540
7,무림P&P,2023,Q1,철강_소재,-0.034432687876599546,-0.0037924361763430614,-0.06776622215792227,-0.12061758935426237,-0.08101394143093699,-0.00208634450953904,-0.0032075449124260302,-0.11948345723663582,009580
7,고려아연,2023,Q1,철강_소재,-0.13914484232180235,-0.03407366421640101,-0.10708933264981557,-0.12061758935426237,0.09745773084119436,-0.027068677075784753,0.031775804079797965,-0.02949819793436219,010130
7,삼성중공업,2023,Q1,중공업,0.04196396712869172,-0.03350955127390842,0.04366018951871253,-0.12061758935426237,-1.381791206763201,0.05470854981141415,-0.03133076778457733,0.6250824887860814,010140
7,현대미포조선,2023,Q1,중공업,0.040972294643167435,-0.0023246181589797743,-0.03612429658401295,-0.12061758935426237,-0.9805133608962288,-0.0017108429721991447,0.002475555412759789,0.30588950679142124,010620
7,한화테크윈,2023,Q1,중공업,0.08066978507345099,0.17737746668068333,0.181256686593811,-0.12061758935426237,4.085480192717146,0.11777101635563336,0.022124561181381175,0.022853351384607694,012450
7,현대엘리베이,2023,Q1,중공업,0.5753496570938968,0.49650372841262747,0.2027234402625997,-0.12061758935426237,21.578262831672962,0.15703048140924425,-0.007750092567885503,0.04326490767553322,017800
7,두산중공업,2023,Q1,중공업,-0.1538476240086925,-1.1514022954864718,0.02432631988820999,-0.12061758935426237,-1.0293605818190457,0.011532283808526778,0.019284018520713042,0.06083898291324592,034020
7,대우조선해양,2023,Q1,중공업,0.09363447692183444,0.0439419917001842,0.0011761291878256142,-0.12061758935426237,-0.73243603202815,-0.1906236699612459,0.012995981749795549,0.8065046292814526,042660
7,두산인프라코어,2023,Q1,중공업,0.24954563002999428,0.2748562395719796,0.22509467598072286,-0.12061758935426237,21.64078966738461,0.1825732691900308,-0.004760914174742559,0.06160493444929492,042670
7,현대로템,2023,Q1,중공업,0.2726016443656294,0.14161631003588382,-0.05277689929466822,-0.12061758935426237,-0.21745785132733975,0.013457080656863685,-0.003572426536965212,-0.13005328912382225,064350
7,두산엔진,2023,Q1,중공업,0.05311597503576032,-0.03784136368808755,0.04496079244830975,-0.12061758935426237,-2.0347931233231074,0.025111290852468438,0.035100837342668,0.3890620103454509,082740
7,한진중공업,2023,Q1,중공업,-0.051167895000215305,0.017395304654248323,0.06776475589445696,-0.12061758935426237,2.3973125884016975,-0.06398446343819131,-0.01729495537340542,0.04927596136254106,097230
7,풍산,2023,Q1,철강_소재,0.06564280825471461,0.023615010712588314,-0.018059918549734322,-0.12061758935426237,1.8333612981496956,0.02238496926266298,0.011730507845840732,-0.1827580104026475,103140
7,한국철강,2023,Q1,철강_소재,-0.0887247530763517,0.013145798380427731,0.04431948324695845,-0.12061758935426237,-0.5279866712753704,0.003085115942178307,-0.03767626042131733,-0.18370531086095038,104700
