,name,year,quarter,sector,Relative Return,이익잉여금 변화율,유동자산 변화율,금리 변화율,법인세차감전 순이익 변화율,자본총계 변화율,비유동자산 변화율,Label,Code
25,조선내화,2018,Q3,철강_소재,0.060034130245770104,0.021014121050420442,-0.05052484395798962,-0.09246405552800974,-0.4975367823143768,0.011008759022308467,0.04897840727037406,-0.025609331002890156,000480
25,영풍,2018,Q3,철강_소재,0.01968765964791773,-0.009274575163597198,-0.059612395935268236,-0.09246405552800974,1.7352742269564776,-0.009318252174369324,0.0014975515738893108,0.12218307211157567,000670
25,동국제강,2018,Q3,철강_소재,0.02612876541294519,-0.006474887996020695,0.0021475234566092904,-0.09246405552800974,-0.7539925239103326,-0.003367725988569603,-0.013525878750608733,-0.062160127067464835,001230
25,세아베스틸,2018,Q3,철강_소재,-0.15861426534196105,-0.0009494716715194862,-0.0036084112504508603,-0.09246405552800974,-0.8196540531588725,-0.0006856717223764353,-0.005065451991801417,0.20357265642570999,001430
25,고려제강,2018,Q3,철강_소재,-0.2045370282521643,0.0022517277539828573,0.012602394499126701,-0.09246405552800974,-0.24347440882705873,0.001934955950746886,-0.0028090253706637425,0.19022958976199286,002240
25,세아제강,2018,Q3,철강_소재,-0.0832958909385321,0.09916028609696825,-0.9081122925650839,-0.09246405552800974,-0.9021134010279902,-0.4691293139478039,-0.48637814388436196,0.021732410607735387,003030
25,현대제철,2018,Q3,철강_소재,-0.08244617593621238,-0.0025305342157606603,0.007187520951928539,-0.09246405552800974,-1.1136393105691498,0.0011399710493336102,-0.002969838270008629,-0.021121097645803617,004020
25,삼광글라스,2018,Q3,철강_소재,-0.17173386841433358,-0.06097758735058523,0.0779672347466962,-0.09246405552800974,0.129567955303721,-0.04917358997586607,-0.12106833195391165,0.29197219699111515,005090
25,POSCO,2018,Q3,철강_소재,-0.1242611698260163,0.016325669011795663,0.1424478428525393,-0.09246405552800974,0.4977680680539396,0.01742480993237283,-0.0028673898694836497,-0.03731412057645239,005490
25,현대중공업,2018,Q3,중공업,0.3062073080562547,-0.00011146621582314165,-0.010995192455750646,-0.09246405552800974,-1.0253192547706798,-0.0002056064614960329,-0.01573503553007527,-0.11371797594043706,009540
25,무림P&P,2018,Q3,철강_소재,-0.11924620668297435,0.07021719533711268,0.08652101271867685,-0.09246405552800974,0.13328793439514697,0.03746002430235529,-0.0059034272000761945,-0.2267205463851725,009580
25,고려아연,2018,Q3,철강_소재,0.16521187817907673,0.021343649898618144,0.008690282697960905,-0.09246405552800974,-0.08713989035364977,0.018767710181020414,-0.009351691179162347,0.07110274263109478,010130
25,삼성중공업,2018,Q3,중공업,0.23118891217693166,-0.027063170833706574,-0.021708067233147,-0.09246405552800974,-0.3724151191142163,-0.012227767347028018,-0.017571575226644764,0.10917394975537703,010140
25,현대미포조선,2018,Q3,중공업,0.1233516403864606,0.02021375822497995,0.02897104712292431,-0.09246405552800974,-2.098228531509153,0.016631224173055292,-0.1348432138763499,0.18480418478697624,010620
25,한화테크윈,2018,Q3,중공업,0.534406571535166,0.0765107598012762,0.19075833394575636,-0.09246405552800974,-0.3407891256384157,-0.010043088810432255,-0.08884747916086233,0.02421419284030474,012450
25,현대엘리베이,2018,Q3,중공업,-0.07025630912854537,0.023947205355936863,-0.04902044483162804,-0.09246405552800974,-0.12142034340302554,0.006118199969906479,0.07261474993149442,0.010336102474942824,017800
25,두산중공업,2018,Q3,중공업,-0.1643069765132048,-0.010128420492854784,0.0015274804255969165,-0.09246405552800974,-1.1294546454184016,-0.005361223449519059,-0.026597992787534497,-0.32287417734015567,034020
25,대우조선해양,2018,Q3,중공업,0.39167701399665333,0.7279065565892189,0.0658495146951068,-0.09246405552800974,-0.5598480618419908,0.040306143942872685,-0.018084500133698556,-0.2075419310637293,042660
25,두산인프라코어,2018,Q3,중공업,-0.07730299905924186,0.10717485613866451,0.10449518960741644,-0.09246405552800974,-0.35114729853657667,0.011517026002760167,-0.0009654524861737457,-0.18047095379706485,042670
25,현대로템,2018,Q3,중공업,-0.11820362023949994,-0.0583246707520475,0.04898588629230671,-0.09246405552800974,-2.944020158864987,-0.02178644481429559,-0.005945580454603139,-0.010311527781692564,064350
25,두산엔진,2018,Q3,중공업,0.3435941696690654,-0.1937445340098033,-0.2820004000919879,-0.09246405552800974,-0.346936891281889,-0.025158002393217638,-0.015379287213843518,0.07121656273738207,082740
25,한진중공업,2018,Q3,중공업,-0.24054000229865058,0.04957734971144645,0.027706353238577952,-0.09246405552800974,-0.4801075376682784,-0.07762754370352942,-0.053595966234395886,-0.39247138161461015,097230
25,풍산,2018,Q3,철강_소재,-0.09189757252526141,0.0014354445807061023,-0.032440714941814996,-0.09246405552800974,-0.7813273956028759,-0.0005308001191982603,-0.009826610804228753,0.03690462942354761,103140
25,한국철강,2018,Q3,철강_소재,-0.013510360431905621,-0.09203322350716125,0.002948218471132469,-0.09246405552800974,-1.8519261042024482,-0.017099831673602184,-0.011865659754407565,0.04774988881531862,104700
