,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,법인세차감전 순이익 변화율,자본총계 변화율,매출액 변화율,금리 변화율,Label,Code
4,SK하이닉스,2023,Q4,정보기술,0.12280654486687421,-0.018662999470025365,-0.013233135193769674,0.609177266740204,-0.02274507169260276,0.2579098194766316,0.00757180156657955,0.11249804517776539,000660
4,LG,2023,Q4,정보기술,-0.025779461755282854,0.0003125049245586986,0.0028845288908674327,-0.5174256154659417,0.0012873374988897623,-0.18148366390010284,0.00757180156657955,-0.12895686160619435,003550
4,한솔테크닉스,2023,Q4,정보기술,-0.0867870625702989,0.03079828020022357,-0.016224451252949357,-0.7433879500883459,0.012656543850652069,-0.2924388837234564,0.00757180156657955,-0.15300954610124376,004710
4,삼성전자,2023,Q4,정보기술,-0.07907967861134663,0.03943912654110959,0.008037075647482794,-1.282469621700871,-0.00627855684382983,-0.07099178253697103,0.00757180156657955,0.047702561994951,005930
4,삼성SDI,2023,Q4,정보기술,-0.12927765950942557,0.0642834329541706,0.010028244208664994,-0.6202234827668851,0.0025220319892858,-0.0067606872154191144,0.00757180156657955,0.009525937278218849,006400
4,대덕전자,2023,Q4,정보기술,-0.04686844106463875,0.002418723321030436,0.007283421938653056,0.7570431243822431,0.00616027322581747,0.2767430892583238,0.00757180156657955,-0.06674507553379483,008060
4,삼성전기,2023,Q4,정보기술,-0.10836384571847801,0.011203616105795122,-0.007929632211315374,-0.7590157635846435,0.0033022662405071124,-0.0770085533471101,0.00757180156657955,0.08718426559572137,009150
4,LG이노텍,2023,Q4,정보기술,-0.22337108492058472,0.005566681625694736,-0.005069093107403666,1.1645855697947156,0.050748314088221225,0.6049595488304413,0.00757180156657955,0.10802436380744371,011070
4,삼성에스디에스,2023,Q4,정보기술,0.01185493249169775,0.04672856078200427,0.04057159140802291,0.665429515195135,0.016646791997025012,0.08335691900127218,0.00757180156657955,-0.04243062980629751,018260
4,일진머티리얼즈,2023,Q4,정보기술,-0.12560749097490714,0.056910703244475336,0.003809673831840499,-3.8364477321815547,0.02823372254994072,0.17882456366656663,0.00757180156657955,0.12988259365044488,020150
4,신도리코,2023,Q4,정보기술,0.02830142590748541,-0.37225732732046324,-0.007384606281872874,-0.8877915730824277,0.0022284644200367687,-0.10154804559727826,0.00757180156657955,0.0013086710792757292,029530
4,LG디스플레이,2023,Q4,정보기술,-0.2226266835274046,-0.01820382752773797,-0.016947794144340778,-0.8091492122159155,-0.013568231978587808,0.46117175234772545,0.00757180156657955,-0.05333620808120056,034220
4,SK,2023,Q4,정보기술,0.061618743903792364,-0.016107366458137595,-0.01794792108268206,-10.898210980876003,-0.032362393643299514,0.2269096655391727,0.00757180156657955,-0.14090738397954344,034730
4,한미반도체,2023,Q4,정보기술,0.6037712706747602,0.10351178011007844,0.18628961848509573,4.289152798610195,0.08269667929981717,0.681147007689809,0.00757180156657955,0.3914876399004474,042700
4,LG전자,2023,Q4,정보기술,-0.14275481060984133,0.0030503035823838953,-0.02799712632372886,-2.331445598253262,-0.08911310738334388,-0.08899368129322027,0.00757180156657955,-0.04061272153304085,066570
