,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,법인세차감전 순이익 변화율,자본총계 변화율,매출액 변화율,금리 변화율,Label,Code
31,SK하이닉스,2017,Q1,정보기술,0.03107106492552158,0.02479110869132395,0.06511105273008999,0.5561644840125726,0.06255930479739469,0.1637093570661865,0.13548951048950886,0.09630594026553092,000660
31,LG,2017,Q1,정보기술,-0.03586645834080273,0.013134127919251837,0.0827891223672681,11.001565398886827,0.04459186872239873,3.272489758381406,0.13548951048950886,0.0728345059379617,003550
31,한솔테크닉스,2017,Q1,정보기술,-0.12902590442213896,9.126589514130146e-06,0.011279237304433698,-1.052037241403141,0.015971676509116683,0.05151942155755607,0.13548951048950886,-0.04798884739643876,004710
31,삼성전자,2017,Q1,정보기술,0.038136403063849696,0.07024115043363444,-0.0100062951451525,0.07306728234770121,-0.007041103592100528,-0.020754157965270248,0.13548951048950886,-0.035921684273371696,005930
31,삼성SDI,2017,Q1,정보기술,0.05118822344474085,0.0062489515557069275,-0.014936619819777341,-1.8024800595726864,-0.014264801836723184,0.11654233181841689,0.13548951048950886,0.08697602830662833,006400
31,대덕전자,2017,Q1,정보기술,-0.05961333565303157,-0.02403517214902695,0.016879183242661133,-0.5140384918025276,-0.008690967818259177,-0.1294306967774218,0.13548951048950886,0.1969895920239354,008060
31,삼성전기,2017,Q1,정보기술,0.060985497586756844,0.04360221137906661,0.03927715264405851,-0.9153505099539134,-0.004523413158312839,0.2038226735644355,0.13548951048950886,0.15996759832559693,009150
31,LG이노텍,2017,Q1,정보기술,-0.1041065943186858,-0.015537757684139453,-0.06772006708631206,-0.4943497832724707,0.02715125841874344,-0.20253008246179294,0.13548951048950886,0.20028424044636273,011070
31,삼성에스디에스,2017,Q1,정보기술,0.04735730161784516,-0.02413908082127869,-0.009396670455106282,0.11865254141227966,0.001981052032709707,-0.036310731470997615,0.13548951048950886,0.16750537547571698,018260
31,일진머티리얼즈,2017,Q1,정보기술,0.14253772175128712,0.003548355992671892,0.02764838324566865,4.8,0.04628633346467437,0.161391073567013,0.13548951048950886,0.7568403036741871,020150
31,신도리코,2017,Q1,정보기술,0.014488387760167247,-0.004186438853408192,0.008641876210760735,-0.3061403744546719,-0.012391801370758904,0.04203128049754712,0.13548951048950886,0.07555076496661861,029530
31,LG디스플레이,2017,Q1,정보기술,-0.09875277484784531,0.05135168041648308,-0.010755681883302226,-0.48519065645641024,0.027103382491869832,-0.0978995766449644,0.13548951048950886,0.016931343947018694,034220
31,SK,2017,Q1,정보기술,-0.01376161223983275,0.004307319282947253,0.03439451628024193,15840.307692307691,0.032271226655774754,-0.07636058230683096,0.13548951048950886,0.06368776918853691,034730
31,한미반도체,2017,Q1,정보기술,0.12138398787809404,-0.003033318302292587,-0.033979579156985795,-0.7881550524603838,-0.04378902945567453,-0.03528275647372492,0.13548951048950886,-0.05422343559557907,042700
31,LG전자,2017,Q1,정보기술,0.13136100855079683,-0.0024118100277183974,0.028619717039032322,-1.7272770411613276,0.027180229838689396,0.12026801288676725,0.13548951048950886,-0.11669096039191877,066570
