,Feature,Importance
0,F_비유동자산 변화율,0.2208091386258324
1,F_자산총계 변화율,0.17831535458994716
2,F_법인세차감전 순이익 변화율,0.17482754636390732
3,F_자본총계 변화율,0.151487824959364
4,F_매출액 변화율,0.14777722087252934
5,M_금리 변화율,0.12678291458841984
