,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,법인세차감전 순이익 변화율,자본총계 변화율,매출액 변화율,금리 변화율,Label,Code
28,SK하이닉스,2017,Q4,정보기술,0.03934534420141787,0.04352044640071373,0.11721252225299783,0.08025595777748995,0.09588897945534725,0.11496335056343177,0.094065934065934,0.038442663684447834,000660
28,LG,2017,Q4,정보기술,0.07277934922619968,0.03456710237460592,0.006400559468896727,-0.9140778501020237,0.0038935514155022943,0.10437176790921199,0.094065934065934,-0.07444355270467415,003550
28,한솔테크닉스,2017,Q4,정보기술,-0.2565304325228945,-0.011305150489280491,-0.02447281963648318,-1.721749605951934,-0.018587323702726977,-0.08186798983641574,0.094065934065934,0.010298365668419143,004710
28,삼성전자,2017,Q4,정보기술,-0.06716811652335422,0.04112108219745059,0.04995442760848512,0.22175351305179491,0.05050062074026207,-0.021890273249071,0.094065934065934,0.015604005577386153,005930
28,삼성SDI,2017,Q4,정보기술,-0.041095324840439824,0.02004533363017935,0.014922446283525348,0.5659641607951402,0.017343478510699395,0.06097035715603916,0.094065934065934,0.023440581259759306,006400
28,대덕전자,2017,Q4,정보기술,-0.14864362705953385,0.06390206307257107,0.05189810122185068,-0.008668834467070563,0.06127389881747325,-0.0408306623416419,0.094065934065934,0.021896118622128993,008060
28,삼성전기,2017,Q4,정보기술,0.1190642197034259,-0.03002383908436712,-0.06672690451662433,-43.07415885244835,-0.0750429159545426,-0.0638358463119606,0.094065934065934,0.17798914920829823,009150
28,LG이노텍,2017,Q4,정보기술,-0.15998696957380687,0.13706816748830786,0.15056269337100137,1.8244903543997837,0.06410112857299355,0.5736807961894173,0.094065934065934,0.044742327572851,011070
28,삼성에스디에스,2017,Q4,정보기술,0.3633987004836898,-0.009762719585531099,0.022841686024634322,0.03992939662236061,0.030360387273526523,0.04549054733376212,0.094065934065934,-0.14997843629684904,018260
28,일진머티리얼즈,2017,Q4,정보기술,0.03964166923822829,-0.0512293987917517,-0.013625176581936627,-0.9258055593970406,-0.01780758379588454,-0.11600025187330776,0.094065934065934,-0.08392733455899663,020150
28,신도리코,2017,Q4,정보기술,0.1118675755158587,-0.00978361150783369,-0.0011465832756106797,-0.5005725421364653,0.011007790689969044,-0.012637231341930621,0.094065934065934,-0.09892080504600474,029530
28,LG디스플레이,2017,Q4,정보기술,-0.06413068386881884,0.08258375805945462,0.023641877754525087,0.4054743473782425,0.03817194174604954,-0.02476324213827419,0.094065934065934,-0.11238137805149839,034220
28,SK,2017,Q4,정보기술,0.11697012905511839,0.005158093798668162,0.004302703628556337,-2.210794019873204,-0.007679186722967968,-0.05624726708523142,0.094065934065934,0.025578234176675697,034730
28,한미반도체,2017,Q4,정보기술,0.18465200066861137,0.15077872155396443,0.0358456497477917,-1.8777773408583283,0.11012907363581426,-0.02690788923040821,0.094065934065934,-0.07792508441272449,042700
28,LG전자,2017,Q4,정보기술,0.24361105569604505,0.03157425534783842,0.0070709375055768575,-2.331026500446095,0.005459585133470002,-0.023564755162078455,0.094065934065934,-0.12048133765081422,066570
