,Feature,Importance
0,F_이익잉여금 변화율,0.18921989309267911
1,F_유동자산 변화율,0.1696484543629873
2,M_금리 변화율,0.1683456977727082
3,F_법인세차감전 순이익 변화율,0.16633577273163386
4,F_자본총계 변화율,0.15409308857776502
5,F_비유동자산 변화율,0.15235709346222645
