,name,year,quarter,sector,Relative Return,이익잉여금 변화율,유동자산 변화율,금리 변화율,법인세차감전 순이익 변화율,자본총계 변화율,비유동자산 변화율,Label,Code
34,조선내화,2016,Q2,철강_소재,-0.08654563593707543,0.017820953262567274,0.002721261568394029,-0.08606485539000996,-0.12121778932153993,0.0025703412378079715,-0.0011076032109728073,0.05567980570589828,000480
34,영풍,2016,Q2,철강_소재,0.06880518513613608,0.009612082431807778,-0.013943021085488283,-0.08606485539000996,-0.6556686355406626,0.009593883180147866,-0.007466203490551271,-0.025629221514891963,000670
34,동국제강,2016,Q2,철강_소재,-0.005391806288754623,0.04188323662417992,0.02154078815721472,-0.08606485539000996,3.2479141962501146,0.01762110383677684,0.014315048798227537,-0.011003397168905325,001230
34,세아베스틸,2016,Q2,철강_소재,0.0023905876431774414,0.01945778114919605,-0.021715150313153075,-0.08606485539000996,-0.12180306162827759,0.01284108408654494,-0.012458936175213986,-0.055046075965483075,001430
34,고려제강,2016,Q2,철강_소재,-0.14269111829559356,0.00507641970497974,-0.04750639778964538,-0.08606485539000996,-0.08946570508936114,0.005294222525985992,0.0014759746220831538,0.10708222189381547,002240
34,세아제강,2016,Q2,철강_소재,-0.1667984971551173,0.00981245979292189,-0.050893254576672486,-0.08606485539000996,-0.2924932949394077,0.004577025727339201,0.0008251728475627829,0.2198907026207437,003030
34,현대제철,2016,Q2,철강_소재,-0.11226360628855261,0.020361385287208877,-0.006295369804415252,-0.08606485539000996,0.17924650442791212,0.01376434136223037,-0.0011467623034923102,0.0024716832453822515,004020
34,삼광글라스,2016,Q2,철강_소재,-0.1894427391157933,0.0002107680167604542,-0.01573796382036352,-0.08606485539000996,-0.8353699642772231,-0.00334164565838746,-0.010838916924865827,-0.22475170242234596,005090
34,POSCO,2016,Q2,철강_소재,0.034913861132760265,0.005908126477857767,0.029898840857385922,-0.08606485539000996,-0.2956156846640766,0.008537563041854046,0.002368292405464656,0.13813744713118786,005490
34,현대중공업,2016,Q2,중공업,0.30707160652611776,0.008274508032228178,-0.02176884354010622,-0.08606485539000996,-0.7667367964364343,0.09743375813169353,0.044725410519394604,0.05501709048547251,009540
34,무림P&P,2016,Q2,철강_소재,-0.049888667429554875,-0.009894413496836174,0.0032689954817932687,-0.08606485539000996,-1.6175362875241746,-0.004788370020543775,-0.012059584049779248,-0.053589572082884056,009580
34,고려아연,2016,Q2,철강_소재,-0.003854981588739842,0.026510558840313392,0.00589869523376052,-0.08606485539000996,-0.10784661099902304,0.026445096178143723,-0.010646341966422557,-0.021792523997259818,010130
34,삼성중공업,2016,Q2,중공업,-0.05073426959654201,-0.037792203342606356,-0.0447423910644299,-0.08606485539000996,-7.7947668118563795,-0.031792631301902685,-0.021032418811146925,0.12193879833170787,010140
34,현대미포조선,2016,Q2,중공업,0.12352861010544332,0.07705193894539986,0.06084286941827166,-0.08606485539000996,0.6400313329083878,0.14159877662706144,0.018448484337108884,-0.20250429185804758,010620
34,한화테크윈,2016,Q2,중공업,0.22504868852247512,0.028050393446336974,-0.15839136140694676,-0.08606485539000996,-0.8607132527896283,0.03164113197955176,0.41853615549823986,-0.1312677818950058,012450
34,현대엘리베이,2016,Q2,중공업,0.016276732456174878,0.6615879993186664,-0.022442113097338456,-0.08606485539000996,-1.7159599883640893,0.047230725206144575,0.14992560238787855,-0.009155151601217167,017800
34,두산중공업,2016,Q2,중공업,0.1378535400344948,0.00515292108366916,-0.09309953512640967,-0.08606485539000996,-0.5418667888796798,0.036384417480324505,0.05336247737818933,0.010496060985617686,034020
34,대우조선해양,2016,Q2,중공업,-0.13829224591521272,1.5099529295759533,-0.035318874760743024,-0.08606485539000996,-4.352294457580724,-3.0767494994153344,-0.20689737444123135,0.0,042660
34,두산인프라코어,2016,Q2,중공업,0.25712058863751125,-3.618092924479357,-0.37775643706165174,-0.08606485539000996,0.6677276987356033,0.09131161512205987,0.031499828438976474,0.00431737201593998,042670
34,현대로템,2016,Q2,중공업,0.3009329451592211,0.0390200909687719,-0.03058206404533137,-0.08606485539000996,1.0784902539057182,0.014946688170337508,-0.06743336762398666,-0.13135165542036203,064350
34,두산엔진,2016,Q2,중공업,0.22535239893459713,7.956959310350099,-0.05504480333921735,-0.08606485539000996,-145.3971700522956,0.5430113885636416,0.32808364283194025,-0.19157843471200448,082740
34,한진중공업,2016,Q2,중공업,0.16926032076743514,-2.6210119840213046,-0.18128817013385767,-0.08606485539000996,-4.424605577689244,-0.07077273194064126,-0.04952976232951367,-0.1230983132457033,097230
34,풍산,2016,Q2,철강_소재,0.004758954715684591,0.06614547402432591,0.02984925929507387,-0.08606485539000996,0.933711662498032,0.030950341770937584,0.008376838569328804,0.22564667469914307,103140
34,한국철강,2016,Q2,철강_소재,-0.11608336236179134,0.17089995520024637,0.14050920321865212,-0.08606485539000996,1.068876729975107,0.028188136205097747,-0.01078317281724872,-0.020029172322892093,104700
