video_id,published_at,view_count
xrzkM3IOw5s,2021-11-14T23:36:54Z,1773
NLmuH9hs074,2021-11-14T23:36:57Z,10379
Fb43GTmo6jo,2021-11-14T04:30:05Z,2075
r_kiaUdRmiI,2021-11-12T08:30:06Z,10605
djhLABBso-o,2021-11-12T08:30:14Z,38665
RPgHTAsh1kg,2021-11-12T08:02:56Z,1930
cg5CNZy2_DA,2021-11-12T07:33:55Z,26113
fS7e2f2t8PU,2021-11-12T07:13:01Z,2540
xYYmBwMW7xk,2021-11-12T07:11:52Z,16971
tKhKF13eR6M,2021-11-12T07:07:15Z,8967
rBo9-uOJq5E,2021-11-12T05:08:10Z,7594
5jWArpDx4VY,2021-11-12T05:07:04Z,2862
Y3xaFIjTpTc,2021-11-12T02:59:01Z,7822
uE0VXVb78tw,2021-11-12T02:59:04Z,7170
YlbmlpueNQU,2021-11-12T02:58:58Z,5542
MQaHcGRM3DI,2021-11-12T01:40:47Z,17871
zgWFfOkEk0M,2021-11-12T01:40:42Z,2422
jA47F8O-T8M,2021-11-12T01:40:45Z,3152
LEV3RehaH-A,2021-11-12T00:22:28Z,1970
3G8ZjBR3e8Q,2021-11-12T00:09:47Z,2243
fVyXNN3EomU,2021-11-12T00:09:50Z,1730
g69ci7v_uYw,2021-11-11T08:30:04Z,1304
smocVOpAx0k,2021-11-11T07:35:04Z,15236
LxMCnAYf7zQ,2021-11-11T07:31:51Z,11219
DE-A9Pa9FOU,2021-11-11T05:06:11Z,3207
jdPaCfK-Qdk,2021-11-11T05:04:39Z,4719
jzMmSaV_Qrc,2021-11-11T03:13:01Z,9337
c_YqaEycFwQ,2021-11-11T03:12:59Z,10755
_PfwavW8-W4,2021-11-11T03:13:04Z,1746
tRxPDAfFHXs,2021-11-11T01:31:04Z,15949
mO-Klvqczeg,2021-11-11T01:31:09Z,1985
QCGMGgmZ2j8,2021-11-11T01:31:07Z,3221
iTkIueQy3XA,2021-11-10T23:39:38Z,3665
GdBlkhLvbWg,2021-11-10T08:48:44Z,11033
VwaTboUmkBk,2021-11-10T08:30:03Z,1380
tD2VVQJLMTs,2021-11-10T08:29:30Z,1639
56Uk15hPo0Q,2021-11-10T07:33:20Z,13410
05eQzXYykJQ,2021-11-10T07:01:23Z,19211
t7dE5i7QzzU,2021-11-10T07:02:34Z,4388
PoG8DJBVOGs,2021-11-10T06:58:48Z,4518
EPICRqKqpXk,2021-11-10T05:10:21Z,3113
9JusIbjeKkE,2021-11-10T05:04:15Z,13900
5eMf7PLoqFg,2021-11-10T03:34:57Z,10889
dSpAYXXtMuk,2021-11-10T03:34:52Z,8759
wEhgnpdQBwA,2021-11-10T03:34:55Z,4992
q89u1UuFz2U,2021-11-10T01:47:48Z,2522
HqFu-zvp9so,2021-11-10T01:47:45Z,8082
opcNaueuJ1Y,2021-11-10T00:15:36Z,4036
wVLuaAl6TgE,2021-11-10T00:10:47Z,1339
OPu2XcAUG28,2021-11-09T09:34:30Z,1229
Indy0KYU7N8,2021-11-09T09:00:06Z,27718
OiyIwPoa1SY,2021-11-09T07:37:21Z,3742
NFx9HonpglU,2021-11-09T07:19:51Z,13016
VVCeKkptJsI,2021-11-09T07:17:34Z,5906
P3tR9QyLx8o,2021-11-09T05:10:55Z,3385
_C1av8mxXi4,2021-11-09T05:06:03Z,2900
