,name,year,quarter,sector,Relative Return,자본금 변화율,금리 변화율,보유 주식 수 변화율,증자주식수 변화율,1인평균급여 변화율,기말 소유주식 수 변화율,Label,Code
21,에스엘,2019,Q3,경기소비재,-0.18329210181141964,0.0,-0.21649484536082508,0.0,0.0,-0.013884214240417303,0.0,-0.2759377125916084,005850
21,삼성전자,2019,Q3,정보기술,0.0964626239919313,0.0,-0.21649484536082508,0.013175099101922605,0.0,0.0,0.0,0.10129919395021802,005930
21,SK케미칼,2019,Q3,에너지_화학,-0.042359522646859646,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.07123729214823515,006120
21,LS,2019,Q3,산업재,0.06602178898043175,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.2392233589271565,006260
21,녹십자,2019,Q3,헬스케어,0.032018250843396975,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.158163355799929,006280
21,삼성SDI,2019,Q3,정보기술,-0.15386900337354675,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.22598516810216482,006400
21,대한유화,2019,Q3,에너지_화학,-0.06653316451771263,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.16662238439374627,006650
21,GS리테일,2019,Q3,생활소비재,-0.08304177194964817,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.1010458152912597,007070
21,오뚜기,2019,Q3,생활소비재,-0.15989466455750517,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.02672794854789709,007310
21,동아타이어,2019,Q3,경기소비재,-0.09927232210918031,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.02806646941370841,007340
21,일양약품,2019,Q3,헬스케어,0.0009108570242173653,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.533506131293737,007570
21,국도화학,2019,Q3,에너지_화학,-0.048881088299342665,0.0,-0.21649484536082508,0.0,-0.01388377511003358,0.0,0.0,-0.055327016144239044,007690
21,서연,2019,Q3,경기소비재,-0.06464138422368734,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.13214314346151854,007860
21,대덕전자,2019,Q3,정보기술,-0.026854043612573375,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.18100158147013987,008060
21,서흥,2019,Q3,헬스케어,-0.015601577909270123,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.18604052287442419,008490
21,호텔신라,2019,Q3,경기소비재,-0.04680556927026748,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.038472413327468785,008770
21,삼성전기,2019,Q3,정보기술,0.1282414232109355,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.07248153761811083,009150
21,한샘,2019,Q3,경기소비재,-0.16050585050771224,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.010532636845680649,009240
21,광동제약,2019,Q3,헬스케어,0.003166220848214024,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.14322553308895988,009290
21,현대중공업,2019,Q3,중공업,0.09847951844903076,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.1571627311565927,009540
21,무림P&P,2019,Q3,철강_소재,0.009717781359828884,-0.013888104388561695,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.24961119541443214,009580
21,모토닉,2019,Q3,경기소비재,-0.18709948587997355,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.09938381401139176,009680
21,한화케미칼,2019,Q3,에너지_화학,-0.03333126474648297,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.1158108083338096,009830
21,OCI,2019,Q3,에너지_화학,-0.18451559841813958,0.0,-0.21649484536082508,-0.013908058647736032,0.0,0.0,0.0,-0.2930081071585504,010060
21,LS산전,2019,Q3,산업재,0.030747183579599116,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.18167880305954145,010120
21,고려아연,2019,Q3,철강_소재,-0.14105694574294525,0.0,-0.21649484536082508,0.0,-0.013680719065950031,0.0,0.0,0.021251591094046646,010130
21,삼성중공업,2019,Q3,중공업,-0.07738286074076976,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.291525323445354,010140
21,현대미포조선,2019,Q3,중공업,0.002390528022572974,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.21085323187779612,010620
21,화신,2019,Q3,경기소비재,0.4370000987459269,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.3629334821447351,010690
21,아이에스동서,2019,Q3,건설,0.028257710820506723,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.17896627382970062,010780
21,S-Oil,2019,Q3,에너지_화학,0.019029750737067933,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.2426284406694376,010950
21,LG이노텍,2019,Q3,정보기술,-0.0026629546692488043,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.08242806168228194,011070
21,롯데케미칼,2019,Q3,에너지_화학,-0.1083213502959046,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.04955822470702606,011170
21,현대상선,2019,Q3,산업재,-0.04180474946374182,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.03853545725645083,011200
21,현대위아,2019,Q3,경기소비재,0.1819999775308671,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.354429581003045,011210
21,금호석유,2019,Q3,에너지_화학,-0.09121797013544412,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.02769505733276595,011780
21,SKC,2019,Q3,에너지_화학,0.02215094111238891,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.02243326730435377,011790
21,현대모비스,2019,Q3,경기소비재,-0.080449806445484,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.13118469348138515,012330
21,한화테크윈,2019,Q3,중공업,-0.03619378754854341,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.3082987403588092,012450
21,현대산업,2019,Q3,건설,-0.15566204781602946,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.17061323994475183,012630
21,에스원,2019,Q3,경기소비재,-0.1794371482176359,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.02023962698636969,012750
21,한솔케미칼,2019,Q3,에너지_화학,0.06596689218640452,0.0,-0.21649484536082508,0.0,-0.01388497578847181,0.0,0.0,0.009274551997223518,014680
21,동원시스템즈,2019,Q3,에너지_화학,-0.2038720552276502,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.2702312128901668,014820
21,유니드,2019,Q3,에너지_화학,-0.08732457928818163,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.1105350100648009,014830
21,한국전력,2019,Q3,생활소비재,-0.013779777699707618,0.0,-0.21649484536082508,-0.006714623319161728,0.0,0.0,0.0,-0.15232934492999803,015760
21,SK텔레콤,2019,Q3,커뮤니케이션서비스,-0.07615511704422152,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.10149247594003277,017670
21,현대엘리베이,2019,Q3,중공업,-0.10425607166677874,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.1495381476043766,017800
21,삼성에스디에스,2019,Q3,정보기술,-0.12666487098991314,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.08633409967080893,018260
21,한온시스템,2019,Q3,경기소비재,-0.1293516781321658,0.0,-0.21649484536082508,-0.013898510997832125,0.0,0.0,0.0,-0.05565243367375522,018880
21,대교,2019,Q3,경기소비재,-0.06449538449051444,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.22981818513105015,019680
21,한섬,2019,Q3,경기소비재,-0.05796984359243654,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.25682909132998033,020000
21,일진머티리얼즈,2019,Q3,정보기술,-0.07650721191190342,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.04097030756640763,020150
21,코웨이,2019,Q3,경기소비재,-0.04474035868136955,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.17509935606447777,021240
21,롯데쇼핑,2019,Q3,경기소비재,-0.05200631817811021,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.2864795013429281,023530
21,한국단자,2019,Q3,산업재,-0.3661595562443917,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.28201623370976314,025540
21,남해화학,2019,Q3,에너지_화학,-0.13697981033367684,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.1469837030236004,025860
21,삼성엔지니어링,2019,Q3,건설,0.125318552108097,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.28822258584463334,028050
21,삼성물산,2019,Q3,경기소비재,0.02472392560786746,0.0,-0.21649484536082508,-0.017248690633625108,0.0,0.0,0.0,0.05977226669101811,028260
21,신도리코,2019,Q3,정보기술,-0.11749472031828928,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.28160462578843937,029530
21,제일기획,2019,Q3,커뮤니케이션서비스,-0.1747267235072112,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.1738042851186514,030000
21,KT,2019,Q3,커뮤니케이션서비스,-0.0845395690742467,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.09588076184712982,030200
21,LG유플러스,2019,Q3,커뮤니케이션서비스,0.0037374549569672705,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.07482400882100962,032640
21,세종공업,2019,Q3,경기소비재,-0.08395042255391909,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.2350383985860359,033530
21,KT&G,2019,Q3,생활소비재,-0.11894934333958712,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.01591734657680033,033780
21,무학,2019,Q3,생활소비재,-0.24388159266208032,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.32663101649444326,033920
21,두산중공업,2019,Q3,중공업,-0.05537702880235898,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.200533799474666,034020
21,SBS,2019,Q3,커뮤니케이션서비스,-0.07200350276262103,0.0,-0.21649484536082508,0.0,-0.013880444900412958,0.0,0.0,0.18947890815746865,034120
21,LG디스플레이,2019,Q3,정보기술,0.01689263455515619,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.04806081581326507,034220
21,SK,2019,Q3,정보기술,0.24928080050031282,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.21643341839361938,034730
21,강원랜드,2019,Q3,경기소비재,-0.03683139525655299,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.18464211043801312,035250
21,NAVER,2019,Q3,커뮤니케이션서비스,0.00933478160692551,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.13536923815287016,035420
21,한국가스공사,2019,Q3,생활소비재,-0.07251407129455897,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.30315210554670446,036460
21,엔씨소프트,2019,Q3,커뮤니케이션서비스,-0.09366791744840514,0.000341739798224161,-0.21649484536082508,0.0,0.0,0.0,0.0,0.34424826146030635,036570
21,팜스코,2019,Q3,생활소비재,-0.050135660412831504,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.2482487603265782,036580
21,대우조선해양,2019,Q3,중공업,0.06020263892931456,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.36940018108676353,042660
21,두산인프라코어,2019,Q3,중공업,-0.1328371482176359,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.2919342603118671,042670
21,한미반도체,2019,Q3,정보기술,-0.06121368468929442,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.24713102901755674,042700
21,대우건설,2019,Q3,건설,0.09272467226276866,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.23804152742724724,047040
21,대우인터내셔널,2019,Q3,산업재,-0.0314484796623951,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.2579080727714995,047050
21,한국항공우주,2019,Q3,산업재,-0.11891766769815537,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.27274543248236127,047810
21,동원F&B,2019,Q3,생활소비재,-0.12204010468434175,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.08686428611843175,049770
21,한전KPS,2019,Q3,산업재,-0.03653392241118429,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.08113376551161337,051600
21,LG생활건강,2019,Q3,생활소비재,-0.07488168674430822,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.07819199737112377,051900
21,LG화학,2019,Q3,에너지_화학,-0.09624735555415903,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.12656886761095262,051910
21,한전기술,2019,Q3,건설,0.026967346164386577,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.09866332749184156,052690
21,한라홀딩스,2019,Q3,경기소비재,-0.038793583861200256,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.20022866297941375,060980
21,현대로템,2019,Q3,중공업,-0.0963121482176359,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.16266997753340431,064350
21,S&T모티브,2019,Q3,경기소비재,-0.19372125952385508,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.07890522229681907,064960
21,LG전자,2019,Q3,정보기술,0.037752934426992193,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.1049964682469918,066570
21,휴켐스,2019,Q3,에너지_화학,-0.045698830460626554,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.1877437238460887,069260
21,대웅제약,2019,Q3,헬스케어,-0.28372717842911627,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.22784965535248733,069620
21,현대백화점,2019,Q3,경기소비재,0.010888170028474434,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.11216492702835382,069960
21,금호타이어,2019,Q3,경기소비재,-0.1006318913478629,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.11743188229530907,073240
21,에이블씨엔씨,2019,Q3,생활소비재,-0.10865373807938705,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.09882021227518836,078520
21,GS,2019,Q3,에너지_화학,-0.04186785184236937,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.06119148290974841,078930
21,현대리바트,2019,Q3,경기소비재,-0.13169521273376494,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.33155886642229326,079430
21,휴비스,2019,Q3,에너지_화학,-0.10887111048178684,0.0,-0.21649484536082508,0.0,-0.01388649409952425,0.0,0.0,-0.21726767868282962,079980
21,두산엔진,2019,Q3,중공업,0.4556289310775183,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.31651613137955814,082740
21,베이직하우스,2019,Q3,경기소비재,-0.2148817660023473,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.3979986160310569,084870
21,현대글로비스,2019,Q3,산업재,-0.11566459207068017,0.0,-0.21649484536082508,0.0,0.0,-0.013470039403492895,0.0,-0.24324388512739695,086280
21,아모레퍼시픽,2019,Q3,생활소비재,0.2951988671080346,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.11571830085487406,090430
21,LF,2019,Q3,경기소비재,-0.23618928496977265,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.3083489898790833,093050
21,후성,2019,Q3,에너지_화학,-0.3567191842053086,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.05693400304658763,093370
21,SK이노베이션,2019,Q3,에너지_화학,-0.0865332455739095,0.0,-0.21649484536082508,0.0,-0.013916752420932155,0.0,0.0,-0.27427566545257964,096770
21,한진중공업,2019,Q3,중공업,0.010595607079123673,0.0,-0.21649484536082508,-0.013902803160067645,0.0,0.0,0.0,0.010169528639435182,097230
21,CJ제일제당,2019,Q3,생활소비재,-0.027707190411728727,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.02972957150851893,097950
21,풍산,2019,Q3,철강_소재,-0.08783622014338996,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.03890384237774755,103140
21,한국철강,2019,Q3,철강_소재,-0.12556780148396757,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.17810207629883643,104700
21,한세실업,2019,Q3,경기소비재,-0.15246745124793892,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.3446181455405536,105630
21,LG하우시스,2019,Q3,건설,-0.08063372941421709,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.22093328285553318,108670
21,영원무역,2019,Q3,경기소비재,-0.11508437439117786,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.2170333537851926,111770
21,GKL,2019,Q3,경기소비재,-0.021515070295557978,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.1690956803446493,114090
21,락앤락,2019,Q3,생활소비재,-0.15632992721107136,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.18738151123320126,115390
21,코오롱인더,2019,Q3,에너지_화학,0.14551234673185903,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.3212230539363793,120110
21,한미약품,2019,Q3,헬스케어,-0.008514803220705261,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.024137604777819954,128940
21,이마트,2019,Q3,생활소비재,0.018466781913368466,-0.01361465657602201,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.019998122799292778,139480
21,삼양사,2019,Q3,생활소비재,-0.09328960723402935,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.2579080727714995,145990
21,한국타이어,2019,Q3,경기소비재,0.16594070766988606,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.3217294519455759,161390
21,한국콜마,2019,Q3,생활소비재,-0.11437845024538403,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.07094011115565063,161890
21,동아에스티,2019,Q3,헬스케어,0.08481739447224475,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,-0.06196697671199214,170900
21,종근당,2019,Q3,헬스케어,0.04173199581946731,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.01864554738401633,185750
21,코스맥스,2019,Q3,생활소비재,-0.0019048826944509656,0.0,-0.21649484536082508,0.0,0.0,0.0,0.0,0.07952925417604215,192820
