,name,year,quarter,sector,Relative Return,자본금 변화율,금리 변화율,보유 주식 수 변화율,증자주식수 변화율,1인평균급여 변화율,기말 소유주식 수 변화율,Label,Code
5,세아베스틸,2023,Q3,철강_소재,-0.011149875952507583,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.08331126280678475,001430
5,대상,2023,Q3,생활소비재,0.20231955530211015,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.18735620286412608,001680
5,SK네트웍스,2023,Q3,경기소비재,-0.09775701880965043,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.004194578508096722,001740
5,오리온,2023,Q3,생활소비재,0.09904749246854505,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.22410267205819728,001800
5,고려제강,2023,Q3,철강_소재,-0.14986109013631127,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.02206669831066725,002240
5,넥센타이어,2023,Q3,경기소비재,0.040087592719171616,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.0604559493638817,002350
5,KCC,2023,Q3,건설,0.18342528553796159,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.023524832476839577,002380
5,아모레G,2023,Q3,생활소비재,-0.0855900374796735,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.2113172777498022,002790
5,한국쉘석유,2023,Q3,에너지_화학,0.11795366795366793,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.04740177439797208,002960
5,부광약품,2023,Q3,헬스케어,-0.09887998804800935,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.031270062069607765,003000
5,세아제강,2023,Q3,철강_소재,-0.0356870328660239,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.06408017624255795,003030
5,일신방직,2023,Q3,경기소비재,-0.049065689667963056,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.05024642351393234,003200
5,태광산업,2023,Q3,에너지_화학,0.022519478886202097,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.05806270647634486,003240
5,한일시멘트,2023,Q3,건설,0.08271480294657499,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.03804570950805011,003300
5,대한항공,2023,Q3,산업재,-0.11089987595250758,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.06269085546436148,003490
5,영진약품,2023,Q3,헬스케어,-0.12801352275036487,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.16696533678456976,003520
5,LG,2023,Q3,정보기술,0.03902478990411453,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.025779461755282854,003550
5,S&T중공업,2023,Q3,산업재,0.4007626565506782,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.17628129866075112,003570
5,쌍용차,2023,Q3,경기소비재,-0.11663108324180144,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.03968703890399624,003620
5,남양유업,2023,Q3,생활소비재,0.08233999261266219,0.0,0.11207897793263655,0.0,0.0015352391003857768,0.0,0.0,0.12716429007244945,003920
5,삼성정밀화학,2023,Q3,에너지_화학,-0.033932134017023705,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.2817709610981643,004000
5,현대제철,2023,Q3,철강_소재,0.02053365005905311,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.12991780905310743,004020
5,한솔홀딩스,2023,Q3,경기소비재,0.005194497299760438,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.01571117054234447,004150
5,신세계,2023,Q3,경기소비재,-0.13755047836214612,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.1313811011295,004170
5,농심,2023,Q3,생활소비재,0.24311145778868068,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.3832606228220312,004370
5,세방전지,2023,Q3,경기소비재,0.16104215303299968,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.36977242575198865,004490
5,조광피혁,2023,Q3,경기소비재,0.03701931596668434,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.05089445165686884,004700
5,한솔테크닉스,2023,Q3,정보기술,0.006413112700537828,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.0867870625702989,004710
5,효성,2023,Q3,에너지_화학,0.06717388159221001,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.16641416349233173,004800
5,삼광글라스,2023,Q3,철강_소재,0.0944702679884324,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.244654431794135,005090
5,빙그레,2023,Q3,생활소비재,0.24468215121572648,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.18555266399671505,005180
5,롯데칠성,2023,Q3,생활소비재,0.19770512006767577,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.29854025651173866,005300
5,현대차,2023,Q3,경기소비재,-0.042794612794612844,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.2734972278669586,005380
5,현대그린푸드,2023,Q3,생활소비재,0.036903402736017006,1.5445103915218277,0.11207897793263655,0.0,0.0,0.0,0.0,0.08749462331802357,005440
5,POSCO,2023,Q3,철강_소재,-0.1548998759525076,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.12689963756875255,005490
5,삼립식품,2023,Q3,생활소비재,0.0066272894141746405,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.23143933308341808,005610
5,크라운제과,2023,Q3,생활소비재,0.002583117244771331,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.06942558392178161,005740
5,에스엘,2023,Q3,경기소비재,-0.13582554215166606,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.006456914060957136,005850
5,삼성전자,2023,Q3,정보기술,0.08806308701045537,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.07907967861134663,005930
5,SK케미칼,2023,Q3,에너지_화학,0.05176628390914103,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.029458673432543908,006120
5,LS,2023,Q3,산업재,-0.3065947912067449,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.2954907408760818,006260
5,녹십자,2023,Q3,헬스케어,-0.09152539035579976,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.05349638702774506,006280
5,삼성SDI,2023,Q3,정보기술,-0.28770043814046464,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.12927765950942557,006400
5,대한유화,2023,Q3,에너지_화학,0.21189306189306187,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.20069021246227506,006650
5,GS리테일,2023,Q3,생활소비재,0.06785490497220799,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.23976420579566762,007070
5,오뚜기,2023,Q3,생활소비재,0.06850714615412441,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.1020176622102293,007310
5,동아타이어,2023,Q3,경기소비재,-0.20026472470020357,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.03251053802867514,007340
5,일양약품,2023,Q3,헬스케어,-0.1256940528661142,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.129648217565095,007570
5,국도화학,2023,Q3,에너지_화학,-0.17799185246914162,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.09615814877157773,007690
5,서연,2023,Q3,경기소비재,-0.11133790242663513,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.5346106457624004,007860
5,대덕전자,2023,Q3,정보기술,-0.014959936012567641,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.04686844106463875,008060
5,서흥,2023,Q3,헬스케어,0.1092551243428436,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.34901971392386616,008490
5,호텔신라,2023,Q3,경기소비재,-0.2382332092858409,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.19203755714336204,008770
5,삼성전기,2023,Q3,정보기술,-0.06054771648406905,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.10836384571847801,009150
5,한샘,2023,Q3,경기소비재,-0.08748064587480647,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.03923797918023775,009240
5,광동제약,2023,Q3,헬스케어,0.06699793426647052,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.09776234306129312,009290
5,현대중공업,2023,Q3,중공업,-0.14798587932518886,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.1893023454522152,009540
5,무림P&P,2023,Q3,철강_소재,-0.04189260821913885,0.0015365058265659481,0.11207897793263655,0.0,0.0,0.0,0.0,-0.14055262680523023,009580
5,모토닉,2023,Q3,경기소비재,-0.007480448491684465,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.14646401817030763,009680
5,한화케미칼,2023,Q3,에너지_화학,-0.14144989144989145,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.2136681476471225,009830
5,OCI,2023,Q3,에너지_화학,-0.014162995870312965,0.1887603717433568,0.11207897793263655,0.0,0.0,0.0,0.0,-0.18592472848978844,010060
5,LS산전,2023,Q3,산업재,-0.3045992747501028,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.1289886933733804,010120
5,고려아연,2023,Q3,철강_소재,0.015317304317304298,0.05263161074387068,0.11207897793263655,0.0,0.0,0.0,0.0,-0.16686356675994282,010130
5,삼성중공업,2023,Q3,중공업,-0.1751641931331243,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.01823121812080361,010140
5,현대미포조선,2023,Q3,중공업,-0.20173531899048228,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.22658134178314868,010620
5,화신,2023,Q3,경기소비재,-0.33622517715732686,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.023948836478993027,010690
5,아이에스동서,2023,Q3,건설,-0.08898487636805394,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.07860744815683732,010780
5,S-Oil,2023,Q3,에너지_화학,-0.08708396956804601,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.058710795737404564,010950
5,LG이노텍,2023,Q3,정보기술,-0.06411316144140572,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.22337108492058472,011070
5,롯데케미칼,2023,Q3,에너지_화학,0.060036112667691564,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.26315182541908133,011170
5,현대상선,2023,Q3,산업재,-0.007463480129581125,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.14033108180328285,011200
5,현대위아,2023,Q3,경기소비재,-0.08280685269669363,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.00259770778010443,011210
5,금호석유,2023,Q3,에너지_화학,0.06366348159390081,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.049396631828727014,011780
5,SKC,2023,Q3,에너지_화학,-0.12462022310776313,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.2118425897943526,011790
5,현대모비스,2023,Q3,경기소비재,-0.01234668446314588,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.017273440100927018,012330
5,한화테크윈,2023,Q3,중공업,0.14499271349019355,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.3273648132583421,012450
5,현대산업,2023,Q3,건설,0.12857257813764267,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.1477098837447005,012630
5,에스원,2023,Q3,경기소비재,0.05589149095396724,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.09318244698881686,012750
5,한솔케미칼,2023,Q3,에너지_화학,-0.038264594487301976,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.013607867947747113,014680
5,동원시스템즈,2023,Q3,에너지_화학,-0.1442669942669943,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.45998914414974135,014820
5,유니드,2023,Q3,에너지_화학,0.3692847199914338,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.12843421011933323,014830
5,한국전력,2023,Q3,생활소비재,-0.014868313616894745,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.3019371400496577,015760
5,SK텔레콤,2023,Q3,커뮤니케이션서비스,0.13157052320142448,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.05261054758572337,017670
5,현대엘리베이,2023,Q3,중공업,0.10904720232753652,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.25861080503405154,017800
5,삼성에스디에스,2023,Q3,정보기술,0.12041705171341337,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.01185493249169775,018260
5,한온시스템,2023,Q3,경기소비재,-0.24730362205032236,0.0,0.11207897793263655,0.0015726598274286019,0.0,0.0,0.0,-0.2832009689684778,018880
5,대교,2023,Q3,경기소비재,-0.0439150274676591,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.05463245554297086,019680
5,한섬,2023,Q3,경기소비재,0.05170246025876718,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.13490299181612053,020000
5,일진머티리얼즈,2023,Q3,정보기술,-0.23038020457949288,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.12560749097490714,020150
5,코웨이,2023,Q3,경기소비재,0.2621819745813002,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.08419632174887393,021240
5,롯데쇼핑,2023,Q3,경기소비재,0.08253327912770632,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.20080451805087574,023530
5,한국단자,2023,Q3,산업재,0.26112799861195235,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.21019469644483962,025540
5,남해화학,2023,Q3,에너지_화학,-0.047419668387410345,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.10077892217419211,025860
5,삼성엔지니어링,2023,Q3,건설,-0.29408906514169675,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.028978541419449444,028050
5,삼성물산,2023,Q3,경기소비재,0.1544157134011046,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.3043683746304152,028260
5,신도리코,2023,Q3,정보기술,0.02563904620318104,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.02830142590748541,029530
5,제일기획,2023,Q3,커뮤니케이션서비스,0.10887430073332618,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.22514020518944383,030000
5,KT,2023,Q3,커뮤니케이션서비스,0.06370477521028312,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.03440493118280813,030200
5,LG유플러스,2023,Q3,커뮤니케이션서비스,0.06773791932308297,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.12344721092645021,032640
5,세종공업,2023,Q3,경기소비재,-0.2667419812156655,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.03486446706733724,033530
5,KT&G,2023,Q3,생활소비재,0.11667024549377489,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.08254307423163569,033780
5,무학,2023,Q3,생활소비재,0.018691673343267066,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.17894331698613736,033920
5,두산중공업,2023,Q3,중공업,-0.13384837615606848,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.195240635048068,034020
5,SBS,2023,Q3,커뮤니케이션서비스,0.05303030303030302,0.0,0.11207897793263655,0.0,0.0015358649364982657,0.0,0.0,-0.04232027923808333,034120
5,LG디스플레이,2023,Q3,정보기술,-0.014785660795847602,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.2226266835274046,034220
5,SK,2023,Q3,정보기술,0.07693036277428286,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.061618743903792364,034730
5,강원랜드,2023,Q3,경기소비재,-0.05350846639412887,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.021748695461052403,035250
5,NAVER,2023,Q3,커뮤니케이션서비스,-0.09722454590296001,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.14323353031945135,035420
5,한국가스공사,2023,Q3,생활소비재,-0.039048603936852,-0.23023663681107565,0.11207897793263655,0.0,0.0,0.0,0.0,0.07310244983494102,036460
5,엔씨소프트,2023,Q3,커뮤니케이션서비스,-0.0006141616667932961,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.3529001800138427,036570
5,팜스코,2023,Q3,생활소비재,-0.188075508663744,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.05737346969145729,036580
5,대우조선해양,2023,Q3,중공업,-0.4006493987832226,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.04602264782318254,042660
5,두산인프라코어,2023,Q3,중공업,-0.29101872460617517,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.022850825190454768,042670
5,한미반도체,2023,Q3,정보기술,0.2881108767356645,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.6037712706747602,042700
5,대우건설,2023,Q3,건설,-0.06295348459527567,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.19678400145945252,047040
5,대우인터내셔널,2023,Q3,산업재,-0.3189297291239039,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.0936546734822794,047050
5,한국항공우주,2023,Q3,산업재,-0.029950585891655654,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.0018145060863817286,047810
5,동원F&B,2023,Q3,생활소비재,0.18256459923126583,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.10548364003736209,049770
5,한전KPS,2023,Q3,산업재,0.04657287809756606,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.044531378325202944,051600
5,LG생활건강,2023,Q3,생활소비재,-0.3125996810207337,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.061355011607819664,051900
5,LG화학,2023,Q3,에너지_화학,-0.2186985772512089,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.17609553496280195,051910
5,한전기술,2023,Q3,건설,-0.19749508046590675,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.13818485055270086,052690
5,한라홀딩스,2023,Q3,경기소비재,-0.03255655170182638,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.05918162085129282,060980
5,현대로템,2023,Q3,중공업,-0.12349491727482162,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.1508473545029226,064350
5,S&T모티브,2023,Q3,경기소비재,-0.08398284053641,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.06883703867537157,064960
5,LG전자,2023,Q3,정보기술,0.03252759019836282,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.14275481060984133,066570
5,휴켐스,2023,Q3,에너지_화학,0.018362248137529014,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.19265558888339043,069260
5,대웅제약,2023,Q3,헬스케어,0.013252990289530635,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.048743475475966636,069620
5,현대백화점,2023,Q3,경기소비재,-0.20527468854621073,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.09406537592792313,069960
5,금호타이어,2023,Q3,경기소비재,0.18342528553796159,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.054146213218127,073240
5,에이블씨엔씨,2023,Q3,생활소비재,-0.09271437782076081,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.2982381018225726,078520
5,GS,2023,Q3,에너지_화학,0.13929367243458918,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.06084108710628855,078930
5,현대리바트,2023,Q3,경기소비재,-0.03832977166513794,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.16775723237457824,079430
5,휴비스,2023,Q3,에너지_화학,-0.0008551094757991498,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.13721183696751085,079980
5,두산엔진,2023,Q3,중공업,-0.24622421192818306,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.12567307683304893,082740
5,베이직하우스,2023,Q3,경기소비재,0.19645658713997427,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.3901181250225063,084870
5,현대글로비스,2023,Q3,산업재,0.048617823940788854,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.019511142011394506,086280
5,아모레퍼시픽,2023,Q3,생활소비재,0.06293073325997384,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.26327996349326727,090430
5,LF,2023,Q3,경기소비재,0.01944131683528715,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.08648764508470742,093050
5,후성,2023,Q3,에너지_화학,-0.08897562997241454,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.33275896257206167,093370
5,SK이노베이션,2023,Q3,에너지_화학,-0.2619666205261195,0.0873935684522662,0.11207897793263655,0.0,0.0019438925473100888,0.0,0.0,-0.15580615304060402,096770
5,한진중공업,2023,Q3,중공업,-0.06081120600176866,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.20660987752872714,097230
5,CJ제일제당,2023,Q3,생활소비재,0.04023788741864315,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.15498298769793922,097950
5,풍산,2023,Q3,철강_소재,0.059105726288388775,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.10459835777737074,103140
5,한국철강,2023,Q3,철강_소재,0.08879760303908905,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.023666145040512385,104700
5,한세실업,2023,Q3,경기소비재,0.19979647218453186,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.2089563831462501,105630
5,LG하우시스,2023,Q3,건설,-0.16240975737543248,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.13188981158751095,108670
5,영원무역,2023,Q3,경기소비재,-0.05886027199211154,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.32383335969031685,111770
5,GKL,2023,Q3,경기소비재,0.013100068258551721,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.3304773561078983,114090
5,락앤락,2023,Q3,생활소비재,0.08561540590786357,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.07752359056629987,115390
5,코오롱인더,2023,Q3,에너지_화학,-0.19522229052615794,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.17506604833355716,120110
5,한미약품,2023,Q3,헬스케어,-0.05747364214878319,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.029600978467908226,128940
5,이마트,2023,Q3,생활소비재,0.017565706024964257,0.0021649336083273685,0.11207897793263655,0.0,0.0,0.0,0.0,-0.21079048303497394,139480
5,삼양사,2023,Q3,생활소비재,0.10181730431730429,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.005154027210595033,145990
5,한국타이어,2023,Q3,경기소비재,0.18222428106149036,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,0.02537526421537871,161390
5,한국콜마,2023,Q3,생활소비재,-0.1547298079252967,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.16096412686321465,161890
5,동아에스티,2023,Q3,헬스케어,-0.16416859584741345,2.9832700075171914e-05,0.11207897793263655,0.0,0.0,0.0,0.0,0.24990245783200782,170900
5,종근당,2023,Q3,헬스케어,0.4188110700950764,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.11728085040185014,185750
5,코스맥스,2023,Q3,생활소비재,0.06628857327181348,0.0,0.11207897793263655,0.0,0.0,0.0,0.0,-0.25592196344361595,192820
