,name,year,quarter,sector,Relative Return,자본금 변화율,금리 변화율,보유 주식 수 변화율,증자주식수 변화율,1인평균급여 변화율,기말 소유주식 수 변화율,Label,Code
32,경방,2016,Q4,경기소비재,-0.2813695647129345,0.0886466649837665,0.3210161662817601,9.907472881385925,0.0,0.013707348507147943,9.110739221354287,-0.02973383446205497,000050
32,하이트진로,2016,Q4,생활소비재,-0.17068264442794995,0.0,0.3210161662817601,0.233930908263682,0.0,0.06675405229182174,0.010714164590967856,0.008827454099233585,000080
32,유한양행,2016,Q4,헬스케어,-0.0777993263259322,0.08863834311353624,0.3210161662817601,-0.020131494436087083,-0.5777536143942866,0.04632966462127852,0.0,0.05727365236155104,000100
32,CJ대한통운,2016,Q4,산업재,-0.23530932741448607,0.0,0.3210161662817601,-0.02391305060083415,0.0,0.050441131034798525,0.0,0.008160029551212027,000120
32,두산,2016,Q4,산업재,-0.284123174556213,0.0,0.3210161662817601,-0.08876794236564778,0.2738436958620154,-0.18126913212542395,0.0,0.016954605162627846,000150
32,대림산업,2016,Q4,건설,-0.13911732572419963,0.05801679727328923,0.3210161662817601,-0.013079784607925804,0.0919811817895202,0.1351351351351351,0.11611235811008958,-0.04877684289017979,000210
32,일동제약,2016,Q4,헬스케어,-0.44602156784564295,0.08866150551309593,0.3210161662817601,-0.7176791055552325,0.12097355070202975,0.32645199925548885,-0.7376348034239291,-0.07016772285535461,000230
32,한국타이어월드와이드,2016,Q4,경기소비재,-0.19368253315611283,0.08860782549954482,0.3210161662817601,-0.018528189414765195,0.0,-0.034965034965035,0.0,0.012076016626146636,000240
32,기아차,2016,Q4,경기소비재,-0.15636195899343341,0.0817295073473503,0.3210161662817601,0.006982857750595484,0.0,-0.017341040462427793,0.0,-0.0629612035204867,000270
32,조선내화,2016,Q4,철강_소재,-0.14737252375136384,0.08866190349486325,0.3210161662817601,-0.00800024701148605,0.0,-0.0050512781264350215,0.004923434232938062,-0.0291484299802046,000480
32,동아쏘시오홀딩스,2016,Q4,헬스케어,-0.2526357168042266,0.08867542095453795,0.3210161662817601,0.15842786247948615,-0.16268638394905333,-0.038961038961038974,2.0305672009806868,0.054852963462831396,000640
32,SK하이닉스,2016,Q4,정보기술,0.1529801462697245,0.08693622565952053,0.3210161662817601,-0.051899106855719745,0.3498281253024158,0.05606666591133114,-0.16666045058885826,0.03107106492552158,000660
32,영풍,2016,Q4,철강_소재,-0.23635428470249803,0.08861111993780901,0.3210161662817601,0.029453424429261688,0.0,0.05415352260778139,-0.0638695605733931,-0.04912454758259855,000670
32,현대건설,2016,Q4,건설,0.01665776516054719,0.0876439001656737,0.3210161662817601,-0.10891866683997764,0.08764390016567392,0.022298456260720467,0.0,-0.0775925137133953,000720
