접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20171019000325,Y,00111704,한화오션,소액주주,"108,817",-,99.9%,"103,239,500",-,37.8%,2015-12-31,2015,Q4
20171019000329,Y,00111704,한화오션,소액주주,"90,021",-,99.99%,"10,749,292",-,16.39%,2016-12-31,2016,Q4
20180523000409,Y,00111704,한화오션,소액주주,"89,876",-,99.99%,"27,186,429,000,000",-,25.48%,2017-12-31,2017,Q4
20190329004102,Y,00111704,한화오션,소액주주,"75,551",-,99.99%,"29,953,471",-,27.94%,2018-12-31,2018,Q4
20200330003583,Y,00111704,한화오션,소액주주,"71,709",-,99.98%,"28,313,071",-,26.41%,2019-12-31,2019,Q4
20210317001184,Y,00111704,한화오션,소액주주,"81,875","81,882",99.99%,"29,309,964","107,290,669",27.31%,2020-12-31,2020,Q4
20220314001167,Y,00111704,한화오션,소액주주,"112,652","112,661",99.99%,"29,176,265","107,274,462",27.20%,2021-12-31,2021,Q4
20230313000849,Y,00111704,한화오션,소액주주,"110,861","110,870",99.99%,"29,073,332","107,274,462",27.10%,2022-12-31,2022,Q4
20240328000773,Y,00111704,한화오션,소액주주,"137,601","137,612",99.99%,"62,293,618","306,358,899",20.33%,2023-12-31,2023,Q4
20250314001630,Y,00111704,한화오션,소액주주,"216,730","216,738",99.99%,"89,254,060","306,413,394",29.12%,2024-12-31,2024,Q4
