접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330002583,Y,00113997,롯데에너지머티리얼즈,소액주주,"10,521",-,99.95%,"13,776,907",-,35.69%,2015-12-31,2015,Q4
20170331004808,Y,00113997,롯데에너지머티리얼즈,소액주주,"13,129",-,99.97%,"13,477,963",-,34.37%,2016-12-31,2016,Q4
20180330003261,Y,00113997,롯데에너지머티리얼즈,소액주주,"26,323",-,99.98%,"17,498,037",-,38.04%,2017-12-31,2017,Q4
20190329001031,Y,00113997,롯데에너지머티리얼즈,소액주주,"31,842",-,97.42%,"11,479,558",-,24.90%,2018-12-31,2018,Q4
20210322000707,Y,00113997,롯데에너지머티리얼즈,소액주주,"27,877",-,38.49%,"17,747,867",-,38.49%,2019-12-31,2019,Q4
20210323001108,Y,00113997,롯데에너지머티리얼즈,소액주주,"67,895","67,901",99.99%,"18,925,060","46,110,835",41.04%,2020-12-31,2020,Q4
20220318001055,Y,00113997,롯데에너지머티리얼즈,소액주주,"66,006","66,011",99.99%,"19,794,064","46,110,835",42.94%,2021-12-31,2021,Q4
20230323001050,Y,00113997,롯데에너지머티리얼즈,소액주주,"88,745","88,754",99.99%,"19,788,209","46,110,835",42.92%,2022-12-31,2022,Q4
20240315000794,Y,00113997,롯데에너지머티리얼즈,소액주주,"88,684","88,695",99.99%,"19,753,515","46,110,835",42.84%,2023-12-31,2023,Q4
20250314001597,Y,00113997,롯데에너지머티리얼즈,소액주주,"86,301","86,326",99.98%,"19,754,232","46,110,835",42.85%,2024-12-31,2024,Q4
