접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003583,Y,00130772,SBS,소액주주,"6,107",-,99.79%,"5,120,891",-,28.06%,2015-12-31,2015,Q4
20170331002119,Y,00130772,SBS,소액주주,"8,571",-,99.88%,"4,834,678",-,26.49%,2016-12-31,2016,Q4
20180330000125,Y,00130772,SBS,소액주주,"8,996",-,99.87%,"5,214,017",-,28.57%,2017-12-31,2017,Q4
20190401002685,Y,00130772,SBS,소액주주,"8,963",-,99.86%,"5,830,305",-,31.94%,2018-12-31,2018,Q4
20200330002425,Y,00130772,SBS,소액주주,"9,292",-,99.90%,"7,586,403",-,41.56%,2019-12-31,2019,Q4
20210318000400,Y,00130772,SBS,소액주주,"10,310","10,319",99.91%,"7,487,452","17,668,735",42.38%,2020-12-31,2020,Q4
20220317001064,Y,00130772,SBS,소액주주,"14,830","14,840",99.93%,"7,285,280","17,680,111",41.12%,2021-12-31,2021,Q4
20230316000964,Y,00130772,SBS,소액주주,"13,563","13,572",99.93%,"6,604,364","17,683,296",37.35%,2022-12-31,2022,Q4
20240321001674,Y,00130772,SBS,소액주주,"25,136","25,145",99.96%,"7,761,358","18,551,238",41.84%,2023-12-31,2023,Q4
20250320001108,Y,00130772,SBS,소액주주,"27,764","27,768",99.99%,"9,482,866","18,551,238",51.12%,2024-12-31,2024,Q4
