접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330004326,Y,00164609,HD현대미포,소액주주,"31,715",-,99.9%,"8,957,030",-,44.79%,2015-12-31,2015,Q4
20170331005355,Y,00164609,HD현대미포,소액주주,"26,038",-,99.79%,"8,206,710",-,41.03%,2016-12-31,2016,Q4
20180622000144,Y,00164609,HD현대미포,소액주주,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401005226,Y,00164609,HD현대미포,소액주주,"26,641",-,99.81%,"17,068,277",-,42.73%,2018-12-31,2018,Q4
20200330002364,Y,00164609,HD현대미포,소액주주,"27,852",-,99.86%,"17,460,693",-,43.71%,2019-12-31,2019,Q4
20210312001202,Y,00164609,HD현대미포,소액주주,"51,289","51,293",99.99%,"19,565,675","39,942,149",48.99%,2020-12-31,2020,Q4
20220315000376,Y,00164609,HD현대미포,소액주주,"87,822","87,866",99.95%,"18,349,597","39,942,149",45.94%,2021-12-31,2021,Q4
20230320000896,Y,00164609,HD현대미포,소액주주,"59,973","59,977",99.99%,"19,988,111","39,942,149",50.04%,2022-12-31,2022,Q4
20240315000753,Y,00164609,HD현대미포,소액주주,"54,791","54,846",99.90%,"15,833,162","39,712,298",39.87%,2023-12-31,2023,Q4
20250320001267,Y,00164609,HD현대미포,소액주주,"50,239","50,304",99.87%,"15,399,178","39,712,298",38.78%,2024-12-31,2024,Q4
