접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160329001187,Y,00362238,휴비스,소액주주,"5,005",-,99.58%,"9,281,863",-,26.90%,2015-12-31,2015,Q4
20170331000466,Y,00362238,휴비스,소액주주,"4,413",-,99.77%,"10,449,537",-,30.29%,2016-12-31,2016,Q4
20180330003411,Y,00362238,휴비스,소액주주,"3,936",-,99.34%,"8,249,107",-,23.91%,2017-12-31,2017,Q4
20190329002228,Y,00362238,휴비스,소액주주,"6,677",-,99.67%,"10,386,407",-,30.05%,2018-12-31,2018,Q4
20200330002584,Y,00362238,휴비스,소액주주,-,-,-,-,-,-,2019-12-31,2019,Q4
20210420000253,Y,00362238,휴비스,소액주주,"9,009","9,025",99.82%,"13,439,732","34,500,000",38.96%,2020-12-31,2020,Q4
20220316000822,Y,00362238,휴비스,소액주주,"14,050","14,068",99.87%,"13,503,001","34,500,000",39.14%,2021-12-31,2021,Q4
20230321001473,Y,00362238,휴비스,소액주주,"14,025","14,031",99.96%,"13,874,317","34,500,000",40.22%,2022-12-31,2022,Q4
20240318000268,Y,00362238,휴비스,소액주주,"19,794","19,799",99.97%,"14,348,383","34,500,000",41.59%,2023-12-31,2023,Q4
20250317000508,Y,00362238,휴비스,소액주주,"15,301","15,305",99.97%,"14,829,612","34,500,000",42.98%,2024-12-31,2024,Q4
