접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330002670,Y,00124197,세아제강지주,소액주주,"5,584",-,99.4%,"1,847,061",-,30.8%,2015-12-31,2015,Q4
20170331003936,Y,00124197,세아제강지주,소액주주,"4,007",-,99.65%,"2,338,955",-,38.98%,2016-12-31,2016,Q4
20180402003334,Y,00124197,세아제강지주,소액주주,"4,178",-,99.66%,"2,372,272",-,39.53%,2017-12-31,2017,Q4
20190628000104,Y,00124197,세아제강지주,소액주주,"5,232",-,99.65%,"1,162,977",-,28.08%,2018-12-31,2018,Q4
20200330002197,Y,00124197,세아제강지주,소액주주,"4,021",-,99.6%,"1,052,505",-,25.4%,2019-12-31,2019,Q4
20210318000358,Y,00124197,세아제강지주,소액주주,"3,930","3,946",99.6%,"1,058,660","4,040,461",26.2%,2020-12-31,2020,Q4
20220314001220,Y,00124197,세아제강지주,소액주주,"4,523","4,536",99.7%,"1,155,115","4,141,657",27.9%,2021-12-31,2021,Q4
20230315000645,Y,00124197,세아제강지주,소액주주,"5,229","5,267",99.3%,"994,547","4,040,461",24.6%,2022-12-31,2022,Q4
20240318000595,Y,00124197,세아제강지주,소액주주,"3,321","3,354",99.0%,"758,268","4,141,657",18.3%,2023-12-31,2023,Q4
20250317000708,Y,00124197,세아제강지주,소액주주,"3,439","3,473",99.0%,"669,122","4,141,657",16.2%,2024-12-31,2024,Q4
