접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330004137,Y,00160588,한화,소액주주,"24,566",-,99.93%,"34,641,395",-,45.92%,2015-12-31,2015,Q4
20170331004530,Y,00160588,한화,소액주주,"30,439",-,99.95%,"51,334,946",-,52.43%,2016-12-31,2016,Q4
20180611000325,Y,00160588,한화,소액주주,"34,492",-,99.95%,"52,742,110",-,53.86%,2017-12-31,2017,Q4
20190401003433,Y,00160588,한화,소액주주,"34,372",-,99.94%,"37,620,828",-,50.18%,2018-12-31,2018,Q4
20200330002680,Y,00160588,한화,소액주주,"35,513",-,99.94%,"36,076,445",-,48.12%,2019-12-31,2019,Q4
20210319000994,Y,00160588,한화,소액주주,"51,428","51,443",99.97%,"30,617,029","74,958,735",40.85%,2020-12-31,2020,Q4
20220324000140,Y,00160588,한화,소액주주,"78,816","78,834",99.98%,"32,820,290","74,958,735",43.78%,2021-12-31,2021,Q4
20230321001313,Y,00160588,한화,소액주주,"74,685","74,702",99.99%,"32,927,991","74,958,735",43.94%,2022-12-31,2022,Q4
20240430000953,Y,00160588,한화,소액주주,"70,422","70,436",99.98%,"32,302,572","74,958,735",43.09%,2023-12-31,2023,Q4
20250318001429,Y,00160588,한화,소액주주,"54,208","54,221",99.98%,"24,470,759","74,958,735",32.65%,2024-12-31,2024,Q4
