,name,sector,year,quarter,Relative Return,영업이익 변화율,매출액 변화율,실업률 변화율,소비자물가지수 변화율,발행금액 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주식 수 변화율,1인평균급여 변화율,전체 주주 수 변화율,Label,Code
33,S-1_Corporation,일반서비스,2016,Q2,-0.12629198396785052,-0.023363933269600068,-0.04539087856372648,0.044642857142857095,0.027027232119385514,0.0,0.0,-0.00846919220649367,-0.00846919220649367,-0.008469192206493892,0.21531064415254866,012750
33,Daekyo,일반서비스,2016,Q2,0.18972956838397706,-0.27259893642206956,0.003651211841991464,0.044642857142857095,0.027027232119385514,0.0,0.0,-0.008471181616676038,-0.008471181616675816,-0.008471181616675816,-0.1668658038599008,019680
33,Coway,일반서비스,2016,Q2,0.12827533399561095,0.8316320263667586,0.09460617700368701,0.044642857142857095,0.027027232119385514,0.0,-0.008458611205564681,-0.008458611205564459,-0.008458611205564681,-0.008458611205564459,0.08880570359588749,021240
33,Samsung_Engineering,일반서비스,2016,Q2,-0.28931805066364197,3.8119216076219877,-0.4625472366011316,0.044642857142857095,0.027027232119385514,-0.008516705954742188,-0.008516705954742188,-0.008516705954742188,-0.008516705954742188,-0.008516705954742188,-0.04939538997876451,028050
34,Cheil_Worldwide,일반서비스,2016,Q2,-0.19611744523809768,-3.261049199451511,-0.3848425924816208,0.044642857142857095,0.027027232119385514,0.0,-0.008474710027918775,-0.008474710027918997,-0.008474710027918775,-0.008474710027918997,2.1796250565933595e-05,030000
33,KEPCO_E&C,일반서비스,2016,Q2,-0.1163345715577139,-0.814575634498617,-0.08511735834238743,0.044642857142857095,0.027027232119385514,-0.00846957720912056,-0.008469577209120782,-0.008469577209120782,-0.008469577209120782,-0.008469577209120782,-0.15098967014264747,052690
