,name,sector,year,quarter,Relative Return,영업이익 변화율,매출액 변화율,실업률 변화율,소비자물가지수 변화율,발행금액 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주식 수 변화율,1인평균급여 변화율,전체 주주 수 변화율,Label,Code
14,S-1_Corporation,일반서비스,2021,Q1,-0.292380892857503,-0.022025470619747578,0.04034143205989449,-0.016000000000000014,-2.0127382750040668,0.0,0.0,0.6169344382028824,0.39307437165232606,0.5804518685033969,-0.0929521975670885,012750
14,Daekyo,일반서비스,2021,Q1,-0.31834010249912337,0.605717514425287,-0.0015074162704120653,-0.016000000000000014,-2.0127382750040668,0.0,0.0,0.4175648559997679,0.28157026755879666,0.47694586195618993,0.09838539438025955,019680
14,Coway,일반서비스,2021,Q1,-0.3618734086395018,-0.41959729081577324,-0.011357270774268846,-0.016000000000000014,-2.0127382750040668,0.0,-0.07232539717251707,0.5468789832808989,0.21499609218483562,0.5458786307787715,-0.1683109712135334,021240
14,Samsung_Engineering,일반서비스,2021,Q1,-0.0012694350677230348,-0.3090132373985861,0.0977198198749546,-0.016000000000000014,-2.0127382750040668,0.13061733729623815,-0.07222322049429808,0.2836563918843409,0.108458977498613,0.168593273850825,-0.016882106609357093,028050
15,Cheil_Worldwide,일반서비스,2021,Q1,-0.2854954924762896,0.6497747714262587,0.12047238255195003,-0.016000000000000014,-2.0127382750040668,0.0,-0.07229799959888172,0.2793299185333329,0.15196955874422358,0.18632441122410714,-0.026451440785158126,030000
14,KEPCO_E&C,일반서비스,2021,Q1,-0.17537542386565494,0.9635707167279166,0.49140475261854943,-0.016000000000000014,-2.0127382750040668,0.14325694548590673,-0.07231429358193453,0.30440513621434095,0.20512721744231588,-0.6661813589307306,0.18165097703608613,052690
