,name,sector,year,quarter,Relative Return,영업이익 변화율,매출액 변화율,실업률 변화율,소비자물가지수 변화율,발행금액 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주식 수 변화율,1인평균급여 변화율,전체 주주 수 변화율,Label,Code
11,S-1_Corporation,일반서비스,2021,Q4,0.10665483629653005,0.7876356283365287,-0.03183205405491396,-0.02083333333333348,-0.4025512712822732,0.0,0.0,-1.5761744336903436,-0.5771708740767891,-1.6376998884973943,-0.09627284951384148,012750
11,Daekyo,일반서비스,2021,Q4,-0.08139897084990468,41.28424797059991,-0.0038837145079229085,-0.02083333333333348,-0.4025512712822732,0.0,0.0,-0.5075231696304521,-0.2934502987542309,-0.558370192149674,-0.10039993807285569,019680
11,Coway,일반서비스,2021,Q4,0.019231148872842635,-0.07814084791547904,-0.08198699216114602,-0.02083333333333348,-0.4025512712822732,0.0,-0.0822089089197302,-0.9378548214921985,-0.17477172807997587,-0.7289483976786184,0.025610602662209665,021240
11,Samsung_Engineering,일반서비스,2021,Q4,0.15270366105099153,0.48927068005835506,-0.4827240487450759,-0.02083333333333348,-0.4025512712822732,-0.08229376996530036,-0.08229376996530013,-0.22597222948788365,-0.15022639947267447,-0.669045316998639,-0.08149595537602539,028050
12,Cheil_Worldwide,일반서비스,2021,Q4,-0.02173427839395449,0.39869773904664585,-0.172430466255999,-0.02083333333333348,-0.4025512712822732,0.0,-0.08222573896880814,-0.21836498102928004,-0.19504879487200477,-0.33242917566445507,0.006843965572591212,030000
11,KEPCO_E&C,일반서비스,2021,Q4,0.05025425118307366,3.012190599482866,-1.1451337680033467,-0.02083333333333348,-0.4025512712822732,-0.024852040780801055,-0.0822234132397468,-0.25645007212145843,-0.36351918668912675,-0.37829884953898385,0.7569554482927696,052690
