,name,sector,year,quarter,Relative Return,영업이익 변화율,매출액 변화율,실업률 변화율,소비자물가지수 변화율,발행금액 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주식 수 변화율,1인평균급여 변화율,전체 주주 수 변화율,Label,Code
17,S-1_Corporation,일반서비스,2020,Q2,0.04788849235199019,-0.09322523298471319,-0.041184423453220376,-0.15887850467289732,0.9744470971009336,0.0,0.0,0.1429602164163708,0.1429602164163708,0.1429602164163708,-0.10557445220086617,012750
17,Daekyo,일반서비스,2020,Q2,0.1638624865496203,7.963469457637478,0.08683446327586253,-0.15887850467289732,0.9744470971009336,0.0,0.0,0.14299676889681212,0.14299676889681223,0.14299676889681223,-0.45273490681049483,019680
17,Coway,일반서비스,2020,Q2,-0.18012510760190828,-0.1752479585591804,-0.04274177031384152,-0.15887850467289732,0.9744470971009336,0.0,0.14290570222804533,0.14290570222804544,0.14290570222804533,0.14290570222804555,0.0934952519196639,021240
17,Samsung_Engineering,일반서비스,2020,Q2,-0.27908323671547786,-0.14149566337169572,-0.045615281630815074,-0.15887850467289732,0.9744470971009336,0.1427950291440112,0.14279502914401132,0.14279502914401132,0.1427950291440112,0.14279502914401132,0.029209537633949595,028050
18,Cheil_Worldwide,일반서비스,2020,Q2,-0.1404197418588067,-3.3668808186800074,-0.007545498586065236,-0.15887850467289732,0.9744470971009336,0.0,0.14299044358003,0.1429904435800301,0.14299044358003,0.1429904435800302,-0.15120447510490392,030000
17,KEPCO_E&C,일반서비스,2020,Q2,-0.05436653107026443,1.7415329581320838,0.016104329073286072,-0.15887850467289732,0.9744470971009336,0.14299695506023924,0.14299695506023924,0.14299695506023924,0.14299695506023935,0.14299695506023924,-0.1822769488525369,052690
