,name,year,quarter,sector,Relative Return,이익잉여금 변화율,비유동자산 변화율,비유동부채 변화율,GDP 변화율,자본총계 변화율,매출액 변화율,Label,Code
14,하이트진로,2021,Q4,생활소비재,0.1705313325656856,-0.01539016242601654,-0.017496724090179328,-0.10778592211798232,0.059353926997869566,-0.0045021121627238925,-0.024782293011089473,-0.014266912315197885,000080
14,CJ,2021,Q4,생활소비재,0.030635931055304648,0.005618432515553717,-0.0007903595871687763,0.005331462099485984,0.059353926997869566,0.0034745447164747922,0.08215906803726547,-0.0105751518156386,001040
14,대상,2021,Q4,생활소비재,0.09565247544383208,0.057306155020289795,0.04067889098868993,-0.01806669354966317,0.059353926997869566,0.04475631043247885,0.016078588369014435,0.03543555794598284,001680
14,오리온,2021,Q4,생활소비재,-0.026544047334826404,0.10134816901972954,7.716800276091895e-05,-0.06980858259304012,0.059353926997869566,0.0014506661039928037,0.0882933446530414,0.028521406190737876,001800
14,아모레G,2021,Q4,생활소비재,0.08836278496331024,-0.028702787116539508,-0.0016863648177930513,0.002873976094922792,0.059353926997869566,-0.017668486032112907,0.08219188365560326,-0.03010943886275413,002790
14,남양유업,2021,Q4,생활소비재,0.032103135267935366,-0.010582437376386533,-0.006942762646226841,-0.10985991829670982,0.059353926997869566,-0.010804385777449577,0.02258594563756322,-0.034619886325525026,003920
14,농심,2021,Q4,생활소비재,0.20610682299720334,0.01368804531618606,0.004937094539328557,0.01669080952966917,0.059353926997869566,0.013038746076905028,0.08610621082229097,-0.011590670842490599,004370
14,빙그레,2021,Q4,생활소비재,0.09507848332867114,-1.2482416508711893,0.0015386895494984287,-0.3760392492570819,0.059353926997869566,-0.07321151795376668,-0.2932160415606915,-0.029078747154096325,005180
14,롯데칠성,2021,Q4,생활소비재,0.4869907630851235,-0.006593710958020416,0.015682285433983756,-0.001153379318375003,0.059353926997869566,-0.011863514202512082,-0.1478681004911595,0.022301510108513882,005300
14,현대그린푸드,2021,Q4,생활소비재,0.05573056211369609,-0.027664523498862947,-0.015216605494624669,-0.12170280429379987,0.059353926997869566,-0.019603113966319974,-0.04135417659696006,-0.003102077109629668,005440
14,삼립식품,2021,Q4,생활소비재,0.356858251906407,0.06060129422220317,-0.005732527710611057,-0.013294156491499565,0.059353926997869566,0.057111290562657846,0.13961056229863145,-0.09502469310004226,005610
14,크라운제과,2021,Q4,생활소비재,0.14152525784680997,-0.002066922410844496,-1.5862535378663445e-05,-0.03927710740859214,0.059353926997869566,-0.0008439254217963432,0.04261144942911699,0.06958901745490877,005740
14,GS리테일,2021,Q4,생활소비재,-0.016407967123457393,0.018401937855122785,0.07598959000169447,-0.0070852265727024966,0.059353926997869566,0.020188106980063125,-0.042041738239768756,-0.06372289148143231,007070
14,오뚜기,2021,Q4,생활소비재,0.09469765381982463,0.017046349537256145,0.012910801943636585,-0.025184436243192998,0.059353926997869566,0.016333604157027226,-0.026702728884262283,0.01623213750105063,007310
14,한국전력,2021,Q4,생활소비재,0.0415768348952702,-0.10146544466528096,0.00644184628286415,0.05233309537791464,0.059353926997869566,-0.06608188766689715,-0.05164103678444576,0.05922188224242349,015760
