,name,year,quarter,sector,Relative Return,이익잉여금 변화율,비유동자산 변화율,비유동부채 변화율,자본총계 변화율,GDP 변화율,매출액 변화율,Label,Code
36,삼립식품,2016,Q2,생활소비재,-0.12326176166522267,0.0446446146537558,-0.008557721781451755,-0.11399869358440795,0.032305658519557134,0.05338315645739189,0.06481042491896272,-0.12054463980770412,005610
36,크라운제과,2016,Q2,생활소비재,-0.4100586194714836,0.016953414479806028,0.005681390398843966,0.00714554766102915,0.01607116241624329,0.05338315645739189,-0.09584555401821115,-0.09460536835034125,005740
36,GS리테일,2016,Q2,생활소비재,-0.10193602567282001,0.008483654851346056,0.017635336191169193,-0.010376141983123421,0.027219229993609373,0.05338315645739189,0.12327534684946695,-0.056424410216191795,007070
36,오뚜기,2016,Q2,생활소비재,-0.24429150352829787,0.03436006418630311,0.005306243830301094,0.05079721842817464,0.02638211762193876,0.05338315645739189,-0.05359172396021794,-0.07026681746816293,007310
36,한국전력,2016,Q2,생활소비재,-0.11497477393201555,0.03955355333175192,0.01620396328960294,-0.026928307335072788,0.026003776812514534,0.05338315645739189,-0.14861225381579846,-0.17859717482358992,015760
36,KT&G,2016,Q2,생활소비재,-0.12280925072134385,1.0887993393470765,0.0074791594414069795,-0.05579607033318834,0.04655423934245628,0.05338315645739189,0.06313354138035265,-0.0939673037530409,033780
36,무학,2016,Q2,생활소비재,-0.2671179220761929,0.032295654445108735,-0.0009032949881446761,0.0,0.020625392085228844,0.05338315645739189,0.0529412200862065,-0.07969243114272684,033920
36,한국가스공사,2016,Q2,생활소비재,0.01459369678948673,-0.02049277575309061,-0.00026673119251996447,-0.03166034519095162,-0.015577470444377628,0.05338315645739189,-0.5716761737470636,0.030983425454684774,036460
36,팜스코,2016,Q2,생활소비재,-0.13906423080102515,0.015067403999617479,0.020221113385233247,-0.04825227031109869,0.00939456067672051,0.05338315645739189,0.04844735190789495,-0.004177150403565502,036580
36,동원F&B,2016,Q2,생활소비재,-0.3251401581748415,0.008458869116632073,0.00401170646878013,-0.00017930679909250458,0.005513295846068633,0.05338315645739189,-0.18350098289643868,-0.01625418054480264,049770
36,LG생활건강,2016,Q2,생활소비재,-0.13613740153273246,0.08184149057216894,0.018757931979916487,-0.23465246715588683,0.07592067451835494,0.05338315645739189,-0.015716821041741325,-0.1635197457926725,051900
36,에이블씨엔씨,2016,Q2,생활소비재,-0.3112652149673292,0.0424376045506476,0.030109757465932363,0.10241959794188693,0.029220123249262375,0.05338315645739189,0.10847907246446797,-0.19662313978833038,078520
36,아모레퍼시픽,2016,Q2,생활소비재,-0.1297959381180983,0.06255998880830349,0.03333967874079624,-0.15175696657661764,0.0490203431751266,0.05338315645739189,-0.03860156333520137,-0.14982447183213693,090430
36,CJ제일제당,2016,Q2,생활소비재,-0.056460064134358466,0.009211786304353264,-0.012695461224801585,-0.03911490802343409,-0.005537071583085806,0.05338315645739189,-0.04912312710240263,-0.040449471832136936,097950
36,이마트,2016,Q2,생활소비재,-0.19802880845770088,0.016223069791508227,-0.008895785900600806,-0.06896821909608175,0.03532936998047287,0.05338315645739189,-0.08523242494679717,0.1596263456784116,139480
36,삼양사,2016,Q2,생활소비재,-0.07369837714248854,0.008468888085420012,0.02004771295315,0.01316246807610355,0.0303222677865016,0.05338315645739189,-0.007119230573507718,0.08198503724377065,145990
36,한국콜마,2016,Q2,생활소비재,-0.07215038129175577,0.17737935478603784,0.03268022054560071,0.0023023790712806136,0.07443553340283304,0.05338315645739189,0.1518808593394505,-0.2677148663749098,161890
36,코스맥스,2016,Q2,생활소비재,-0.09152413147834872,0.3068404505509128,0.07676557074953272,0.02565446167732155,0.11588385131645951,0.05338315645739189,0.03290986462728829,-0.31319956328779286,192820
