,name,year,quarter,sector,Relative Return,이익잉여금 변화율,비유동자산 변화율,비유동부채 변화율,GDP 변화율,자본총계 변화율,매출액 변화율,Label,Code
28,하이트진로,2018,Q2,생활소비재,-0.08982263492396855,0.037824002600140405,-0.0007248461255195959,-0.28229728721539105,0.050153618109084475,0.007179471377986468,0.17278018511069937,-0.037858348509401896,000080
28,CJ,2018,Q2,생활소비재,-0.07695835042899499,0.01138457721680819,0.008568491446708126,11.84440231271691,0.050153618109084475,0.007219893552173673,0.022613465060850046,-0.07831231994398848,001040
28,대상,2018,Q2,생활소비재,-0.0001030087557442605,0.07017943798988657,0.006311173347896881,0.00925595266782775,0.050153618109084475,0.05005585474943608,-0.03699035856379551,0.031081823228511114,001680
28,오리온,2018,Q2,생활소비재,-0.02112350920796012,0.40838072667411685,-0.0016968180027330249,0.035240385842717714,0.050153618109084475,0.003552862552165026,-0.7508102572193525,-0.22787220034605282,001800
28,아모레G,2018,Q2,생활소비재,-0.15131130972098725,0.0013420733075233393,0.0002774410165147234,-0.01866239219022714,0.050153618109084475,0.0005452304896425009,0.022620264698469894,-0.3435860521692574,002790
28,남양유업,2018,Q2,생활소비재,0.039370590936152326,0.002033537102949845,-0.007889604975540254,0.13353870131867907,0.050153618109084475,0.00207268739370714,0.041583006746405804,-0.020526340485904515,003920
28,농심,2018,Q2,생활소비재,-0.0013150414660246385,0.004664006226601902,-0.012848747551868711,-0.01691487655903301,0.050153618109084475,0.004626646883394425,-0.05352031859060569,-0.12648499963605303,004370
28,빙그레,2018,Q2,생활소비재,0.10809174648389712,3.5187877351926202,0.0007936919788043006,0.0019262102652743973,0.050153618109084475,0.03662618865832923,0.4178601121603791,0.14251530326255496,005180
28,롯데칠성,2018,Q2,생활소비재,-0.019506453568047727,0.0017040675947410655,-0.009115468227461787,0.005472391123079623,0.050153618109084475,-0.00020103364914259014,0.14718595316874228,-0.025640579987458598,005300
28,현대그린푸드,2018,Q2,생활소비재,-0.039169150428335436,0.013899586308936174,0.1753623267468054,0.15677150478031687,0.050153618109084475,0.036808818928044884,-0.09922316476988902,-0.04922391636930404,005440
28,삼립식품,2018,Q2,생활소비재,-0.007293863780074225,0.03279383505944855,-0.007661231143876068,-0.2986102868308189,0.050153618109084475,0.031886654492153,0.004702859688519911,0.20402476837371497,005610
28,크라운제과,2018,Q2,생활소비재,-0.18138182906496925,-0.0014760382492319257,-5.8026979943170964e-05,-0.06270296467573278,0.050153618109084475,-0.000935517701830535,-0.5924216871525223,-0.18902789064609732,005740
28,GS리테일,2018,Q2,생활소비재,0.010624514228784923,0.02326598391045387,0.004883532718229278,-0.03176534518170371,0.050153618109084475,0.0206220077937862,0.1029677035629315,0.06019258328544365,007070
28,오뚜기,2018,Q2,생활소비재,0.2499458499548869,0.026285864546393256,0.05705006381186628,-0.03362167386088888,0.050153618109084475,0.025984204369873476,-0.06337488199956176,-0.1767609459119993,007310
28,한국전력,2018,Q2,생활소비재,-0.061159645291161246,-0.011958064497168075,0.0070686600123184284,-0.008771859215155775,0.050153618109084475,-0.00860686951566314,-0.14816602921289568,-0.04047290874591335,015760
28,KT&G,2018,Q2,생활소비재,0.16882853961505645,1.1232585470914058,0.039089205062428745,0.0256390845484209,0.050153618109084475,0.03594175015608614,0.23274007719653356,0.005281382130328749,033780
28,무학,2018,Q2,생활소비재,-0.034640601167517174,0.009461175893714646,-0.044947115445095664,0.22697238910841833,0.050153618109084475,0.009005064846438149,-0.012537542855044048,-0.16459768060587687,033920
28,한국가스공사,2018,Q2,생활소비재,0.012370574111864818,-0.05530633419518738,0.00225539480013226,-0.04000514488371565,0.050153618109084475,-0.04712586168687527,-0.4413534220429729,0.012230012496680633,036460
28,팜스코,2018,Q2,생활소비재,-0.03628354921796262,0.007897229335820821,0.021074664069828275,0.5527266958537549,0.050153618109084475,0.0054422647624357,0.02610030973023303,-0.23521353756813074,036580
28,동원F&B,2018,Q2,생활소비재,0.3095261187910555,0.2303187421120687,0.004607550206278566,0.000727774913272583,0.050153618109084475,0.005002686443849713,-0.17171757604361892,0.03445945089724343,049770
28,LG생활건강,2018,Q2,생활소비재,0.013155383941900772,0.05391553544402483,0.006834662717815965,-0.49579821110310895,0.050153618109084475,0.05123467989499342,-0.052799639685841115,-0.03600238283764674,051900
28,에이블씨엔씨,2018,Q2,생활소비재,-0.15180685901477114,-0.017176210901003963,0.11878755027933252,0.3560949134197915,0.050153618109084475,-0.007788798649358775,0.20273610086401894,-0.32184519499624836,078520
28,아모레퍼시픽,2018,Q2,생활소비재,-0.12990855364258475,0.026167349462461242,-0.00420926355388096,-0.04953856979930482,0.050153618109084475,0.021116022365855747,-0.08012640791082992,-0.33688054724090294,090430
28,CJ제일제당,2018,Q2,생활소비재,0.06397123475775159,0.3038433543260848,0.028557713205959567,-0.001783827569359353,0.050153618109084475,0.1954238776670172,-0.01681942953105564,0.06722263372675276,097950
28,이마트,2018,Q2,생활소비재,-0.09304350191800204,0.03807725914935367,-0.011662283724104938,0.02680737456412796,0.050153618109084475,-0.006719386235201186,-0.05464868007817303,-0.05974434975189517,139480
28,삼양사,2018,Q2,생활소비재,-0.060234604246293705,0.09931667594502835,0.00426876065222892,-0.0005899087212245524,0.050153618109084475,0.015749139510470744,0.07865330236315904,-0.17367837710465983,145990
28,한국콜마,2018,Q2,생활소비재,-0.018581655390075266,0.10072568730337594,1.0804190549585133,2.101329911689903,0.050153618109084475,0.05765257150635961,0.17964829749564393,-0.1618698568030884,161890
28,코스맥스,2018,Q2,생활소비재,-0.03390975317040015,0.18405266573100132,0.07272034542963235,-0.07641559453635005,0.050153618109084475,0.05281446432446568,0.2477737494940908,-0.1366763366685343,192820
