,name,year,quarter,sector,Relative Return,이익잉여금 변화율,비유동자산 변화율,비유동부채 변화율,GDP 변화율,자본총계 변화율,매출액 변화율,Label,Code
37,하이트진로,2016,Q1,생활소비재,-0.15136023491647962,-0.14283658413234124,-0.002774170367094375,0.07972263992679673,-0.07400871269203668,-0.03751719158153222,-0.7875491240816817,-0.19938043633462196,000080
37,CJ,2016,Q1,생활소비재,0.09694357134577053,-0.0007255670168015982,-0.0007438857420923872,0.0011539542745053755,-0.07400871269203668,-0.0001242599386843679,-0.4765896394266991,-0.19481124968343594,001040
37,대상,2016,Q1,생활소비재,0.0007709126245039888,0.017421025547783797,-0.0015953868439720909,0.3065040728472739,-0.07400871269203668,0.009960775872046801,-0.7293425614967709,0.024553516639247902,001680
37,오리온,2016,Q1,생활소비재,0.0706704511641697,-0.0486670575465713,0.0069245978447773915,-0.15696619219238073,-0.07400871269203668,-0.03491479220056504,-0.7542702563119487,-0.3036057155171823,001800
37,아모레G,2016,Q1,생활소비재,0.12657816758817445,0.01672717769163734,-0.0031676388954510193,0.015705926833479822,-0.07400871269203668,0.010693770242666378,2.888250200171205,-0.13955924097926853,002790
37,남양유업,2016,Q1,생활소비재,-0.0896545221285908,0.0030094677168606143,-0.048652696455431466,0.08778523140518835,-0.07400871269203668,0.0030089607575027877,-0.7640961350617557,-0.06043336656899853,003920
37,농심,2016,Q1,생활소비재,-0.04444647867984383,0.07763551765089205,0.01146604662845796,0.0472818448848622,-0.07400871269203668,0.07407854578981166,-0.7455429297746425,-0.2765674483042426,004370
37,빙그레,2016,Q1,생활소비재,-0.0005056831201768613,-0.8195465855092996,-0.009424675253938641,0.09994805581988464,-0.07400871269203668,-0.01822302719825586,-0.7904747197257899,-0.23970006895131415,005180
37,롯데칠성,2016,Q1,생활소비재,0.05693076930174719,0.008610675607727769,0.01619755471999751,-0.0746480990131112,-0.07400871269203668,0.0104555465209617,-0.7632764518514848,-0.2295668534757873,005300
37,현대그린푸드,2016,Q1,생활소비재,-0.007053967905787363,0.03013673746034895,0.037447624114595346,0.08448443792012084,-0.07400871269203668,0.035685553969228456,-0.7245226634801425,-0.17649207729642635,005440
37,삼립식품,2016,Q1,생활소비재,-0.04589575404216267,-0.013710955167176131,-0.008244666491319608,0.06026523736485334,-0.07400871269203668,-0.009959274764067438,-0.7513390535754894,-0.12326176166522267,005610
37,크라운제과,2016,Q1,생활소비재,-0.07206363558069474,0.007345332191925902,-0.0007563018468796923,0.01793515323212791,-0.07400871269203668,0.0069654348173344705,-0.7369974551722236,-0.4100586194714836,005740
37,GS리테일,2016,Q1,생활소비재,0.09220123858063378,-0.024674765475757532,0.01692235033920375,0.00876846528346964,-0.07400871269203668,-0.02405675437638255,-0.7418784828872695,-0.10193602567282001,007070
37,오뚜기,2016,Q1,생활소비재,-0.026540915332485256,0.024285956279546328,0.0028205161537535606,0.03997772476243289,-0.07400871269203668,0.023785400111086874,-0.7270288323207548,-0.24429150352829787,007310
37,한국전력,2016,Q1,생활소비재,0.06759365509942038,-0.027924082975037123,0.01457280145140416,-0.047823939472276256,-0.07400871269203668,-0.018112753323682784,-0.7340957368766374,-0.11497477393201555,015760
37,KT&G,2016,Q1,생활소비재,0.1463314507410959,-0.732161079414392,0.0019532149857295344,0.09319289238427997,-0.07400871269203668,-0.018083698788288416,-0.7514835917804543,-0.12280925072134385,033780
37,무학,2016,Q1,생활소비재,-0.14029351314580416,-0.0009394126337783915,-0.03505433045847739,0.0,-0.07400871269203668,-0.00022674475052208987,-0.775626375667578,-0.2671179220761929,033920
37,한국가스공사,2016,Q1,생활소비재,0.045192506454838174,0.09867394930916018,-0.007544715840005822,0.0003683647685075453,-0.07400871269203668,0.06599256397816022,-0.7012672604656143,0.01459369678948673,036460
37,팜스코,2016,Q1,생활소비재,0.19244473236699325,0.07390775549282314,0.037699482182102395,-0.06360324355930347,-0.07400871269203668,0.04483409560502394,-0.7522758726239486,-0.13906423080102515,036580
37,동원F&B,2016,Q1,생활소비재,-0.1199549176993371,-0.024381053551262966,-0.003133441099294698,0.02787103277774916,-0.07400871269203668,0.012412069202469622,-0.7137868973953861,-0.3251401581748415,049770
37,LG생활건강,2016,Q1,생활소비재,0.10093968899581202,0.05817019039990079,0.0002395351299702142,0.008947058136220987,-0.07400871269203668,0.05387657915646216,-0.6887979950813337,-0.13613740153273246,051900
37,에이블씨엔씨,2016,Q1,생활소비재,0.20444757903008084,-0.013638834329009919,0.010109690784053438,0.09933591720305834,-0.07400871269203668,-0.005888541690312388,-0.75017407489021,-0.3112652149673292,078520
37,아모레퍼시픽,2016,Q1,생활소비재,0.08795437515680374,0.05399637453797501,0.02394645792081329,0.08270163098859373,-0.07400871269203668,0.041814552124921134,-0.6940076010743368,-0.1297959381180983,090430
37,CJ제일제당,2016,Q1,생활소비재,0.1206282592721502,0.03116588553828148,0.003512699828058796,0.321121610735174,-0.07400871269203668,0.02611266006973323,-0.7306747045118991,-0.056460064134358466,097950
37,이마트,2016,Q1,생활소비재,0.05759810809192609,0.06577428145888886,0.01219963046416983,-0.05326128740583613,-0.07400871269203668,0.024597328057033963,-0.7385875440750628,-0.19802880845770088,139480
37,삼양사,2016,Q1,생활소비재,0.13490134740711268,-0.02430282337201639,0.36108300403676763,0.18074352957970152,-0.07400871269203668,0.6479826241222943,-0.6639978797891758,-0.07369837714248854,145990
37,한국콜마,2016,Q1,생활소비재,0.12959799847698283,0.10391383646535557,0.020422215750824035,0.12761047692628003,-0.07400871269203668,0.041126222557430925,-0.7146693508332288,-0.07215038129175577,161890
37,코스맥스,2016,Q1,생활소비재,0.2607816258938925,0.009365309683642353,0.027162758301501055,0.08029446444701538,-0.07400871269203668,0.0035164835257601723,-0.6672543226306615,-0.09152413147834872,192820
