,name,year,quarter,sector,Relative Return,이익잉여금 변화율,비유동자산 변화율,비유동부채 변화율,자본총계 변화율,GDP 변화율,매출액 변화율,Label,Code
4,하이트진로,2024,Q2,생활소비재,0.08072042935574156,0.24580088480732942,0.00016175982469013306,-0.10159521656540127,0.0360659600032629,0.04194592186420354,0.0952911325626229,0.076385888327577,000080
4,CJ,2024,Q2,생활소비재,-0.17122467059725835,0.0833451866729138,0.04897929944839419,-0.12451928963161796,0.05183220014249712,0.04194592186420354,-0.2934323107426755,-0.059163245803340925,001040
4,대상,2024,Q2,생활소비재,0.1485137855390761,0.020950335689395194,0.007073145785054358,-0.056376479047764994,0.01786116760758616,0.04194592186420354,0.00031224785558281454,-0.09678073320051425,001680
4,오리온,2024,Q2,생활소비재,0.1064926806430334,0.05806940652066772,0.0010536108177958692,-1.2205710953727689e-05,0.00017266688949968412,0.04194592186420354,-0.7899815470531018,0.12731873388248122,001800
4,아모레G,2024,Q2,생활소비재,-0.2562303020917185,0.0014948848475409005,-0.02110643985469285,-0.4400941589448568,-0.012114187832392154,0.04194592186420354,-0.9254733221248838,0.0063917608834866135,002790
4,남양유업,2024,Q2,생활소비재,0.045951548082037684,-0.019939844469459622,-0.03725721260958326,-0.014453368594926519,-0.021851309348612125,0.04194592186420354,0.0415587228701042,0.4641145683163189,003920
4,농심,2024,Q2,생활소비재,0.08444982766988073,0.011775325988728547,-0.007817650460232417,0.30199846808694164,0.011486982893819775,0.04194592186420354,0.004992931480658269,-0.07293287864881526,004370
4,빙그레,2024,Q2,생활소비재,0.12835130908752176,1.188174274963242,0.029328965966966436,-0.13710285333258743,0.04789409378088316,0.04194592186420354,0.22511050956901935,-0.11972007385289135,005180
4,롯데칠성,2024,Q2,생활소비재,0.12366439729131246,0.006379277805625305,0.002583496450661249,-0.11298768859480046,0.010356528016047806,0.04194592186420354,0.14531681844868127,-0.09815228964637837,005300
4,현대그린푸드,2024,Q2,생활소비재,-0.0636380536335483,0.004784546178857152,0.13817436168969133,0.07264498646630013,0.03248592428032171,0.04194592186420354,0.05808013267060552,0.18270638957002555,005440
4,삼립식품,2024,Q2,생활소비재,-0.06261279233431438,0.1221050543554496,0.00027421780842651344,0.4474717544309579,0.11633563873725827,0.04194592186420354,0.03677224172098037,-0.032944255213092855,005610
4,크라운제과,2024,Q2,생활소비재,0.018625563830069178,-0.0032769239754928403,-0.00048499109324728895,-0.020565296325791627,-0.002100412888036529,0.04194592186420354,-0.6122400396019743,-0.007127261749040575,005740
4,GS리테일,2024,Q2,생활소비재,0.0586600120846085,0.01859405112564061,-0.10705575293836456,-0.07251810946669845,0.013252234777634042,0.04194592186420354,0.08999443236600513,0.08145056787194851,007070
