,name,year,quarter,sector,Relative Return,이익잉여금 변화율,비유동자산 변화율,비유동부채 변화율,자본총계 변화율,GDP 변화율,매출액 변화율,Label,Code
10,팜스코,2022,Q4,생활소비재,-0.06885988155301043,0.4823365909661792,-0.04836857479899248,-0.14928042584140244,0.26875137093640955,0.037277113088610925,0.08133803290234387,0.049708053596867245,036580
10,동원F&B,2022,Q4,생활소비재,0.1521763183113781,0.2780903092826532,-0.061725844054291934,-0.13734367302289485,0.026772376259442288,0.037277113088610925,-0.18417725518144024,0.009188297992018042,049770
10,LG생활건강,2022,Q4,생활소비재,-0.032857705391941286,-0.03359962024588681,-0.05411164307045924,-0.16481141209125294,-0.032000963139171446,0.037277113088610925,-0.13385109896724479,-0.04581034039629076,051900
10,에이블씨엔씨,2022,Q4,생활소비재,0.5483959362980406,-3.524764051759931,0.01710450216409698,0.2636040968596882,-0.010441804111748554,0.037277113088610925,0.010897700626802065,0.2764994899968115,078520
10,아모레퍼시픽,2022,Q4,생활소비재,0.0849095953894375,0.0016297617664817743,0.07569238517471755,0.08012056984639826,0.0016895242080461337,0.037277113088610925,0.06423297266135575,-0.1368567179076236,090430
10,CJ제일제당,2022,Q4,생활소비재,-0.2200123733980775,0.009485486045075708,0.005100015172142092,-0.03743404456798305,0.006918441933773556,0.037277113088610925,-0.13373034600782485,-0.007548429297009419,097950
10,이마트,2022,Q4,생활소비재,0.1696310515394651,0.04062039192125355,0.01712374563750374,-0.1236499703562578,0.028073767983500142,0.037277113088610925,-0.07919312603554818,-0.20565645828039522,139480
10,삼양사,2022,Q4,생활소비재,0.07192500129104196,0.06920561946952031,0.03303531923560432,-0.00471821525056515,0.04485375504890232,0.037277113088610925,-0.05097117885353519,0.0868010483858016,145990
10,한국콜마,2022,Q4,생활소비재,-0.0040227029707126,-0.1288758147195913,-0.019780089268053636,-0.012057549249833266,-0.08151480322357318,0.037277113088610925,-0.06586493703633511,0.016133675334379996,161890
10,코스맥스,2022,Q4,생활소비재,0.45516658707500063,-0.8107467280112755,-0.21596584524504614,0.26259685747587236,-0.3329233809420872,0.037277113088610925,0.048097155661867674,0.05546623228162082,192820
