,name,year,quarter,sector,Relative Return,이익잉여금 변화율,비유동자산 변화율,비유동부채 변화율,GDP 변화율,자본총계 변화율,매출액 변화율,Label,Code
19,하이트진로,2020,Q3,생활소비재,-0.2844521692035524,0.09873222789059177,-0.011292835037684745,0.019741914986538545,0.021071557908721283,0.027445532109191983,0.06820344535576806,-0.13249684121858768,000080
19,CJ,2020,Q3,생활소비재,-0.15509078929638534,0.004145719267162118,0.028091312762146492,0.16877726657579273,0.021071557908721283,0.0025549693357740377,0.12116583327868002,-0.08034132147644424,001040
19,대상,2020,Q3,생활소비재,-0.0956107688888938,0.047116741269914275,-0.007716380345206386,0.007438310348415689,0.021071557908721283,0.01899954103768864,0.07931721579358952,-0.2270579990150396,001680
19,오리온,2020,Q3,생활소비재,-0.106244623528609,0.07492009562557977,-1.0150307015455162e-05,0.004958899181755294,0.021071557908721283,0.0005169919044392124,0.10284296372664126,-0.15148079843783901,001800
19,아모레G,2020,Q3,생활소비재,-0.20948628891499707,9.776784354009749e-05,0.0015592182792318887,-0.018397838409001332,0.021071557908721283,9.957359865775395e-05,0.12122861738110657,0.04905463680437078,002790
19,남양유업,2020,Q3,생활소비재,-0.14968522266609224,-0.010692903669605625,-0.05880168194070445,-0.0045171715909141374,0.021071557908721283,-0.010901289020479377,0.00894069511089901,-0.13591425916226296,003920
19,농심,2020,Q3,생활소비재,-0.2445679544314452,0.010039833237831308,-0.005163022573595133,-0.0536194603866158,0.021071557908721283,0.009673643041653746,-0.009289762386765044,-0.29122692187961463,004370
19,빙그레,2020,Q3,생활소비재,-0.11754045855149031,0.5208066782410921,0.020017003719968063,0.05074869379909086,0.021071557908721283,0.030822636367994427,0.042032086346143194,-0.1720976815547221,005180
19,롯데칠성,2020,Q3,생활소비재,-0.15322030426026562,0.01673465017683018,0.0028243540137835588,0.03911992960028532,0.021071557908721283,0.02570266758048878,0.08069793685032867,0.11747541183357663,005300
19,현대그린푸드,2020,Q3,생활소비재,-0.11535265720144208,0.013676680334292923,0.05968927470032748,0.11589402486510347,0.021071557908721283,0.050010344026690134,0.14638490734963328,0.14419852224148166,005440
19,삼립식품,2020,Q3,생활소비재,0.02835369520253319,-0.00148361074636294,0.004776948048068608,-0.022449221303153744,0.021071557908721283,-0.0013030675543966863,0.04490887255967824,-0.19541371737075794,005610
19,크라운제과,2020,Q3,생활소비재,0.007250828637337864,-0.000853722701841364,-0.0001719707154733685,-0.0006513183949613532,0.021071557908721283,-0.0006297319682431191,0.1324964526786192,-0.14594338005511676,005740
19,GS리테일,2020,Q3,생활소비재,-0.07268823173993659,0.030355258045368094,-0.008462947187674263,0.05370708849263339,0.021071557908721283,0.027356576121869702,0.06128508792696774,-0.07399029372326443,007070
19,오뚜기,2020,Q3,생활소비재,-0.10735955595426544,0.043840336295208227,0.10144931722221484,0.31974752116063976,0.021071557908721283,0.06672881454646973,0.0747892312241325,-0.17867968258618164,007310
19,한국전력,2020,Q3,생활소비재,-0.06950989702044662,0.03202978686670499,0.00153996305714732,-0.008551889652151812,0.021071557908721283,0.021111083194609748,0.20733354672135995,-0.1587651807222213,015760
19,KT&G,2020,Q3,생활소비재,-0.07307324543673621,0.4538968453655987,0.02139667940769585,0.07360696628579588,0.021071557908721283,0.004290114894096586,0.0007472287595780003,-0.2794323922985238,033780
19,무학,2020,Q3,생활소비재,0.06592425872299756,0.020946738472497062,0.033466836062960414,0.024708665962344334,0.021071557908721283,0.020439082809459386,-0.012245603111773029,-0.1905464928633535,033920
19,한국가스공사,2020,Q3,생활소비재,0.05635921234938011,-0.03976158458325818,-0.0004559577539965387,-0.060803254362292725,0.021071557908721283,-0.019947780812564875,-0.17908368682435538,-0.11075133889394646,036460
19,팜스코,2020,Q3,생활소비재,-0.2977396504602841,0.037718151667225586,0.01884343450941839,-0.012191508550195684,0.021071557908721283,0.02561763395907879,-0.01446605541916679,0.3711014065911746,036580
19,동원F&B,2020,Q3,생활소비재,-0.10583110961926626,0.9105155183854894,0.04352504854538042,0.18731777997062626,0.021071557908721283,0.04173373058642649,0.28243949851244343,-0.11099656668751529,049770
19,LG생활건강,2020,Q3,생활소비재,-0.0330287161746497,0.04583761166422007,0.011004393087653108,0.21619325796050415,0.021071557908721283,0.04430772548161954,0.2983958854514215,-0.277950793249622,051900
19,에이블씨엔씨,2020,Q3,생활소비재,-0.13230984217333294,-0.11706692614122438,-0.03647178567955711,-0.12250757586569683,0.021071557908721283,-0.03890854447099645,-0.25944792103535197,-0.24000061195765252,078520
19,아모레퍼시픽,2020,Q3,생활소비재,-0.13351138976663313,0.005666885016555545,-0.01086272304582836,-0.07022182739804295,0.021071557908721283,0.004844015044134231,0.03409324659425894,0.17638115442411384,090430
19,CJ제일제당,2020,Q3,생활소비재,-0.1481640444682132,0.014955885642516487,0.0024101839090531207,0.002873900906495308,0.021071557908721283,0.011013035639253488,0.1627917946993176,-0.09570825568965349,097950
19,이마트,2020,Q3,생활소비재,0.27119966292979764,0.030381552933808953,0.009098725988406331,0.0596277546689552,0.021071557908721283,0.028045473054863823,0.19230718453012696,-0.16395308225158622,139480
19,삼양사,2020,Q3,생활소비재,-0.33733237940155353,0.055902851607720905,0.01267800562973509,0.005269471690743988,0.021071557908721283,0.011383710992214136,0.08104935067818664,-0.09149136926236331,145990
19,한국콜마,2020,Q3,생활소비재,-0.13308758578090446,0.04411346972980712,-0.005472166127001743,0.03356172521374656,0.021071557908721283,0.02304064614961865,-0.1408089991303998,-0.024710463509609343,161890
19,코스맥스,2020,Q3,생활소비재,-0.003013340335905848,0.027417532591044846,0.015457033468567305,-0.058755511424127826,0.021071557908721283,0.014472598393149072,-0.17643010530580905,-0.016383658879346258,192820
