,name,year,quarter,sector,Relative Return,이익잉여금 변화율,비유동자산 변화율,비유동부채 변화율,GDP 변화율,자본총계 변화율,매출액 변화율,Label,Code
16,하이트진로,2021,Q2,생활소비재,-0.06431594331682011,0.0748060302714797,-0.005515664352230942,-0.03598571093470815,0.05950276794361331,0.02043498266970678,0.048772073777403335,0.10027351315690058,000080
16,CJ,2021,Q2,생활소비재,-0.07447352766795284,0.004313370435528929,-0.0007537298294607586,0.002965295604362206,0.05950276794361331,0.0026499600898397535,0.06495577130514452,0.019682560711275984,001040
16,대상,2021,Q2,생활소비재,-0.11411406532792048,0.03804619551385535,0.01421974260208847,0.006661666580246806,0.05950276794361331,0.028827251725455305,0.035467067257205276,-0.029237376103471387,001680
16,오리온,2021,Q2,생활소비재,-0.09462936248817799,0.018303062223848032,-0.01408291294095787,0.015417692572460062,0.05950276794361331,0.00020678414247088384,-0.7730164939555919,0.05424610026085463,001800
16,아모레G,2021,Q2,생활소비재,-0.22996209341337234,0.06835195042653153,-0.06471048662524626,-0.40732011009860714,0.05950276794361331,0.0416668767579953,0.06500993781283593,-0.08556041872996603,002790
16,남양유업,2021,Q2,생활소비재,0.4433450524038771,-0.0193649236739597,-0.011608801991643936,0.0029630329431502567,0.05950276794361331,-0.019756586221216565,0.0307535886092285,-0.1549867908396843,003920
16,농심,2021,Q2,생활소비재,0.028906397256513852,0.00613121972477626,-0.0024465560688691212,-0.008412995203829099,0.05950276794361331,0.005741112004963966,0.002195680359168506,-0.010734772595054225,004370
16,빙그레,2021,Q2,생활소비재,-0.06599426499514177,1.6837614231724887,0.01562086280511843,0.054670274970978205,0.05950276794361331,0.022687103955693955,0.2830094977751889,0.025614074810165338,005180
16,롯데칠성,2021,Q2,생활소비재,-0.19320147220234898,0.012010282983317078,0.0053484188181964765,-0.17828960930118287,0.05950276794361331,0.017900381264708276,0.22589527051073488,0.0794686872291847,005300
16,현대그린푸드,2021,Q2,생활소비재,-0.12842909434209152,0.015695295856563707,0.029270714718440782,-0.10675854666564943,0.05950276794361331,0.013097874253194197,-0.014532816601616316,0.02095656937228,005440
16,삼립식품,2021,Q2,생활소비재,-0.06326699226786905,0.03453077365826562,0.00745981202412227,0.10294537469370124,0.05950276794361331,0.03248329014398066,0.04193951025801623,-0.03146818545343109,005610
16,크라운제과,2021,Q2,생활소비재,-0.18911926499514178,-0.0006538750505148405,-0.0007241057356541791,-0.019299817384287654,0.05950276794361331,-0.0004219804585999798,-0.6410811362263514,-0.0902816358710794,005740
16,GS리테일,2021,Q2,생활소비재,-0.08013705833400478,0.016991789604739793,0.035886954192631215,0.06798902378834648,0.05950276794361331,0.015301531110278876,0.08516946583143836,0.0064834991478803575,007070
16,오뚜기,2021,Q2,생활소비재,-0.029869950552728612,0.015428427618621843,-0.0006140851841182071,0.1744588094347721,0.05950276794361331,0.014906855878275893,-0.011314364990108072,-0.04661728940459673,007310
16,한국전력,2021,Q2,생활소비재,0.04957058856134358,-0.02316478864976179,0.013670842925927795,-0.001552929687171467,0.05950276794361331,-0.015157442714624048,-0.09407787886639685,-0.004189184261386418,015760
16,KT&G,2021,Q2,생활소비재,0.0031230264196103388,1.054384469453462,0.02563959219525258,0.02290756875982458,0.05950276794361331,0.034064511433770095,0.2548440251893025,0.09704264623873676,033780
16,무학,2021,Q2,생활소비재,-0.15574399296032132,0.018392370832253535,0.05424905132663693,1.1001419264906245,0.05950276794361331,0.018230597521449177,-0.09763145473212509,0.22930544792434523,033920
16,한국가스공사,2021,Q2,생활소비재,0.09940946171293275,-0.012594067460670044,0.005551969845932536,-0.023659625278289687,0.05950276794361331,-0.006341771122066908,-0.39310216936232567,0.296508782531001,036460
16,팜스코,2021,Q2,생활소비재,-0.15205043105130783,0.041058655494678575,-0.010073559933540532,0.01809128781019753,0.05950276794361331,0.029080151696030176,0.09734729732269987,-0.026052983544540546,036580
16,동원F&B,2021,Q2,생활소비재,-0.0879360125679573,0.35611640263394406,0.030522213313020297,-0.08105666139459355,0.05950276794361331,0.014134131409135664,-0.1706223449484573,0.03632542392136047,049770
16,LG생활건강,2021,Q2,생활소비재,-0.036618854081269324,0.046803118978258285,-0.013568131450927057,-0.5086990563952903,0.05950276794361331,0.0442396012518822,-0.04436681432624945,-0.09579271961492178,051900
16,에이블씨엔씨,2021,Q2,생활소비재,0.054257307331902246,10.29324984616731,-0.3744317081152637,-0.16433492388061954,0.05950276794361331,-0.28191184424203697,0.18677769757868035,-0.05973502730722947,078520
16,아모레퍼시픽,2021,Q2,생활소비재,-0.2256494374089349,0.018539314138628304,-0.0034854697454732575,0.0009888666082391584,0.05950276794361331,0.015868655913920504,-0.07041242704034922,-0.09863362870583087,090430
16,CJ제일제당,2021,Q2,생활소비재,-0.0014638782548102858,0.01249446247290753,-0.00326658148774428,0.004115917601388297,0.05950276794361331,0.009244955702687907,-0.010465353468251393,-0.1160790324640838,097950
16,이마트,2021,Q2,생활소비재,0.14626379952098725,0.13117630923583534,-0.008589207291144096,0.19631422077111194,0.05950276794361331,0.011774097261743277,-0.07198870311179306,-0.021463623569724026,139480
16,삼양사,2021,Q2,생활소비재,-0.026595768754540276,0.05331978262163739,0.056924643359283156,0.021674187461683037,0.05950276794361331,0.03374784872688763,0.11359841356363631,0.11234407283790843,145990
16,한국콜마,2021,Q2,생활소비재,-0.11339391595500217,0.03900101200926431,0.07793448209913634,-0.6271993867951435,0.05950276794361331,0.023262690495415628,-0.012655061770741605,-0.09361826633460368,161890
16,코스맥스,2021,Q2,생활소비재,0.11774017483888313,0.12422569971068054,0.08860779836903188,-0.011479607472808628,0.05950276794361331,0.5440444898892987,0.22029682715112608,-0.13651241658461874,192820
