,name,year,quarter,sector,Relative Return,이익잉여금 변화율,비유동자산 변화율,비유동부채 변화율,자본총계 변화율,GDP 변화율,매출액 변화율,Label,Code
2,하이트진로,2024,Q4,생활소비재,-0.13633825851567788,-0.10148607038582436,-0.013372039045719819,0.11566428046318111,-0.02078557568408934,0.04107281147273634,-0.07823746143006738,-0.015941594825388008,000080
2,CJ,2024,Q4,생활소비재,0.1978564131341909,0.005064448634298779,-0.015037247416637034,0.032599564676002446,0.003245761294698779,0.04107281147273634,0.49197075475819374,0.002718753535267729,001040
2,대상,2024,Q4,생활소비재,0.20914719854894182,0.02035165254518745,0.01924554631598374,-0.030646424968716057,0.024926931579290823,0.04107281147273634,-0.05869924541611826,-0.005100098090748531,001680
2,오리온,2024,Q4,생활소비재,-0.0884895764612746,0.022204767987579643,0.01057814431482762,-0.0022961879248352135,0.0016710279650506976,0.04107281147273634,0.11468265554443335,0.22707742890840205,001800
2,아모레G,2024,Q4,생활소비재,-0.13525812422871247,0.001926091093780613,-0.001125570006486054,-0.20890693526841175,-0.0012974367581352064,0.04107281147273634,-0.36875322094422436,0.08450175587171632,002790
2,남양유업,2024,Q4,생활소비재,0.0,0.012729182765242708,-0.043005909279046683,-0.035578563051664736,-0.018361450803524804,0.04107281147273634,-0.04346961924948556,0.1374568697324508,003920
2,농심,2024,Q4,생활소비재,0.09109395506454328,0.006628192138302458,-0.008922537194794744,-0.0841272664062176,0.006262520180119191,0.04107281147273634,-0.006396263142814829,0.002698437341414301,004370
2,빙그레,2024,Q4,생활소비재,0.45582202451014336,0.039322042760243425,0.0068343556597820765,0.0495508030075702,0.004170900938848865,0.04107281147273634,-0.3103255402857903,0.03059441842888475,005180
2,롯데칠성,2024,Q4,생활소비재,-0.07680644609314971,-0.01687100267285835,0.0006390806366363133,0.10649113031497448,-0.021409683724048056,0.04107281147273634,-0.2012790368075672,-0.062383539630199894,005300
2,현대그린푸드,2024,Q4,생활소비재,0.05270023692154836,0.022691814768135643,-0.015577099466609345,-0.2631542624362575,-0.00032133227360975347,0.04107281147273634,-0.8867713347569866,0.15789269221451302,005440
2,삼립식품,2024,Q4,생활소비재,0.1045608802961744,0.02366812475548863,-0.034949304039771145,-0.046625295202371686,0.02259921071549753,0.04107281147273634,0.09853212056141247,0.09799930650924542,005610
2,크라운제과,2024,Q4,생활소비재,-0.09432465682465685,0.031897959236514506,0.02284204911291443,0.08013140509814431,0.02025267176170309,0.04107281147273634,0.01922018997824071,0.14557345244037723,005740
2,GS리테일,2024,Q4,생활소비재,-0.268016699977146,-0.04419520695037038,-0.02452194585655998,0.10912227165874944,-0.22079778992812404,0.04107281147273634,-0.04048777409679394,-0.023606438444254457,007070
2,오뚜기,2024,Q4,생활소비재,0.0036056263997440163,-0.00022667027468681322,0.014134798544309657,-0.03020837596380399,-0.0005052102407502312,0.04107281147273634,-0.02763063698430257,-0.06309260809810477,007310
2,한국전력,2024,Q4,생활소비재,-0.12362845951376021,2.6316692564655852,0.009840721643685324,0.11187500724131194,0.09374152963896543,0.04107281147273634,-0.10467978395723021,0.1914261398989041,015760
2,KT&G,2024,Q4,생활소비재,-0.27350261527090797,-0.7375997919381119,0.01597817477933483,0.5548471002960453,0.004104617659040466,0.04107281147273634,-0.026665878140655686,0.1595179490798222,033780
2,무학,2024,Q4,생활소비재,0.03308275058275055,0.014083920022664786,-0.36567856558143585,-0.5291399984485037,0.013583353089513306,0.04107281147273634,0.02365531363185247,0.06078097860858151,033920
2,한국가스공사,2024,Q4,생활소비재,-0.20923502173502176,0.015467969727861464,0.011775974316301285,0.021026199641033694,-0.016653712623621586,0.04107281147273634,0.23115885038508877,-0.003236251651454263,036460
2,팜스코,2024,Q4,생활소비재,0.005815159416854301,-0.30892987731637633,-0.021014731391025387,-0.1524452370951651,-0.21271288416784184,0.04107281147273634,0.04670408480452881,0.06061805909082328,036580
2,동원F&B,2024,Q4,생활소비재,0.008977258467470509,0.16699612828210264,0.026982909251910936,-0.019687534324539846,0.010452158617813234,0.04107281147273634,-0.21181954327939434,0.1260064563376276,049770
2,LG생활건강,2024,Q4,생활소비재,-0.12322137831956566,-0.026762806968348762,-0.01648336243370485,-0.5161604855157844,-0.025623519117505933,0.04107281147273634,-0.21723288612723346,0.0019808394366544776,051900
2,에이블씨엔씨,2024,Q4,생활소비재,-0.06627048324809522,-0.07330732567448328,-0.10138457393209899,-0.05815100676764984,-0.05112282924689371,0.04107281147273634,0.02864504199044382,0.027919646392410586,078520
2,아모레퍼시픽,2024,Q4,생활소비재,-0.10175743206565127,-0.05228773847811574,-0.0473921349476949,-0.09312992474706616,-0.0437223226868223,0.04107281147273634,0.13567352732831406,0.12983481683217118,090430
