,name,year,quarter,sector,Relative Return,이익잉여금 변화율,비유동자산 변화율,비유동부채 변화율,GDP 변화율,자본총계 변화율,매출액 변화율,Label,Code
6,하이트진로,2023,Q4,생활소비재,-0.19028091219627846,-0.40951448612130625,0.007094681850946749,0.04973006751382236,0.044348338917016505,-0.029954228229900126,-0.018247123687680666,0.0020583686608788643,000080
6,CJ,2023,Q4,생활소비재,0.09759462589000488,0.004543680757163937,-8.031505320604815e-05,0.21945773678406533,0.044348338917016505,0.0028438460482544947,2.447699942648056,0.30446339024885205,001040
6,대상,2023,Q4,생활소비재,-0.17748307521098022,-0.014493159087137553,-0.0021380826796794095,-0.011424278092949436,0.044348338917016505,-0.021244364149633488,-0.12246433661725542,0.11368818449220293,001680
6,오리온,2023,Q4,생활소비재,-0.24200416417959547,0.05463193572173286,0.0004928422253624998,-0.02001967470144128,0.044348338917016505,0.00019867870248235775,-0.00851523584716829,0.03679603803376938,001800
6,아모레G,2023,Q4,생활소비재,-0.23132137238792183,-0.004556039264380973,-0.010849931723876494,-0.3093289660383861,0.044348338917016505,-0.010939236231286786,0.9830781044430374,0.34180484330834365,002790
6,남양유업,2023,Q4,생활소비재,0.12716429007244945,-0.05361429870544143,-0.003267893146597034,-0.0106061253295201,0.044348338917016505,-0.054368230412414675,-0.038041953078653434,-0.13964426314076286,003920
6,농심,2023,Q4,생활소비재,-0.3820887456331667,-0.005425778973070616,-0.009474695641474407,0.03508024541271171,0.044348338917016505,-0.004296824733881488,-0.0008444025749286821,0.16975980731303136,004370
6,빙그레,2023,Q4,생활소비재,-0.19754670193420398,-0.11521842909636626,0.08558049865230855,0.07196536218421401,0.044348338917016505,-0.013369892076394718,-0.29474040049370376,0.39672908573258603,005180
6,롯데칠성,2023,Q4,생활소비재,-0.28932617302340163,-0.013067072975791794,0.02261688302392728,0.021510901908359026,0.044348338917016505,-0.01811588895046734,-0.19184543275004085,0.002551108448076869,005300
6,현대그린푸드,2023,Q4,생활소비재,0.08290125590505822,0.0020509982679428607,0.008763574900928717,-0.10097968080398179,0.044348338917016505,0.018095509451943492,0.059021140110894654,0.10146567177651153,005440
6,삼립식품,2023,Q4,생활소비재,-0.23143933308341808,0.02101707966464139,-0.02715666246943793,-0.06064697525765206,0.044348338917016505,0.02010588898133725,0.08072585387987097,0.021886634673320818,005610
6,크라운제과,2023,Q4,생활소비재,-0.06942558392178161,0.05327512559802727,0.030330891890901768,-0.00858817726550909,0.044348338917016505,0.03311224109209143,-0.09355987823774736,0.0636607746352647,005740
6,GS리테일,2023,Q4,생활소비재,-0.27866106844195737,-0.06467467324866583,-0.04754476171686739,-0.00974976050994536,0.044348338917016505,-0.03182862270464992,-0.07285181897473314,-0.0124356022229826,007070
6,오뚜기,2023,Q4,생활소비재,-0.13821075364405425,0.0058972869698616925,0.009220213108840802,-0.13964518509037072,0.044348338917016505,0.005759543174513215,-0.0851712075358162,0.12731620694470724,007310
6,한국전력,2023,Q4,생활소비재,0.14581856458507875,-1.3904278726731885,0.0005523646835645657,-0.10697659741226961,0.044348338917016505,0.24147794835418646,-0.08207045362887866,-0.12778101527751498,015760
6,KT&G,2023,Q4,생활소비재,-0.11297194983656857,-0.38873271944845067,0.03229309565574767,0.01772806296880236,0.044348338917016505,0.01235741342492025,-0.0708622617824497,-0.022564257536167073,033780
6,무학,2023,Q4,생활소비재,-0.17964221155644203,0.025043760559536832,-0.032108381075548253,3.046588426785809,0.044348338917016505,0.024798362140626917,-0.019894903598308922,0.03414491064841095,033920
6,한국가스공사,2023,Q4,생활소비재,0.05473497773878007,-0.10570970607591379,-0.02907807893639125,0.021057536551093436,0.044348338917016505,-0.05082494064388021,0.365746794481947,0.0007310620171710152,036460
6,팜스코,2023,Q4,생활소비재,-0.02347610656986522,0.06560523391657114,-0.026720460198095375,-0.1680919326840572,0.044348338917016505,0.03155135396002717,0.0008028332665566129,-0.06378956228606199,036580
6,동원F&B,2023,Q4,생활소비재,-0.09824565625451216,0.15662719095975497,-0.040146618924621125,-0.1832419967703932,0.044348338917016505,0.006945214210746231,-0.23316212257571345,0.19025429105685676,049770
6,LG생활건강,2023,Q4,생활소비재,-0.014670850703192961,-0.020424120238516585,0.005508365401627913,0.007091633148524457,0.044348338917016505,-0.019494304408209318,-0.2168262197462122,0.21993396056789563,051900
6,에이블씨엔씨,2023,Q4,생활소비재,-0.24122075894543343,-0.016275929932546007,-0.004167044602203296,-0.008111924172058305,0.044348338917016505,-0.01109721837540456,0.031658007520280584,0.2684493370260081,078520
6,아모레퍼시픽,2023,Q4,생활소비재,-0.29437256850852,-0.013459943740313562,-0.019500500270403176,0.11794096335903625,0.044348338917016505,-0.010875781086679748,0.0029460109526964207,0.4847839299494021,090430
6,CJ제일제당,2023,Q4,생활소비재,-0.1660164930126907,-0.004169461972188482,-0.030723349816581647,0.0022552153041706102,0.044348338917016505,-0.0046760656347693,-0.19522345915708428,0.1319201603007937,097950
6,이마트,2023,Q4,생활소비재,-0.2329942722666848,-0.0011803241757750715,-0.0028985848985561002,-0.0019409226501784227,0.044348338917016505,-0.002610529419219798,-0.09186132652966372,-0.08947221296871266,139480
6,삼양사,2023,Q4,생활소비재,-0.01193067384373614,0.03653685335085122,0.031102655523891132,0.0175965483728584,0.044348338917016505,0.033982372268026584,0.019895546952315657,0.06899628562854129,145990
6,한국콜마,2023,Q4,생활소비재,-0.15301580948569138,-0.08028620106436435,-0.02473579557205674,0.002860582358678254,0.044348338917016505,-0.049729013882526596,0.15267350385218292,0.16486386489677696,161890
6,코스맥스,2023,Q4,생활소비재,-0.23009054051215255,-0.42334838805193553,0.03537695301598931,0.1964191530886359,0.044348338917016505,-0.08076561911798497,-0.1393675266027805,0.43014358789708823,192820
