,name,year,quarter,sector,Relative Return,비유동자산 변화율,자본총계 변화율,유동자산 변화율,법인세차감전 순이익 변화율,부채총계 변화율,Label,Code
24,조선내화,2018,Q4,철강_소재,-0.025609331002890156,0.06756236093292634,0.0013596129067543483,0.045604119624505834,0.20021508897971851,0.22688471057021542,0.15370104598455664,000480
24,영풍,2018,Q4,철강_소재,0.12218307211157567,-0.005357617840234474,-0.0014581704819423003,0.09320862306284661,-1.035000690041884,0.11274487339481443,-0.08245068496575361,000670
24,동국제강,2018,Q4,철강_소재,-0.062160127067464835,-0.10628767476758061,-0.14394321072751892,-0.05359901797011235,28.12919322783752,-0.0445039412027074,-0.07237068239435014,001230
24,세아베스틸,2018,Q4,철강_소재,0.20357265642570999,0.02475094781881082,-0.012822635380816516,-0.02260389042070121,-17.20217609908642,0.05289113425251224,-0.04389706915942038,001430
24,고려제강,2018,Q4,철강_소재,0.19022958976199286,-0.00545164812122545,0.0062650235692216505,0.011227255165644712,1.7685695952280853,-0.03267474994706587,0.04778805123656764,002240
24,세아제강,2018,Q4,철강_소재,0.021732410607735387,0.07949317173686099,0.07331742419273146,-0.12143810453789394,-22.950275274410895,-0.0877060169918722,0.0487535197476751,003030
24,현대제철,2018,Q4,철강_소재,-0.021121097645803617,-0.004644961246835888,-0.005619490471426625,0.04098190178829553,-5.487852381311069,0.0175953608792776,-0.022434219715926434,004020
24,삼광글라스,2018,Q4,철강_소재,0.29197219699111515,0.004412178438075953,-0.04939224267673448,-0.027001123034638308,0.7721343680632655,0.018322354121594442,0.05771197911448292,005090
24,POSCO,2018,Q4,철강_소재,-0.03731412057645239,-0.02395939538113756,-0.032886521562552784,-0.060692889037332054,-1.6672981359929564,-0.049610204832086,-0.02359553820533923,005490
24,무림P&P,2018,Q4,철강_소재,-0.2267205463851725,0.0979321421009991,0.01013699929287104,-0.1578447621074548,-0.5048407140688754,0.03408921276178778,0.01099573197489482,009580
24,고려아연,2018,Q4,철강_소재,0.07110274263109478,-0.007070073410458622,0.011427893380454579,0.04916413560849198,-0.3310972943253305,0.15727704764870332,-0.035777131593321077,010130
24,SK텔레콤,2018,Q4,커뮤니케이션서비스,-0.07653364974184323,0.12163372674857986,0.01051178399762187,-0.15189157848700907,-0.20816161583828818,0.15523577006004552,0.06716970112969795,017670
24,제일기획,2018,Q4,커뮤니케이션서비스,0.05476177228069047,-0.0005557753452948289,0.021556650050054138,0.11132612469908376,-0.35849293390540593,0.13753669890376563,0.08636396622511665,030000
24,KT,2018,Q4,커뮤니케이션서비스,-0.10303644801752983,0.07384456331508327,-0.0016992366118461222,-0.016415816315560217,-1.3954764851037347,0.1013602225382042,0.057241368280829444,030200
24,LG유플러스,2018,Q4,커뮤니케이션서비스,-0.012480616478091733,0.13176151320089668,0.0116761013740172,-0.05585533883405791,-0.6080755668950492,0.13007317961036824,0.0321486698829376,032640
24,SBS,2018,Q4,커뮤니케이션서비스,0.3415740686822057,-0.025192519496375132,0.015692999572251898,0.11192716868378949,-2.7062849625329344,0.06542082694424045,-0.07872488300278745,034120
24,NAVER,2018,Q4,커뮤니케이션서비스,0.04799770301662121,0.01733092727553598,0.04447287142629941,-0.18443316745124605,0.2515364507403157,-0.2219958677889473,0.019214525803786825,035420
24,엔씨소프트,2018,Q4,커뮤니케이션서비스,0.07296498379785547,-0.013345937310821898,-0.008257415073743668,-0.04260016979432424,0.2270305967093651,0.006284650849222695,0.0464659038656936,036570
24,풍산,2018,Q4,철강_소재,0.03690462942354761,0.0027367497118757633,0.017504300832056563,-0.06605958110682086,0.33705893748904536,-0.08189640887771199,-0.06892994621165294,103140
24,한국철강,2018,Q4,철강_소재,0.04774988881531862,0.005120350038666732,0.0058095256578285515,0.020983554244315084,-2.056693191502326,0.05474249698479272,-0.00465644193814866,104700
