,name,year,quarter,sector,Relative Return,비유동자산 변화율,자본총계 변화율,유동자산 변화율,법인세차감전 순이익 변화율,부채총계 변화율,Label,Code
18,조선내화,2020,Q2,철강_소재,-0.2982992105524605,0.06396862739523645,0.08293577933984997,0.15114807379455208,5.967438962143911,0.09941073440232762,0.05136604289461466,000480
18,영풍,2020,Q2,철강_소재,-0.2526805617673693,-0.023751210709423987,-0.0029352865542522366,-0.0036659959497817862,-1.1153800682235886,-0.07937611869430428,-0.06213608214944069,000670
18,동국제강,2020,Q2,철강_소재,0.3783807143278998,-0.005973131447564062,0.0239308488413148,-0.08829233845380546,-11.545669818183182,-0.06766920817398381,0.016271773013448287,001230
18,세아베스틸,2020,Q2,철강_소재,-0.08483782192949313,-0.007188824325595644,0.013594106115926152,-0.08452793601326092,-6.894467494892967,-0.09037686172743464,-0.14271610257959336,001430
18,고려제강,2020,Q2,철강_소재,-0.059066734343241445,0.0013568038684610428,0.0042155778556791645,-0.11446047163926942,-0.7619787799944265,-0.09983890215940783,-0.14117950358536724,002240
18,세아제강,2020,Q2,철강_소재,0.37429697393218236,-0.013290036464833399,0.005688511569875931,-0.5927159541596441,-1.3393436806587946,-0.3302051044668798,-0.048352798152391165,003030
18,현대제철,2020,Q2,철강_소재,0.15544475063156044,-0.0036801440610029212,0.004023425281419746,-0.018207511292338885,-1.0660945534303066,-0.019363595223240493,0.10119407250287302,004020
18,삼광글라스,2020,Q2,철강_소재,-0.03189288561042025,-0.05667386289425824,0.00045520510129293257,-0.03570177316283907,-0.855758036682422,-0.08387706340080481,0.025553002934539888,005090
18,POSCO,2020,Q2,철강_소재,-0.03363830006980109,-0.0015574923696880516,-0.0032311549048931187,-0.036468551373750935,-1.0822369967453702,-0.0519220265891579,0.10712055818630567,005490
18,무림P&P,2020,Q2,철강_소재,-0.3122142281300217,-0.001460104315835542,0.003548174043843444,0.09743272859334762,-0.4145588371905,0.04426172387982508,0.010531683021133421,009580
18,고려아연,2020,Q2,철강_소재,-0.09574036105832615,0.06605827650117857,0.020956624502683097,-0.02958705974443454,-0.10433930607274677,-0.03658104477037216,-0.1474532915728377,010130
18,SK텔레콤,2020,Q2,커뮤니케이션서비스,-0.09149328654056599,0.020334291109052716,0.021245817659235833,-0.05536056731941541,-0.5496921489802435,-0.009285708364516143,-0.09112350064829944,017670
18,제일기획,2020,Q2,커뮤니케이션서비스,-0.182698934053911,0.035362922255029794,0.0534889375567853,-0.0757605080207524,1.552288064810905,-0.13887374181052836,0.0917477094704256,030000
18,KT,2020,Q2,커뮤니케이션서비스,-0.21255341282114848,-0.0028758044556018714,0.013588851547930991,0.08235560019069021,-0.4820153337605517,0.02357159575482748,-0.1158080790962274,030200
18,LG유플러스,2020,Q2,커뮤니케이션서비스,-0.39082758122796,0.017618659292068406,0.02015105759750324,-0.0017557676851732706,0.04192469820277167,0.0064799149140384316,-0.10061389584324029,032640
18,SBS,2020,Q2,커뮤니케이션서비스,-0.3134700612036054,0.04808154236312623,-0.001389482753960558,0.013331846880329401,-0.6301816789378836,0.0791606862757015,-0.020235822123852776,034120
18,NAVER,2020,Q2,커뮤니케이션서비스,0.13555406293265354,0.05759754953540153,0.059294361061688505,-0.12624470819323375,-0.22503492509677347,-0.09902836974049267,-0.11052653847506692,035420
18,엔씨소프트,2020,Q2,커뮤니케이션서비스,-0.08445423926742945,0.07396743652926308,-0.1428590002239165,-0.004440914040372723,-0.13405258565528289,-0.12854752667266667,-0.1357959625859567,036570
18,풍산,2020,Q2,철강_소재,0.03762368281049261,-0.03140330542443315,0.008266036291961543,-0.056030744822969436,6.557510154930163,-0.11362460573373223,-0.003700735476576851,103140
18,한국철강,2020,Q2,철강_소재,-0.17757254259229416,-0.007235916796998754,0.01926278837855322,0.04458381314891824,0.10391193476376559,0.07295319083432572,0.05259639742040665,104700
