,name,year,quarter,sector,Relative Return,비유동자산 변화율,자본총계 변화율,유동자산 변화율,법인세차감전 순이익 변화율,부채총계 변화율,Label,Code
29,조선내화,2017,Q3,철강_소재,-0.11991074077387812,0.09849853822496102,0.025674504691640454,0.016848753598711408,0.592759384713669,0.20707601715784718,0.017869906518189704,000480
29,영풍,2017,Q3,철강_소재,-0.27665695512988575,0.007611319792339977,0.0018877425717476193,0.053314349370210845,1.4724418512650677,0.09032210350646053,-0.05246661892109041,000670
29,동국제강,2017,Q3,철강_소재,-0.28486405848185525,0.01631931454512414,0.049062937388409056,-0.0043857736669752345,-33.732706142778085,-0.018825660625861107,-0.0005269813131925025,001230
29,세아베스틸,2017,Q3,철강_소재,-0.17756082215131305,-0.01021915980286825,0.016327839756462126,0.2757376473540847,-0.34298229091315924,0.17269847183401277,-0.10925485369160348,001430
29,고려제강,2017,Q3,철강_소재,-0.15310665999786077,-0.0022139956458697707,0.0007347490461300232,-0.11770730523240724,-0.41597174707281803,-0.10016999218563338,-0.002723470692834566,002240
29,세아제강,2017,Q3,철강_소재,-0.16512877437760978,0.044508604237145866,0.03406457692758247,-0.04475187908732747,1.469953622513744,-0.028351011974545925,-0.01768133366025288,003030
29,현대제철,2017,Q3,철강_소재,-0.12824034758113034,-0.008485531013853742,0.00648577544063067,0.05156884056068245,0.19926371037227253,-0.0028809903036304263,-0.05167098592746001,004020
29,삼광글라스,2017,Q3,철강_소재,-0.17576587902238744,-0.012006768954565317,-0.00028348731282867856,0.04363543267212866,-0.8513838165757399,0.017803264534503205,0.1914579202423202,005090
29,POSCO,2017,Q3,철강_소재,-0.10244012501573532,-0.022995872758549418,0.007884900615509949,0.10879552739104836,0.41203903306148626,0.009373215533648782,0.08341217757263861,005490
29,무림P&P,2017,Q3,철강_소재,-0.08935837027462207,-0.012234239971422256,0.012703567168402818,0.06224391627040049,2.483032843558923,-0.0038577238615811194,0.5399634807658368,009580
29,고려아연,2017,Q3,철강_소재,-0.04154077740391476,-0.045585318839780564,0.02864998346927372,0.1480543006682875,-0.26453143334690854,0.18560233605080567,-0.01724401903186206,010130
29,SK텔레콤,2017,Q3,커뮤니케이션서비스,-0.14516512165094828,0.019482056724001717,0.028480324168502325,0.04984995735995512,0.5112554576380146,0.017010845729057644,-0.019053309746288723,017670
29,제일기획,2017,Q3,커뮤니케이션서비스,-0.08097144900981183,0.10146721389446056,0.04320223494102171,0.06596135095965439,-0.516882652372052,0.1311277064690739,-0.03791708898999439,030000
29,KT,2017,Q3,커뮤니케이션서비스,-0.2128665420724176,-0.007832727668119488,0.013690580835618915,0.16409770200549434,0.29691871912674017,0.029935834380650617,0.00493876419356485,030200
29,LG유플러스,2017,Q3,커뮤니케이션서비스,-0.2689573504888074,-0.014116682156237403,0.029113068522721663,0.007925609996517258,0.04774129899831281,-0.036015675867898,0.0437630148841488,032640
29,SBS,2017,Q3,커뮤니케이션서비스,-0.1968680539354869,0.19213479037690462,-0.005327944979452104,-0.12893130440293543,-1.3361242528200485,0.028315026126610077,0.09360478545121158,034120
29,NAVER,2017,Q3,커뮤니케이션서비스,-0.08133249393336664,0.08914304626138225,0.04787481885811151,0.02693058315725061,0.012971371279023147,0.0969472113836587,0.023345685819727034,035420
29,엔씨소프트,2017,Q3,커뮤니케이션서비스,-0.017220693032416495,-0.07375669739820567,0.12359171719960371,0.5602534426563339,5.384112835924518,0.33696108971989025,0.03490457706709513,036570
29,풍산,2017,Q3,철강_소재,-0.21758390094703828,0.01205342053585512,0.011505571871028186,0.02547173053571372,-0.3016620050060759,0.025426451279046747,-0.11710753599660606,103140
29,한국철강,2017,Q3,철강_소재,-0.23449774774617646,-0.018582613931995895,0.007080792290046656,0.05447094940741515,-0.6403611185786112,0.08633548904414612,0.011178623263612596,104700
