,name,year,quarter,sector,Relative Return,비유동자산 변화율,자본총계 변화율,유동자산 변화율,법인세차감전 순이익 변화율,부채총계 변화율,Label,Code
15,조선내화,2021,Q1,철강_소재,0.14736283094853636,0.06544821361611364,0.009528814153178411,-0.09592111448122842,-1.1948709884503903,0.02422704474948989,-0.03153426773795297,000480
15,영풍,2021,Q1,철강_소재,0.13628434962609204,-0.0009320363667354448,0.027529836172543343,0.10302968595515205,-3.8198699940227283,0.04585376747235359,-0.008592319436373275,000670
15,동국제강,2021,Q1,철강_소재,1.1644862489723582,0.0033717773290133923,0.018517518879397565,0.11276145294336293,-2.142673238796814,0.03089473416421029,-0.1763557107782743,001230
15,세아베스틸,2021,Q1,철강_소재,1.0999714744505023,-0.004170598425673355,0.03653376568477018,-0.0895127562514556,-1.173204600238797,-0.11833227013744585,-0.1510698486409106,001430
15,고려제강,2021,Q1,철강_소재,0.5463577878128957,-0.004937863982648061,0.006734033689602015,0.06028754048142737,-4.0319180522933635,-0.0029980347367820626,0.012190068395831767,002240
15,세아제강,2021,Q1,철강_소재,0.580579845566021,-0.03317552272911328,0.0005719744557555195,1.0543160227682606,0.22644921245360972,-0.1862350521245918,0.08333906833819155,003030
15,현대제철,2021,Q1,철강_소재,0.2913822074991597,-0.0006868878917114518,0.01934453538222214,0.05769859853602588,-1.9062959647939874,0.007179502670181082,-0.09218895526062851,004020
15,삼광글라스,2021,Q1,철강_소재,0.09900104840634069,-0.011606835050143371,-0.01871810210411129,0.008144975859416093,2.663170828824969,-0.00505940851764175,0.052134764639286325,005090
15,POSCO,2021,Q1,철강_소재,0.21377281100309467,0.017533524765700692,0.012536655896824067,0.041769006342999626,6.620004646355404,0.07746040951150612,-0.12454951514294245,005490
15,무림P&P,2021,Q1,철강_소재,0.09020125625153456,-0.006628476599972233,-0.020743185951311638,0.04312849023720999,-0.6648886129635847,0.03250747979489854,-0.13984041884129564,009580
15,고려아연,2021,Q1,철강_소재,0.12464930818741818,0.060103647850289654,-0.010477540254549944,-0.08338268794425918,0.3441402368144957,-0.05884650005496217,0.1590439029437895,010130
15,SK텔레콤,2021,Q1,커뮤니케이션서비스,0.22431357743014252,-0.006277029248233923,-0.004032021472452407,-0.005918034362204949,25.876966500092543,-0.008814414666036052,-0.019158511337185838,017670
15,제일기획,2021,Q1,커뮤니케이션서비스,0.079842253040428,-0.003523179407943222,-0.10144435722397349,-0.10998181434949894,-0.7690042907435677,-0.02699947357864252,0.020513327195747593,030000
15,KT,2021,Q1,커뮤니케이션서비스,0.14838908409715276,-0.022315816182603143,-0.01447617486712105,0.018387212269209474,-7.80012029170739,-0.009650933540577666,0.10855701705614026,030200
15,LG유플러스,2021,Q1,커뮤니케이션서비스,0.23651442304334377,-0.022214919787101217,0.0006922236258417591,0.05248568306772161,-1.9856237361953648,-0.005035860118747126,-0.009723078554463811,032640
15,SBS,2021,Q1,커뮤니케이션서비스,0.3383103043648658,0.0355633201405301,0.05143391912729878,0.0811671816158499,2.0195573817791552,0.05478262910170195,0.7944338262251008,034120
15,NAVER,2021,Q1,커뮤니케이션서비스,-0.12525002619150338,0.10389529898940686,0.07569221084811617,1.1809764212579785,-0.09457244382392005,0.895903692465873,0.29486922013960243,035420
15,엔씨소프트,2021,Q1,커뮤니케이션서비스,-0.12412710673813299,0.13425251317707443,0.0722841649187167,0.004034435887603216,-0.3261049157146755,0.4296143864917097,-0.0367189026763012,036570
15,풍산,2021,Q1,철강_소재,0.3254106019249555,0.01005690140916804,0.025018620601310992,0.17118171471243993,0.3329567694943416,0.1626370235139305,-0.14676963557666972,103140
15,한국철강,2021,Q1,철강_소재,0.2676067463358327,0.031168473385768225,-0.04711224260506508,-0.07434666878366425,-1.266865435729271,-0.00522990092546427,-0.19996806412177934,104700
