,name,year,quarter,sector,Relative Return,비유동자산 변화율,자본총계 변화율,유동자산 변화율,법인세차감전 순이익 변화율,부채총계 변화율,Label,Code
35,조선내화,2016,Q1,철강_소재,-0.014107790530663095,0.03270631177187089,-0.003391562969129236,-0.01837590101933917,-0.7741617915405421,0.07141846909051286,-0.08654563593707543,000480
35,영풍,2016,Q1,철강_소재,-0.010530866667812892,-0.007131163706439958,0.020430903628319008,0.14311376519400953,-0.1580186383352169,0.03338704880846799,0.06880518513613608,000670
35,동국제강,2016,Q1,철강_소재,0.36240105929683525,0.006819398074355831,0.0007563088398407913,-0.12480325511614743,-0.4563610455634778,-0.051156947099395,-0.005391806288754623,001230
35,세아베스틸,2016,Q1,철강_소재,-0.055986130639948783,-0.0033674263064237264,-0.0071026285756159435,0.06697292747602912,-0.8105892991216084,0.060149457884313584,0.0023905876431774414,001430
35,고려제강,2016,Q1,철강_소재,0.003293634974785421,0.028084512193988553,0.006043311546394925,-0.007438332505441236,-0.6929633253101167,0.06963037198024402,-0.14269111829559356,002240
35,세아제강,2016,Q1,철강_소재,0.11971865978102944,-0.006486122722019538,0.008324708717694307,0.019392449855111016,-0.5672261568857024,-0.015615025970653562,-0.1667984971551173,003030
35,현대제철,2016,Q1,철강_소재,-0.03988730939015063,-0.0020864963321099994,0.007780120540819668,-0.010555289371308785,-0.7635356035322397,-0.015141261799156536,-0.11226360628855261,004020
35,삼광글라스,2016,Q1,철강_소재,0.04251725696243771,-0.0004138735660828008,0.008208804446943274,0.031089171579335773,-0.5165399819349881,0.013100116249494587,-0.1894427391157933,005090
35,POSCO,2016,Q1,철강_소재,-0.03435313400695214,0.0017269653476190694,-0.0028370711058310905,-0.019391617639668124,-0.6635441038501735,-0.0037011038436205457,0.034913861132760265,005490
35,무림P&P,2016,Q1,철강_소재,-0.09006538471920286,-0.014386587651964433,-0.015552665644507857,-0.05816597554092717,-0.715626128974711,-0.03384182620972653,-0.049888667429554875,009580
35,고려아연,2016,Q1,철강_소재,0.013574645662400556,-0.08872394930556626,-0.002510561634308184,0.20931845863291487,-0.7043640061867447,0.37532190825569245,-0.003854981588739842,010130
35,SK텔레콤,2016,Q1,커뮤니케이션서비스,0.032929691692332404,-0.022408740273466843,-0.016301509638258715,0.15879727100760666,0.6943036560217177,0.021098523829247595,0.003591069211464598,017670
35,제일기획,2016,Q1,커뮤니케이션서비스,-0.0030696829258132045,-0.04742025935222427,-0.04490884000103679,-0.15924175928551088,-0.9037341256425278,-0.20120209700157177,-0.01956933386482041,030000
35,KT,2016,Q1,커뮤니케이션서비스,0.08138760673378859,-0.036770276083290865,0.015366109024344876,0.10342813764309078,-0.6422813631014883,-0.028914902071671023,-0.033891037448811286,030200
35,LG유플러스,2016,Q1,커뮤니케이션서비스,0.05310477845096031,-0.02830987433118526,0.0008949076471835848,0.12374471780392549,-0.694270597567205,0.006072905692521502,-0.018441639005782266,032640
35,SBS,2016,Q1,커뮤니케이션서비스,0.0022630276092094684,0.03387554814675742,-0.043808277615376756,-0.10104057398504074,-1.353067986523485,-0.03134637805302054,-0.16733052789467118,034120
35,NAVER,2016,Q1,커뮤니케이션서비스,0.06899187330745093,0.02222466394847289,0.040063040155844165,0.05163705793435369,-0.7392329541098934,0.03284415264958662,0.09810711953182953,035420
35,엔씨소프트,2016,Q1,커뮤니케이션서비스,0.00731353265971452,0.06410064805983007,-0.08109973326062181,-0.04670150241234561,-0.7045014059297523,0.579970501147965,-0.0019713489434424747,036570
35,풍산,2016,Q1,철강_소재,0.07540470075088261,-0.006761143882311527,0.0043243482140506995,0.059880452676875695,-0.7541940172078792,0.03546238179601069,0.004758954715684591,103140
35,한국철강,2016,Q1,철강_소재,0.05967102434042673,-0.006857082337707987,0.0049568280802247955,-0.014238255180646586,-0.7966259695740084,-0.07734664652398648,-0.11608336236179134,104700
